"","Spell","Rune"
"2383","Black Hole","Blazar"
"2384","Magic Weapon","Force Weapon"
"2385","Teleport","Safe Passage"
"2386","Energy Armor","Prismatic Armor"
"2387","Illusionist","Passive"
"2388","Blur","Passive"
"2389","Astral Presence","Passive"
"2390","Glass Cannon","Passive"
"2391","Black Hole","Blazar"
"2392","Blizzard","Apocalypse"
"2393","Hydra","Mammoth Hydra"
"2394","Teleport","Safe Passage"
"2395","Magic Weapon","Force Weapon"
"2396","Energy Armor","Prismatic Armor"
"2397","Unstable Anomaly","Passive"
"2398","Elemental Exposure","Passive"
"2399","Illusionist","Passive"
"2400","Blur","Passive"
"2401","Blizzard","Apocalypse"
"2402","Hydra","Mammoth Hydra"
"2403","Teleport","Wormhole"
"2404","Black Hole","Blazar"
"2405","Magic Weapon","Force Weapon"
"2406","Storm Armor","Scramble"
"2407","Evocation","Passive"
"2408","Blur","Passive"
"2409","Elemental Exposure","Passive"
"2410","Unstable Anomaly","Passive"
"2411","Black Hole","Blazar"
"2412","Blizzard","Apocalypse"
"2413","Familiar","Arcanot"
"2414","Teleport","Wormhole"
"2415","Energy Armor","Pinpoint Barrier"
"2416","Magic Weapon","Force Weapon"
"2417","Glass Cannon","Passive"
"2418","Conflagration","Passive"
"2419","Illusionist","Passive"
"2420","Dominance","Passive"
"2421","Blizzard","Apocalypse"
"2422","Black Hole","Blazar"
"2423","Teleport","Safe Passage"
"2424","Hydra","Mammoth Hydra"
"2425","Magic Weapon","Force Weapon"
"2426","Energy Armor","Prismatic Armor"
"2427","Glass Cannon","Passive"
"2428","Illusionist","Passive"
"2429","Unstable Anomaly","Passive"
"2430","Blur","Passive"
"2431","Blizzard","Apocalypse"
"2432","Hydra","Blazing Hydra"
"2433","Teleport","Safe Passage"
"2434","Black Hole","Blazar"
"2435","Magic Weapon","Force Weapon"
"2436","Energy Armor","Prismatic Armor"
"2437","Blur","Passive"
"2438","Evocation","Passive"
"2439","Unstable Anomaly","Passive"
"2440","Illusionist","Passive"
"2441","Blizzard","Apocalypse"
"2442","Black Hole","Blazar"
"2443","Teleport","Safe Passage"
"2444","Frost Nova","Bone Chill"
"2445","Energy Armor","Prismatic Armor"
"2446","Magic Weapon","Force Weapon"
"2447","Blur","Passive"
"2448","Evocation","Passive"
"2449","Illusionist","Passive"
"2450","Unstable Anomaly","Passive"
"2451","Blizzard","Apocalypse"
"2452","Black Hole","Blazar"
"2453","Magic Weapon","Force Weapon"
"2454","Hydra","Mammoth Hydra"
"2455","Teleport","Wormhole"
"2456","Energy Armor","Prismatic Armor"
"2457","Blur","Passive"
"2458","Illusionist","Passive"
"2459","Elemental Exposure","Passive"
"2460","Unstable Anomaly","Passive"
"2461","Electrocute","Chain Lightning"
"2462","Meteor","Thunder Crash"
"2463","Energy Armor","Prismatic Armor"
"2464","Black Hole","Supermassive"
"2465","Familiar","Sparkflint"
"2466","Magic Weapon","Force Weapon"
"2467","Blur","Passive"
"2468","Prodigy","Passive"
"2469","Paralysis","Passive"
"2470","Unwavering Will","Passive"
"2471","Black Hole","Blazar"
"2472","Blizzard","Apocalypse"
"2473","Hydra","Mammoth Hydra"
"2474","Teleport","Wormhole"
"2475","Magic Weapon","Force Weapon"
"2476","Storm Armor","Shocking Aspect"
"2477","Glass Cannon","Passive"
"2478","Illusionist","Passive"
"2479","Evocation","Passive"
"2480","Blur","Passive"
"2481","Blizzard","Apocalypse"
"2482","Hydra","Mammoth Hydra"
"2483","Teleport","Wormhole"
"2484","Black Hole","Blazar"
"2485","Energy Armor","Force Armor"
"2486","Magic Weapon","Force Weapon"
"2487","Unstable Anomaly","Passive"
"2488","Glass Cannon","Passive"
"2489","Illusionist","Passive"
"2490","Blur","Passive"
"2491","Disintegrate","Chaos Nexus"
"2492","Black Hole","Spellsteal"
"2493","Archon","Improved Archon"
"2494","Familiar","Sparkflint"
"2495","Magic Weapon","Force Weapon"
"2496","Energy Armor","Pinpoint Barrier"
"2497","Unwavering Will","Passive"
"2498","Temporal Flux","Passive"
"2499","Astral Presence","Passive"
"2500","Evocation","Passive"
"2501","Blizzard","Apocalypse"
"2502","Black Hole","Spellsteal"
"2503","Teleport","Wormhole"
"2504","Energy Armor","Prismatic Armor"
"2505","Hydra","Mammoth Hydra"
"2506","Magic Weapon","Force Weapon"
"2507","Unstable Anomaly","Passive"
"2508","Blur","Passive"
"2509","Illusionist","Passive"
"2510","Evocation","Passive"
"2511","Black Hole","Blazar"
"2512","Hydra","Mammoth Hydra"
"2513","Blizzard","Apocalypse"
"2514","Magic Weapon","Force Weapon"
"2515","Teleport","Safe Passage"
"2516","Energy Armor","Prismatic Armor"
"2517","Illusionist","Passive"
"2518","Blur","Passive"
"2519","Evocation","Passive"
"2520","Unstable Anomaly","Passive"
"2521","Blizzard","Apocalypse"
"2522","Hydra","Mammoth Hydra"
"2523","Black Hole","Blazar"
"2524","Teleport","Safe Passage"
"2525","Magic Weapon","Force Weapon"
"2526","Energy Armor","Prismatic Armor"
"2527","Blur","Passive"
"2528","Illusionist","Passive"
"2529","Unstable Anomaly","Passive"
"2530","Glass Cannon","Passive"
"2531","Blizzard","Apocalypse"
"2532","Teleport","Calamity"
"2533","Black Hole","Blazar"
"2534","Mirror Image","Duplicates"
"2535","Magic Weapon","Conduit"
"2536","Energy Armor","Force Armor"
"2537","Illusionist","Passive"
"2538","Unstable Anomaly","Passive"
"2539","Blur","Passive"
"2540","Glass Cannon","Passive"
"2541","Blizzard","Apocalypse"
"2542","Teleport","Safe Passage"
"2543","Hydra","Mammoth Hydra"
"2544","Black Hole","Blazar"
"2545","Magic Weapon","Force Weapon"
"2546","Energy Armor","Prismatic Armor"
"2547","Glass Cannon","Passive"
"2548","Illusionist","Passive"
"2549","Blur","Passive"
"2550","Unstable Anomaly","Passive"
"2551","Arcane Orb","Frozen Orb"
"2552","Energy Twister","Wicked Wind"
"2553","Blizzard","Apocalypse"
"2554","Teleport","Wormhole"
"2555","Magic Weapon","Force Weapon"
"2556","Storm Armor","Scramble"
"2557","Glass Cannon","Passive"
"2558","Conflagration","Passive"
"2559","Astral Presence","Passive"
"2560","Evocation","Passive"
"2561","Hydra","Mammoth Hydra"
"2562","Blizzard","Apocalypse"
"2563","Black Hole","Blazar"
"2564","Teleport","Safe Passage"
"2565","Magic Weapon","Force Weapon"
"2566","Energy Armor","Prismatic Armor"
"2567","Unstable Anomaly","Passive"
"2568","Illusionist","Passive"
"2569","Glass Cannon","Passive"
"2570","Blur","Passive"
"2571","Hydra","Mammoth Hydra"
"2572","Blizzard","Apocalypse"
"2573","Black Hole","Blazar"
"2574","Magic Weapon","Force Weapon"
"2575","Teleport","Reversal"
"2576","Energy Armor","Prismatic Armor"
"2577","Blur","Passive"
"2578","Glass Cannon","Passive"
"2579","Conflagration","Passive"
"2580","Unstable Anomaly","Passive"
"2581","Blizzard","Apocalypse"
"2582","Black Hole","Blazar"
"2583","Hydra","Mammoth Hydra"
"2584","Teleport","Safe Passage"
"2585","Magic Weapon","Force Weapon"
"2586","Energy Armor","Prismatic Armor"
"2587","Unstable Anomaly","Passive"
"2588","Glass Cannon","Passive"
"2589","Illusionist","Passive"
"2590","Blur","Passive"
"2591","Electrocute","Surge of Power"
"2592","Disintegrate","Convergence"
"2593","Hydra","Blazing Hydra"
"2594","Energy Armor","Pinpoint Barrier"
"2595","Magic Weapon","Conduit"
"2596","Familiar","Arcanot"
"2597","Arcane Dynamo","Passive"
"2598","Glass Cannon","Passive"
"2599","Unwavering Will","Passive"
"2600","Conflagration","Passive"
"2601","Hydra","Mammoth Hydra"
"2602","Blizzard","Apocalypse"
"2603","Teleport","Wormhole"
"2604","Black Hole","Blazar"
"2605","Energy Armor","Prismatic Armor"
"2606","Magic Weapon","Force Weapon"
"2607","Unstable Anomaly","Passive"
"2608","Evocation","Passive"
"2609","Glass Cannon","Passive"
"2610","Blur","Passive"
"2611","Blizzard","Apocalypse"
"2612","Black Hole","Blazar"
"2613","Hydra","Mammoth Hydra"
"2614","Teleport","Wormhole"
"2615","Magic Weapon","Force Weapon"
"2616","Energy Armor","Prismatic Armor"
"2617","Blur","Passive"
"2618","Illusionist","Passive"
"2619","Astral Presence","Passive"
"2620","Unstable Anomaly","Passive"
"2621","Black Hole","Blazar"
"2622","Blizzard","Apocalypse"
"2623","Teleport","Safe Passage"
"2624","Magic Weapon","Force Weapon"
"2625","Hydra","Mammoth Hydra"
"2626","Energy Armor","Prismatic Armor"
"2627","Dominance","Passive"
"2628","Unstable Anomaly","Passive"
"2629","Blur","Passive"
"2630","Illusionist","Passive"
"2631","Spectral Blade","Flame Blades"
"2632","Black Hole","Spellsteal"
"2633","Explosive Blast","Chain Reaction"
"2634","Teleport","Wormhole"
"2635","Magic Weapon","Force Weapon"
"2636","Frost Nova","Cold Snap"
"2637","Conflagration","Passive"
"2638","Blur","Passive"
"2639","Audacity","Passive"
"2640","Elemental Exposure","Passive"
"2641","Blizzard","Apocalypse"
"2642","Black Hole","Blazar"
"2643","Hydra","Mammoth Hydra"
"2644","Magic Weapon","Force Weapon"
"2645","Energy Armor","Force Armor"
"2646","Teleport","Fracture"
"2647","Illusionist","Passive"
"2648","Blur","Passive"
"2649","Astral Presence","Passive"
"2650","Unstable Anomaly","Passive"
"2651","Black Hole","Blazar"
"2652","Blizzard","Apocalypse"
"2653","Energy Armor","Prismatic Armor"
"2654","Archon","Combustion"
"2655","Magic Weapon","Force Weapon"
"2656","Teleport","Safe Passage"
"2657","Blur","Passive"
"2658","Unstable Anomaly","Passive"
"2659","Evocation","Passive"
"2660","Illusionist","Passive"
"2661","Blizzard","Apocalypse"
"2662","Energy Armor","Prismatic Armor"
"2663","Magic Weapon","Force Weapon"
"2664","Teleport","Safe Passage"
"2665","Black Hole","Blazar"
"2666","Hydra","Mammoth Hydra"
"2667","Glass Cannon","Passive"
"2668","Unstable Anomaly","Passive"
"2669","Illusionist","Passive"
"2670","Blur","Passive"
"2671","Blizzard","Apocalypse"
"2672","Black Hole","Blazar"
"2673","Hydra","Mammoth Hydra"
"2674","Teleport","Wormhole"
"2675","Magic Weapon","Force Weapon"
"2676","Energy Armor","Prismatic Armor"
"2677","Dominance","Passive"
"2678","Blur","Passive"
"2679","Glass Cannon","Passive"
"2680","Illusionist","Passive"
"2681","Meteor","Molten Impact"
"2682","Blizzard","Apocalypse"
"2683","Familiar","Sparkflint"
"2684","Energy Armor","Prismatic Armor"
"2685","Magic Weapon","Force Weapon"
"2686","Black Hole","Blazar"
"2687","Glass Cannon","Passive"
"2688","Evocation","Passive"
"2689","Unstable Anomaly","Passive"
"2690","Conflagration","Passive"
"2691","Black Hole","Blazar"
"2692","Arcane Torrent","Cascade"
"2693","Familiar","Sparkflint"
"2694","Energy Armor","Pinpoint Barrier"
"2695","Archon","Improved Archon"
"2696","Magic Weapon","Force Weapon"
"2697","Glass Cannon","Passive"
"2698","Unwavering Will","Passive"
"2699","Audacity","Passive"
"2700","Evocation","Passive"
"2701","Frost Nova","Bone Chill"
"2702","Black Hole","Blazar"
"2703","Teleport","Calamity"
"2704","Explosive Blast","Chain Reaction"
"2705","Magic Weapon","Force Weapon"
"2706","Energy Armor","Prismatic Armor"
"2707","Blur","Passive"
"2708","Audacity","Passive"
"2709","Evocation","Passive"
"2710","Illusionist","Passive"
"2711","Blizzard","Apocalypse"
"2712","Teleport","Safe Passage"
"2713","Black Hole","Blazar"
"2714","Hydra","Mammoth Hydra"
"2715","Magic Weapon","Force Weapon"
"2716","Energy Armor","Prismatic Armor"
"2717","Illusionist","Passive"
"2718","Glass Cannon","Passive"
"2719","Unstable Anomaly","Passive"
"2720","Elemental Exposure","Passive"
"2721","Blizzard","Apocalypse"
"2722","Teleport","Safe Passage"
"2723","Hydra","Mammoth Hydra"
"2724","Black Hole","Blazar"
"2725","Energy Armor","Pinpoint Barrier"
"2726","Magic Weapon","Force Weapon"
"2727","Blur","Passive"
"2728","Evocation","Passive"
"2729","Illusionist","Passive"
"2730","Unstable Anomaly","Passive"
"2731","Hydra","Mammoth Hydra"
"2732","Teleport","Safe Passage"
"2733","Black Hole","Blazar"
"2734","Blizzard","Apocalypse"
"2735","Magic Weapon","Force Weapon"
"2736","Energy Armor","Force Armor"
"2737","Blur","Passive"
"2738","Glass Cannon","Passive"
"2739","Illusionist","Passive"
"2740","Unstable Anomaly","Passive"
"2741","Blizzard","Apocalypse"
"2742","Black Hole","Blazar"
"2743","Hydra","Mammoth Hydra"
"2744","Teleport","Safe Passage"
"2745","Magic Weapon","Force Weapon"
"2746","Energy Armor","Force Armor"
"2747","Blur","Passive"
"2748","Glass Cannon","Passive"
"2749","Illusionist","Passive"
"2750","Unstable Anomaly","Passive"
"2751","Blizzard","Apocalypse"
"2752","Teleport","Wormhole"
"2753","Energy Armor","Prismatic Armor"
"2754","Black Hole","Blazar"
"2755","Familiar","Arcanot"
"2756","Magic Weapon","Force Weapon"
"2757","Unstable Anomaly","Passive"
"2758","Illusionist","Passive"
"2759","Blur","Passive"
"2760","Glass Cannon","Passive"
"2761","Blizzard","Apocalypse"
"2762","Teleport","Wormhole"
"2763","Energy Armor","Prismatic Armor"
"2764","Magic Weapon","Force Weapon"
"2765","Frost Nova","Bone Chill"
"2766","Explosive Blast","Chain Reaction"
"2767","Evocation","Passive"
"2768","Blur","Passive"
"2769","Cold Blooded","Passive"
"2770","Audacity","Passive"
"2771","Electrocute","Surge of Power"
"2772","Disintegrate","Convergence"
"2773","Hydra","Blazing Hydra"
"2774","Slow Time","Stretch Time"
"2775","Magic Weapon","Conduit"
"2776","Familiar","Arcanot"
"2777","Arcane Dynamo","Passive"
"2778","Unstable Anomaly","Passive"
"2779","Glass Cannon","Passive"
"2780","Elemental Exposure","Passive"
"2781","Blizzard","Apocalypse"
"2782","Black Hole","Blazar"
"2783","Magic Weapon","Force Weapon"
"2784","Energy Armor","Prismatic Armor"
"2785","Teleport","Wormhole"
"2786","Hydra","Mammoth Hydra"
"2787","Blur","Passive"
"2788","Unstable Anomaly","Passive"
"2789","Astral Presence","Passive"
"2790","Illusionist","Passive"
"2791","Blizzard","Apocalypse"
"2792","Teleport","Safe Passage"
"2793","Hydra","Mammoth Hydra"
"2794","Black Hole","Blazar"
"2795","Magic Weapon","Force Weapon"
"2796","Energy Armor","Force Armor"
"2797","Illusionist","Passive"
"2798","Unstable Anomaly","Passive"
"2799","Blur","Passive"
"2800","Evocation","Passive"
"2801","Blizzard","Apocalypse"
"2802","Teleport","Wormhole"
"2803","Familiar","Sparkflint"
"2804","Magic Weapon","Force Weapon"
"2805","Energy Armor","Pinpoint Barrier"
"2806","Black Hole","Blazar"
"2807","Elemental Exposure","Passive"
"2808","Illusionist","Passive"
"2809","Unstable Anomaly","Passive"
"2810","Glass Cannon","Passive"
"2811","Black Hole","Blazar"
"2812","Energy Armor","Prismatic Armor"
"2813","Teleport","Safe Passage"
"2814","Magic Weapon","Force Weapon"
"2815","Blizzard","Apocalypse"
"2816","Hydra","Mammoth Hydra"
"2817","Blur","Passive"
"2818","Illusionist","Passive"
"2819","Unstable Anomaly","Passive"
"2820","Evocation","Passive"
"2821","Blizzard","Apocalypse"
"2822","Hydra","Mammoth Hydra"
"2823","Magic Weapon","Force Weapon"
"2824","Energy Armor","Prismatic Armor"
"2825","Black Hole","Blazar"
"2826","Teleport","Calamity"
"2827","Blur","Passive"
"2828","Dominance","Passive"
"2829","Glass Cannon","Passive"
"2830","Illusionist","Passive"
"2831","Blizzard","Apocalypse"
"2832","Teleport","Safe Passage"
"2833","Black Hole","Blazar"
"2834","Hydra","Mammoth Hydra"
"2835","Magic Weapon","Force Weapon"
"2836","Energy Armor","Prismatic Armor"
"2837","Evocation","Passive"
"2838","Unstable Anomaly","Passive"
"2839","Glass Cannon","Passive"
"2840","Illusionist","Passive"
"2841","Blizzard","Apocalypse"
"2842","Black Hole","Blazar"
"2843","Teleport","Calamity"
"2844","Hydra","Blazing Hydra"
"2845","Energy Armor","Prismatic Armor"
"2846","Magic Weapon","Force Weapon"
"2847","Glass Cannon","Passive"
"2848","Unstable Anomaly","Passive"
"2849","Blur","Passive"
"2850","Illusionist","Passive"
"2851","Blizzard","Apocalypse"
"2852","Black Hole","Blazar"
"2853","Energy Armor","Force Armor"
"2854","Hydra","Mammoth Hydra"
"2855","Magic Weapon","Force Weapon"
"2856","Teleport","Safe Passage"
"2857","Illusionist","Passive"
"2858","Unstable Anomaly","Passive"
"2859","Blur","Passive"
"2860","Dominance","Passive"
"2861","Blizzard","Apocalypse"
"2862","Black Hole","Blazar"
"2863","Energy Armor","Prismatic Armor"
"2864","Hydra","Mammoth Hydra"
"2865","Magic Weapon","Force Weapon"
"2866","Teleport","Fracture"
"2867","Blur","Passive"
"2868","Glass Cannon","Passive"
"2869","Unstable Anomaly","Passive"
"2870","Illusionist","Passive"
"2871","Blizzard","Apocalypse"
"2872","Familiar","Sparkflint"
"2873","Magic Weapon","Force Weapon"
"2874","Black Hole","Blazar"
"2875","Teleport","Wormhole"
"2876","Storm Armor","Scramble"
"2877","Blur","Passive"
"2878","Glass Cannon","Passive"
"2879","Elemental Exposure","Passive"
"2880","Illusionist","Passive"
"2881","Blizzard","Apocalypse"
"2882","Hydra","Mammoth Hydra"
"2883","Black Hole","Blazar"
"2884","Teleport","Wormhole"
"2885","Magic Weapon","Force Weapon"
"2886","Energy Armor","Force Armor"
"2887","Illusionist","Passive"
"2888","Unstable Anomaly","Passive"
"2889","Dominance","Passive"
"2890","Blur","Passive"
"2891","Hydra","Mammoth Hydra"
"2892","Blizzard","Apocalypse"
"2893","Energy Armor","Prismatic Armor"
"2894","Magic Weapon","Force Weapon"
"2895","Black Hole","Blazar"
"2896","Teleport","Safe Passage"
"2897","Illusionist","Passive"
"2898","Blur","Passive"
"2899","Unstable Anomaly","Passive"
"2900","Glass Cannon","Passive"
"2901","Hydra","Mammoth Hydra"
"2902","Blizzard","Apocalypse"
"2903","Teleport","Safe Passage"
"2904","Black Hole","Blazar"
"2905","Magic Weapon","Force Weapon"
"2906","Energy Armor","Prismatic Armor"
"2907","Unstable Anomaly","Passive"
"2908","Conflagration","Passive"
"2909","Blur","Passive"
"2910","Illusionist","Passive"
"2911","Blizzard","Apocalypse"
"2912","Meteor","Molten Impact"
"2913","Teleport","Safe Passage"
"2914","Black Hole","Blazar"
"2915","Magic Weapon","Force Weapon"
"2916","Energy Armor","Prismatic Armor"
"2917","Glass Cannon","Passive"
"2918","Evocation","Passive"
"2919","Unstable Anomaly","Passive"
"2920","Illusionist","Passive"
"2921","Blizzard","Apocalypse"
"2922","Black Hole","Blazar"
"2923","Hydra","Mammoth Hydra"
"2924","Teleport","Safe Passage"
"2925","Energy Armor","Pinpoint Barrier"
"2926","Magic Weapon","Force Weapon"
"2927","Evocation","Passive"
"2928","Illusionist","Passive"
"2929","Blur","Passive"
"2930","Unstable Anomaly","Passive"
"2931","Black Hole","Blazar"
"2932","Disintegrate","Convergence"
"2933","Energy Armor","Pinpoint Barrier"
"2934","Magic Weapon","Conduit"
"2935","Familiar","Sparkflint"
"2936","Hydra","Blazing Hydra"
"2937","Glass Cannon","Passive"
"2938","Unstable Anomaly","Passive"
"2939","Conflagration","Passive"
"2940","Unwavering Will","Passive"
"2941","Electrocute","Surge of Power"
"2942","Disintegrate","Convergence"
"2943","Hydra","Blazing Hydra"
"2944","Slow Time","Stretch Time"
"2945","Magic Weapon","Conduit"
"2946","Familiar","Arcanot"
"2947","Glass Cannon","Passive"
"2948","Elemental Exposure","Passive"
"2949","Arcane Dynamo","Passive"
"2950","Conflagration","Passive"
"2951","Black Hole","Blazar"
"2952","Blizzard","Apocalypse"
"2953","Teleport","Wormhole"
"2954","Magic Weapon","Force Weapon"
"2955","Energy Armor","Prismatic Armor"
"2956","Hydra","Mammoth Hydra"
"2957","Illusionist","Passive"
"2958","Unstable Anomaly","Passive"
"2959","Blur","Passive"
"2960","Glass Cannon","Passive"
"2961","Blizzard","Apocalypse"
"2962","Hydra","Mammoth Hydra"
"2963","Energy Armor","Force Armor"
"2964","Magic Weapon","Force Weapon"
"2965","Teleport","Fracture"
"2966","Black Hole","Blazar"
"2967","Illusionist","Passive"
"2968","Blur","Passive"
"2969","Glass Cannon","Passive"
"2970","Unstable Anomaly","Passive"
"2971","Blizzard","Apocalypse"
"2972","Teleport","Wormhole"
"2973","Black Hole","Blazar"
"2974","Familiar","Sparkflint"
"2975","Magic Weapon","Conduit"
"2976","Storm Armor","Scramble"
"2977","Blur","Passive"
"2978","Unstable Anomaly","Passive"
"2979","Glass Cannon","Passive"
"2980","Astral Presence","Passive"
"2981","Blizzard","Apocalypse"
"2982","Hydra","Mammoth Hydra"
"2983","Teleport","Safe Passage"
"2984","Black Hole","Blazar"
"2985","Magic Weapon","Force Weapon"
"2986","Energy Armor","Prismatic Armor"
"2987","Blur","Passive"
"2988","Glass Cannon","Passive"
"2989","Illusionist","Passive"
"2990","Unstable Anomaly","Passive"
"2991","Blizzard","Apocalypse"
"2992","Hydra","Mammoth Hydra"
"2993","Teleport","Wormhole"
"2994","Energy Armor","Prismatic Armor"
"2995","Magic Weapon","Force Weapon"
"2996","Black Hole","Blazar"
"2997","Dominance","Passive"
"2998","Unstable Anomaly","Passive"
"2999","Blur","Passive"
"3000","Illusionist","Passive"
"3001","Blizzard","Apocalypse"
"3002","Hydra","Mammoth Hydra"
"3003","Black Hole","Blazar"
"3004","Teleport","Safe Passage"
"3005","Magic Weapon","Force Weapon"
"3006","Energy Armor","Force Armor"
"3007","Blur","Passive"
"3008","Illusionist","Passive"
"3009","Unstable Anomaly","Passive"
"3010","Dominance","Passive"
"3011","Blizzard","Apocalypse"
"3012","Hydra","Mammoth Hydra"
"3013","Magic Weapon","Force Weapon"
"3014","Teleport","Safe Passage"
"3015","Black Hole","Blazar"
"3016","Energy Armor","Prismatic Armor"
"3017","Blur","Passive"
"3018","Illusionist","Passive"
"3019","Astral Presence","Passive"
"3020","Unstable Anomaly","Passive"
"3021","Blizzard","Apocalypse"
"3022","Black Hole","Blazar"
"3023","Teleport","Safe Passage"
"3024","Familiar","Arcanot"
"3025","Magic Weapon","Force Weapon"
"3026","Energy Armor","Force Armor"
"3027","Illusionist","Passive"
"3028","Blur","Passive"
"3029","Astral Presence","Passive"
"3030","Conflagration","Passive"
"3031","Blizzard","Apocalypse"
"3032","Teleport","Wormhole"
"3033","Black Hole","Blazar"
"3034","Hydra","Mammoth Hydra"
"3035","Magic Weapon","Force Weapon"
"3036","Energy Armor","Force Armor"
"3037","Unstable Anomaly","Passive"
"3038","Glass Cannon","Passive"
"3039","Illusionist","Passive"
"3040","Blur","Passive"
"3041","Blizzard","Apocalypse"
"3042","Hydra","Mammoth Hydra"
"3043","Black Hole","Blazar"
"3044","Teleport","Safe Passage"
"3045","Magic Weapon","Force Weapon"
"3046","Energy Armor","Force Armor"
"3047","Dominance","Passive"
"3048","Illusionist","Passive"
"3049","Evocation","Passive"
"3050","Glass Cannon","Passive"
"3051","Blizzard","Apocalypse"
"3052","Teleport","Safe Passage"
"3053","Hydra","Mammoth Hydra"
"3054","Black Hole","Blazar"
"3055","Magic Weapon","Force Weapon"
"3056","Energy Armor","Force Armor"
"3057","Blur","Passive"
"3058","Unstable Anomaly","Passive"
"3059","Evocation","Passive"
"3060","Illusionist","Passive"
"3061","Hydra","Mammoth Hydra"
"3062","Blizzard","Apocalypse"
"3063","Black Hole","Blazar"
"3064","Teleport","Wormhole"
"3065","Magic Weapon","Force Weapon"
"3066","Energy Armor","Prismatic Armor"
"3067","Blur","Passive"
"3068","Unstable Anomaly","Passive"
"3069","Evocation","Passive"
"3070","Illusionist","Passive"
"3071","Meteor","Meteor Shower"
"3072","Teleport","Safe Passage"
"3073","Blizzard","Apocalypse"
"3074","Hydra","Mammoth Hydra"
"3075","Energy Armor","Pinpoint Barrier"
"3076","Magic Weapon","Force Weapon"
"3077","Unstable Anomaly","Passive"
"3078","Conflagration","Passive"
"3079","Glass Cannon","Passive"
"3080","Unwavering Will","Passive"
"3081","Blizzard","Apocalypse"
"3082","Black Hole","Blazar"
"3083","Energy Armor","Force Armor"
"3084","Magic Weapon","Force Weapon"
"3085","Teleport","Safe Passage"
"3086","Hydra","Blazing Hydra"
"3087","Glass Cannon","Passive"
"3088","Illusionist","Passive"
"3089","Evocation","Passive"
"3090","Unstable Anomaly","Passive"
"3091","Magic Missile","Conflagrate"
"3092","Black Hole","Event Horizon"
"3093","Diamond Skin","Enduring Skin"
"3094","Explosive Blast","Chain Reaction"
"3095","Frost Nova","Bone Chill"
"3096","Energy Armor","Prismatic Armor"
"3097","Unwavering Will","Passive"
"3098","Blur","Passive"
"3099","Audacity","Passive"
"3100","Evocation","Passive"
"3101","Blizzard","Apocalypse"
"3102","Teleport","Fracture"
"3103","Energy Armor","Pinpoint Barrier"
"3104","Magic Weapon","Force Weapon"
"3105","Black Hole","Blazar"
"3106","Hydra","Mammoth Hydra"
"3107","Glass Cannon","Passive"
"3108","Elemental Exposure","Passive"
"3109","Illusionist","Passive"
"3110","Evocation","Passive"
"3111","Black Hole","Blazar"
"3112","Blizzard","Apocalypse"
"3113","Hydra","Mammoth Hydra"
"3114","Magic Weapon","Force Weapon"
"3115","Energy Armor","Prismatic Armor"
"3116","Teleport","Safe Passage"
"3117","Illusionist","Passive"
"3118","Unstable Anomaly","Passive"
"3119","Astral Presence","Passive"
"3120","Blur","Passive"
"3121","Black Hole","Blazar"
"3122","Blizzard","Apocalypse"
"3123","Hydra","Mammoth Hydra"
"3124","Teleport","Safe Passage"
"3125","Magic Weapon","Force Weapon"
"3126","Energy Armor","Prismatic Armor"
"3127","Blur","Passive"
"3128","Evocation","Passive"
"3129","Unstable Anomaly","Passive"
"3130","Illusionist","Passive"
"3131","Black Hole","Blazar"
"3132","Disintegrate","Convergence"
"3133","Teleport","Wormhole"
"3134","Energy Armor","Pinpoint Barrier"
"3135","Familiar","Sparkflint"
"3136","Magic Weapon","Force Weapon"
"3137","Conflagration","Passive"
"3138","Audacity","Passive"
"3139","Elemental Exposure","Passive"
"3140","Glass Cannon","Passive"
"3141","Electrocute","Surge of Power"
"3142","Arcane Torrent","Flame Ward"
"3143","Hydra","Mammoth Hydra"
"3144","Black Hole","Blazar"
"3145","Magic Weapon","Force Weapon"
"3146","Energy Armor","Force Armor"
"3147","Arcane Dynamo","Passive"
"3148","Blur","Passive"
"3149","Elemental Exposure","Passive"
"3150","Unstable Anomaly","Passive"
"3151","Arcane Torrent","Cascade"
"3152","Archon","Combustion"
"3153","Energy Armor","Prismatic Armor"
"3154","Familiar","Sparkflint"
"3155","Teleport","Wormhole"
"3156","Magic Weapon","Force Weapon"
"3157","Blur","Passive"
"3158","Evocation","Passive"
"3159","Unwavering Will","Passive"
"3160","Audacity","Passive"
"3161","Blizzard","Apocalypse"
"3162","Black Hole","Blazar"
"3163","Meteor","Molten Impact"
"3164","Teleport","Wormhole"
"3165","Magic Weapon","Force Weapon"
"3166","Energy Armor","Prismatic Armor"
"3167","Blur","Passive"
"3168","Illusionist","Passive"
"3169","Evocation","Passive"
"3170","Unstable Anomaly","Passive"
"3171","Blizzard","Apocalypse"
"3172","Hydra","Mammoth Hydra"
"3173","Teleport","Wormhole"
"3174","Black Hole","Blazar"
"3175","Magic Weapon","Force Weapon"
"3176","Energy Armor","Prismatic Armor"
"3177","Blur","Passive"
"3178","Unstable Anomaly","Passive"
"3179","Glass Cannon","Passive"
"3180","Illusionist","Passive"
"3181","Blizzard","Apocalypse"
"3182","Black Hole","Blazar"
"3183","Teleport","Fracture"
"3184","Hydra","Mammoth Hydra"
"3185","Magic Weapon","Force Weapon"
"3186","Energy Armor","Prismatic Armor"
"3187","Blur","Passive"
"3188","Unstable Anomaly","Passive"
"3189","Elemental Exposure","Passive"
