"","Spell","Rune"
"1748","Steady Aim","Passive"
"1749","Awareness","Passive"
"1750","Blood Vengeance","Passive"
"1751","Marked for Death","Contagion"
"1752","Sentry","Spitfire Turret"
"1753","Elemental Arrow","Ball Lightning"
"1754","Caltrops","Bait the Trap"
"1755","Vault","Tumble"
"1756","Companion","Wolf Companion"
"1757","Cull the Weak","Passive"
"1758","Awareness","Passive"
"1759","Custom Engineering","Passive"
"1760","Steady Aim","Passive"
"1761","Evasive Fire","Focus"
"1762","Cluster Arrow","Maelstrom"
"1763","Sentry","Polar Station"
"1764","Vault","Tumble"
"1765","Preparation","Punishment"
"1766","Companion","Wolf Companion"
"1767","Cull the Weak","Passive"
"1768","Ballistics","Passive"
"1769","Awareness","Passive"
"1770","Custom Engineering","Passive"
"1771","Cluster Arrow","Loaded for Bear"
"1772","Multishot","Arsenal"
"1773","Preparation","Punishment"
"1774","Vault","Trail of Cinders"
"1775","Sentry","Spitfire Turret"
"1776","Companion","Wolf Companion"
"1777","Awareness","Passive"
"1778","Tactical Advantage","Passive"
"1779","Custom Engineering","Passive"
"1780","Ballistics","Passive"
"1781","Evasive Fire","Focus"
"1782","Sentry","Polar Station"
"1783","Cluster Arrow","Maelstrom"
"1784","Vault","Tumble"
"1785","Companion","Wolf Companion"
"1786","Preparation","Punishment"
"1787","Tactical Advantage","Passive"
"1788","Ballistics","Passive"
"1789","Ambush","Passive"
"1790","Custom Engineering","Passive"
"1791","Multishot","Arsenal"
"1792","Vengeance","Seethe"
"1793","Sentry","Spitfire Turret"
"1794","Preparation","Punishment"
"1795","Vault","Tumble"
"1796","Companion","Wolf Companion"
"1797","Custom Engineering","Passive"
"1798","Steady Aim","Passive"
"1799","Ballistics","Passive"
"1800","Awareness","Passive"
"1801","Evasive Fire","Focus"
"1802","Multishot","Arsenal"
"1803","Preparation","Punishment"
"1804","Companion","Sentry"
"1805","Spitfire Turret","Vault"
"1806","Trail of Cinders","Awareness"
"1807","Custom Engineering","Passive"
"1808","Ballistics","Passive"
"1809","Steady Aim","Passive"
"1810",NA,"Passive"
"1811","Evasive Fire","Focus"
"1812","Cluster Arrow","Loaded for Bear"
"1813","Companion","Wolf Companion"
"1814","Sentry","Polar Station"
"1815","Preparation","Punishment"
"1816","Vault","Tumble"
"1817","Cull the Weak","Passive"
"1818","Tactical Advantage","Passive"
"1819","Awareness","Passive"
"1820","Custom Engineering","Passive"
"1821","Elemental Arrow","Ball Lightning"
"1822","Marked for Death","Contagion"
"1823","Preparation","Focused Mind"
"1824","Sentry","Polar Station"
"1825","Smoke Screen","Lingering Fog"
"1826","Companion","Wolf Companion"
"1827","Steady Aim","Passive"
"1828","Night Stalker","Passive"
"1829","Awareness","Passive"
"1830","Cull the Weak","Passive"
"1831","Evasive Fire","Focus"
"1832","Cluster Arrow","Loaded for Bear"
"1833","Vault","Tumble"
"1834","Sentry","Polar Station"
"1835","Preparation","Punishment"
"1836","Companion","Wolf Companion"
"1837","Steady Aim","Passive"
"1838","Custom Engineering","Passive"
"1839","Archery","Passive"
"1840","Awareness","Passive"
"1841","Evasive Fire","Focus"
"1842","Cluster Arrow","Maelstrom"
"1843","Preparation","Punishment"
"1844","Vault","Tumble"
"1845","Companion","Wolf Companion"
"1846","Sentry","Polar Station"
"1847","Custom Engineering","Passive"
"1848","Awareness","Passive"
"1849","Steady Aim","Passive"
"1850","Cull the Weak","Passive"
"1851","Multishot","Arsenal"
"1852","Elemental Arrow","Frost Arrow"
"1853","Companion","Wolf Companion"
"1854","Sentry","Spitfire Turret"
"1855","Vault","Tumble"
"1856","Cluster Arrow","Maelstrom"
"1857","Steady Aim","Passive"
"1858","Cull the Weak","Passive"
"1859","Archery","Passive"
"1860","Awareness","Passive"
"1861","Evasive Fire","Focus"
"1862","Cluster Arrow","Maelstrom"
"1863","Vault","Tumble"
"1864","Preparation","Punishment"
"1865","Sentry","Polar Station"
"1866","Companion","Wolf Companion"
"1867","Custom Engineering","Passive"
"1868","Ballistics","Passive"
"1869","Awareness","Passive"
"1870","Steady Aim","Passive"
"1871","Evasive Fire","Focus"
"1872","Multishot","Arsenal"
"1873","Preparation","Punishment"
"1874","Companion","Wolf Companion"
"1875","Vault","Tumble"
"1876","Sentry","Polar Station"
"1877","Cull the Weak","Passive"
"1878","Custom Engineering","Passive"
"1879","Ballistics","Passive"
"1880","Awareness","Passive"
"1881","Evasive Fire","Focus"
"1882","Multishot","Arsenal"
"1883","Preparation","Punishment"
"1884","Vault","Trail of Cinders"
"1885","Companion","Wolf Companion"
"1886","Sentry","Spitfire Turret"
"1887","Ballistics","Passive"
"1888","Blood Vengeance","Passive"
"1889","Custom Engineering","Passive"
"1890","Steady Aim","Passive"
"1891","Evasive Fire","Focus"
"1892","Sentry","Spitfire Turret"
"1893","Vault","Tumble"
"1894","Multishot","Arsenal"
"1895","Companion","Wolf Companion"
"1896","Preparation","Punishment"
"1897","Custom Engineering","Passive"
"1898","Awareness","Passive"
"1899","Ballistics","Passive"
"1900","Steady Aim","Passive"
"1901","Evasive Fire","Focus"
"1902","Cluster Arrow","Maelstrom"
"1903","Sentry","Polar Station"
"1904","Preparation","Punishment"
"1905","Marked for Death","Valley of Death"
"1906","Companion","Wolf Companion"
"1907","Ballistics","Passive"
"1908","Custom Engineering","Passive"
"1909","Cull the Weak","Passive"
"1910","Awareness","Passive"
"1911","Evasive Fire","Focus"
"1912","Cluster Arrow","Maelstrom"
"1913","Preparation","Punishment"
"1914","Vault","Action Shot"
"1915","Companion","Wolf Companion"
"1916","Sentry","Polar Station"
"1917","Steady Aim","Passive"
"1918","Cull the Weak","Passive"
"1919","Custom Engineering","Passive"
"1920","Awareness","Passive"
"1921","Vault","Tumble"
"1922","Cluster Arrow","Maelstrom"
"1923","Vengeance","Seethe"
"1924","Sentry","Polar Station"
"1925","Preparation","Punishment"
"1926","Companion","Wolf Companion"
"1927","Custom Engineering","Passive"
"1928","Cull the Weak","Passive"
"1929","Ballistics","Passive"
"1930","Awareness","Passive"
"1931","Elemental Arrow","Frost Arrow"
"1932","Cluster Arrow","Maelstrom"
"1933","Smoke Screen","Lingering Fog"
"1934","Preparation","Punishment"
"1935","Sentry","Spitfire Turret"
"1936","Companion","Wolf Companion"
"1937","Custom Engineering","Passive"
"1938","Steady Aim","Passive"
"1939","Ballistics","Passive"
"1940","Awareness","Passive"
"1941","Evasive Fire","Focus"
"1942","Cluster Arrow","Shooting Stars"
"1943","Smoke Screen","Lingering Fog"
"1944","Companion","Wolf Companion"
"1945","Sentry","Polar Station"
"1946","Preparation","Punishment"
"1947","Custom Engineering","Passive"
"1948","Steady Aim","Passive"
"1949","Ballistics","Passive"
"1950","Cull the Weak","Passive"
"1951","Sentry","Polar Station"
"1952","Marked for Death","Contagion"
"1953","Vault","Tumble"
"1954","Preparation","Punishment"
"1955","Cluster Arrow","Loaded for Bear"
"1956","Companion","Wolf Companion"
"1957","Awareness","Passive"
"1958","Archery","Passive"
"1959","Cull the Weak","Passive"
"1960","Steady Aim","Passive"
"1961","Cluster Arrow","Maelstrom"
"1962","Evasive Fire","Focus"
"1963","Companion","Wolf Companion"
"1964","Vault","Tumble"
"1965","Preparation","Punishment"
"1966","Sentry","Polar Station"
"1967","Steady Aim","Passive"
"1968","Cull the Weak","Passive"
"1969","Awareness","Passive"
"1970","Ballistics","Passive"
"1971","Evasive Fire","Focus"
"1972","Cluster Arrow","Maelstrom"
"1973","Vault","Tumble"
"1974","Companion","Wolf Companion"
"1975","Sentry","Polar Station"
"1976","Preparation","Punishment"
"1977","Tactical Advantage","Passive"
"1978","Blood Vengeance","Passive"
"1979","Custom Engineering","Passive"
"1980","Ballistics","Passive"
"1981","Multishot","Arsenal"
"1982","Vengeance","Seethe"
"1983","Caltrops","Bait the Trap"
"1984","Preparation","Punishment"
"1985","Sentry","Spitfire Turret"
"1986","Companion","Wolf Companion"
"1987","Steady Aim","Passive"
"1988","Ballistics","Passive"
"1989","Awareness","Passive"
"1990","Custom Engineering","Passive"
"1991","Evasive Fire","Focus"
"1992","Preparation","Punishment"
"1993","Marked for Death","Contagion"
"1994","Cluster Arrow","Cluster Bombs"
"1995","Companion","Wolf Companion"
"1996","Sentry","Spitfire Turret"
"1997","Grenadier","Passive"
"1998","Awareness","Passive"
"1999","Custom Engineering","Passive"
"2000","Cull the Weak","Passive"
"2001","Cluster Arrow","Maelstrom"
"2002","Sentry","Polar Station"
"2003","Vault","Tumble"
"2004","Companion","Bat Companion"
"2005","Evasive Fire","Focus"
"2006","Preparation","Punishment"
"2007","Custom Engineering","Passive"
"2008","Cull the Weak","Passive"
"2009","Ballistics","Passive"
"2010","Awareness","Passive"
"2011","Cluster Arrow","Shooting Stars"
"2012","Evasive Fire","Focus"
"2013","Preparation","Punishment"
"2014","Vault","Tumble"
"2015","Companion","Sentry"
"2016","Spitfire Turret","Cull the Weak"
"2017","Awareness","Passive"
"2018","Steady Aim","Passive"
"2019","Ballistics","Passive"
"2020",NA,"Passive"
"2021","Evasive Fire","Focus"
"2022","Multishot","Arsenal"
"2023","Vault","Trail of Cinders"
"2024","Preparation","Punishment"
"2025","Companion","Wolf Companion"
"2026","Sentry","Polar Station"
"2027","Awareness","Passive"
"2028","Cull the Weak","Passive"
"2029","Ballistics","Passive"
"2030","Custom Engineering","Passive"
"2031","Evasive Fire","Focus"
"2032","Cluster Arrow","Maelstrom"
"2033","Sentry","Polar Station"
"2034","Smoke Screen","Lingering Fog"
"2035","Preparation","Punishment"
"2036","Companion","Wolf Companion"
"2037","Cull the Weak","Passive"
"2038","Awareness","Passive"
"2039","Custom Engineering","Passive"
"2040","Ballistics","Passive"
"2041","Cluster Arrow","Shooting Stars"
"2042","Evasive Fire","Focus"
"2043","Vault","Tumble"
"2044","Sentry","Polar Station"
"2045","Preparation","Punishment"
"2046","Companion","Wolf Companion"
"2047","Ballistics","Passive"
"2048","Awareness","Passive"
"2049","Custom Engineering","Passive"
"2050","Cull the Weak","Passive"
"2051","Evasive Fire","Focus"
"2052","Cluster Arrow","Maelstrom"
"2053","Smoke Screen","Healing Vapors"
"2054","Preparation","Punishment"
"2055","Sentry","Polar Station"
"2056","Companion","Wolf Companion"
"2057","Custom Engineering","Passive"
"2058","Ballistics","Passive"
"2059","Cull the Weak","Passive"
"2060","Steady Aim","Passive"
"2061","Evasive Fire","Focus"
"2062","Cluster Arrow","Maelstrom"
"2063","Vault","Tumble"
"2064","Preparation","Punishment"
"2065","Sentry","Polar Station"
"2066","Companion","Wolf Companion"
"2067","Cull the Weak","Passive"
"2068","Blood Vengeance","Passive"
"2069","Custom Engineering","Passive"
"2070","Ballistics","Passive"
"2071","Hungering Arrow","Puncturing Arrow"
"2072","Sentry","Polar Station"
"2073","Companion","Wolf Companion"
"2074","Smoke Screen","Lingering Fog"
"2075","Preparation","Focused Mind"
"2076","Marked for Death","Mortal Enemy"
"2077","Night Stalker","Passive"
"2078","Custom Engineering","Passive"
"2079","Awareness","Passive"
"2080","Cull the Weak","Passive"
"2081","Elemental Arrow","Frost Arrow"
"2082","Cluster Arrow","Maelstrom"
"2083","Sentry","Polar Station"
"2084","Companion","Wolf Companion"
"2085","Preparation","Punishment"
"2086","Smoke Screen","Lingering Fog"
"2087","Cull the Weak","Passive"
"2088","Ballistics","Passive"
"2089","Custom Engineering","Passive"
"2090","Steady Aim","Passive"
"2091","Evasive Fire","Focus"
"2092","Vault","Tumble"
"2093","Sentry","Polar Station"
"2094","Multishot","Arsenal"
"2095","Preparation","Punishment"
"2096","Companion","Wolf Companion"
"2097","Cull the Weak","Passive"
"2098","Blood Vengeance","Passive"
"2099","Custom Engineering","Passive"
"2100","Tactical Advantage","Passive"
"2101",NA,NA
"2102",NA,NA
"2103",NA,NA
"2104",NA,NA
"2105",NA,NA
"2106",NA,NA
"2107",NA,NA
"2108",NA,NA
"2109",NA,NA
"2110",NA,NA
"2111","Strafe","Rocket Storm"
"2112","Vengeance","Seethe"
"2113","Rain of Vengeance","Dark Cloud"
"2114","Vault","Action Shot"
"2115","Chakram","Shuriken Cloud"
"2116","Companion","Wolf Companion"
"2117","Ballistics","Passive"
"2118","Archery","Passive"
"2119","Blood Vengeance","Passive"
"2120","Steady Aim","Passive"
"2121","Cluster Arrow","Maelstrom"
"2122","Evasive Fire","Focus"
"2123","Preparation","Punishment"
"2124","Vault","Tumble"
"2125","Companion","Wolf Companion"
"2126","Sentry","Polar Station"
"2127","Ballistics","Passive"
"2128","Custom Engineering","Passive"
"2129","Awareness","Passive"
"2130","Ambush","Passive"
"2131","Sentry","Spitfire Turret"
"2132","Multishot","Arsenal"
"2133","Caltrops","Bait the Trap"
"2134","Preparation","Punishment"
"2135","Companion","Wolf Companion"
"2136","Marked for Death","Mortal Enemy"
"2137","Ballistics","Passive"
"2138","Steady Aim","Passive"
"2139","Custom Engineering","Passive"
"2140","Awareness","Passive"
"2141","Multishot","Arsenal"
"2142","Evasive Fire","Focus"
"2143","Vault","Tumble"
"2144","Companion","Wolf Companion"
"2145","Sentry","Spitfire Turret"
"2146","Preparation","Punishment"
"2147","Custom Engineering","Passive"
"2148","Ballistics","Passive"
"2149","Steady Aim","Passive"
"2150","Hot Pursuit","Passive"
"2151","Cluster Arrow","Loaded for Bear"
"2152","Caltrops","Bait the Trap"
"2153","Marked for Death","Contagion"
"2154","Preparation","Punishment"
"2155","Sentry","Spitfire Turret"
"2156","Companion","Wolf Companion"
"2157","Steady Aim","Passive"
"2158","Blood Vengeance","Passive"
"2159","Custom Engineering","Passive"
"2160","Cull the Weak","Passive"
"2161","Sentry","Spitfire Turret"
"2162","Cluster Arrow","Loaded for Bear"
"2163","Elemental Arrow","Frost Arrow"
"2164","Companion","Wolf Companion"
"2165","Vault","Tumble"
"2166","Preparation","Punishment"
"2167","Ambush","Passive"
"2168","Single Out","Passive"
"2169","Custom Engineering","Passive"
"2170","Night Stalker","Passive"
"2171","Evasive Fire","Focus"
"2172","Cluster Arrow","Maelstrom"
"2173","Vault","Tumble"
"2174","Preparation","Punishment"
"2175","Sentry","Polar Station"
"2176","Companion","Wolf Companion"
"2177","Custom Engineering","Passive"
"2178","Blood Vengeance","Passive"
"2179","Ballistics","Passive"
"2180","Cull the Weak","Passive"
"2181","Evasive Fire","Focus"
"2182","Cluster Arrow","Loaded for Bear"
"2183","Sentry","Spitfire Turret"
"2184","Companion","Wolf Companion"
"2185","Caltrops","Bait the Trap"
"2186","Preparation","Punishment"
"2187","Custom Engineering","Passive"
"2188","Steady Aim","Passive"
"2189","Cull the Weak","Passive"
"2190","Awareness","Passive"
"2191","Elemental Arrow","Frost Arrow"
"2192","Sentry","Spitfire Turret"
"2193","Vault","Tumble"
"2194","Companion","Wolf Companion"
"2195","Cluster Arrow","Maelstrom"
"2196","Multishot","Arsenal"
"2197","Ballistics","Passive"
"2198","Custom Engineering","Passive"
"2199","Awareness","Passive"
"2200","Steady Aim","Passive"
"2201","Sentry","Spitfire Turret"
"2202","Vault","Tumble"
"2203","Cluster Arrow","Cluster Bombs"
"2204","Caltrops","Bait the Trap"
"2205","Marked for Death","Contagion"
"2206","Companion","Wolf Companion"
"2207","Awareness","Passive"
"2208","Grenadier","Passive"
"2209","Custom Engineering","Passive"
"2210","Blood Vengeance","Passive"
"2211","Multishot","Arsenal"
"2212","Marked for Death","Contagion"
"2213","Companion","Wolf Companion"
"2214","Preparation","Punishment"
"2215","Smoke Screen","Lingering Fog"
"2216","Sentry","Polar Station"
"2217","Ballistics","Passive"
"2218","Custom Engineering","Passive"
"2219","Cull the Weak","Passive"
"2220","Steady Aim","Passive"
"2221","Evasive Fire","Focus"
"2222","Cluster Arrow","Maelstrom"
"2223","Preparation","Punishment"
"2224","Vault","Tumble"
"2225","Sentry","Polar Station"
"2226","Companion","Wolf Companion"
"2227","Custom Engineering","Passive"
"2228","Steady Aim","Passive"
"2229","Cull the Weak","Passive"
"2230","Awareness","Passive"
"2231","Cluster Arrow","Maelstrom"
"2232","Vault","Tumble"
"2233","Marked for Death","Contagion"
"2234","Preparation","Punishment"
"2235","Sentry","Polar Station"
"2236","Companion","Wolf Companion"
"2237","Cull the Weak","Passive"
"2238","Ballistics","Passive"
"2239","Awareness","Passive"
"2240","Custom Engineering","Passive"
"2241","Evasive Fire","Focus"
"2242","Cluster Arrow","Loaded for Bear"
"2243","Vault","Tumble"
"2244","Preparation","Punishment"
"2245","Sentry","Polar Station"
"2246","Companion","Wolf Companion"
"2247","Cull the Weak","Passive"
"2248","Custom Engineering","Passive"
"2249","Awareness","Passive"
"2250","Steady Aim","Passive"
"2251","Evasive Fire","Focus"
"2252","Cluster Arrow","Maelstrom"
"2253","Vault","Sentry"
"2254","Polar Station","Preparation"
"2255","Punishment","Companion"
"2256","Steady Aim","Tactical Advantage"
"2257","Ballistics","Passive"
"2258","Cull the Weak","Passive"
"2259",NA,"Passive"
"2260",NA,"Passive"
"2261","Evasive Fire","Focus"
"2262","Cluster Arrow","Maelstrom"
"2263","Vault","Tumble"
"2264","Preparation","Punishment"
"2265","Sentry","Spitfire Turret"
"2266","Companion","Bat Companion"
"2267","Awareness","Passive"
"2268","Cull the Weak","Passive"
"2269","Custom Engineering","Passive"
"2270","Ballistics","Passive"
"2271","Evasive Fire","Focus"
"2272","Cluster Arrow","Maelstrom"
"2273","Sentry","Polar Station"
"2274","Preparation","Punishment"
"2275","Smoke Screen","Lingering Fog"
"2276","Companion","Wolf Companion"
"2277","Custom Engineering","Passive"
"2278","Awareness","Passive"
"2279","Cull the Weak","Passive"
"2280","Ballistics","Passive"
"2281","Elemental Arrow","Frost Arrow"
"2282","Cluster Arrow","Maelstrom"
"2283","Sentry","Spitfire Turret"
"2284","Companion","Vault"
"2285","Tumble","Preparation"
"2286","Focused Mind","Ballistics"
"2287","Tactical Advantage","Passive"
"2288","Blood Vengeance","Passive"
"2289","Steady Aim","Passive"
"2290",NA,"Passive"
"2291","Marked for Death","Grim Reaper"
"2292","Cluster Arrow","Loaded for Bear"
"2293","Caltrops","Bait the Trap"
"2294","Vault","Trail of Cinders"
"2295","Sentry","Spitfire Turret"
"2296","Companion","Wolf Companion"
"2297","Steady Aim","Passive"
"2298","Blood Vengeance","Passive"
"2299","Awareness","Passive"
"2300","Cull the Weak","Passive"
"2301","Evasive Fire","Focus"
"2302","Sentry","Polar Station"
"2303","Preparation","Punishment"
"2304","Companion","Wolf Companion"
"2305","Vault","Tumble"
"2306","Cluster Arrow","Maelstrom"
"2307","Cull the Weak","Passive"
"2308","Custom Engineering","Passive"
"2309","Steady Aim","Passive"
"2310","Awareness","Passive"
"2311","Evasive Fire","Focus"
"2312","Companion","Wolf Companion"
"2313","Preparation","Punishment"
"2314","Vault","Tumble"
"2315","Sentry","Spitfire Turret"
"2316","Cluster Arrow","Loaded for Bear"
"2317","Archery","Passive"
"2318","Steady Aim","Passive"
"2319","Ambush","Passive"
"2320","Cull the Weak","Passive"
"2321","Evasive Fire","Focus"
"2322","Cluster Arrow","Maelstrom"
"2323","Preparation","Punishment"
"2324","Vault","Tumble"
"2325","Sentry","Polar Station"
"2326","Companion","Wolf Companion"
"2327","Cull the Weak","Passive"
"2328","Steady Aim","Passive"
"2329","Ballistics","Passive"
"2330","Awareness","Passive"
"2331","Evasive Fire","Focus"
"2332","Cluster Arrow","Loaded for Bear"
"2333","Sentry","Spitfire Turret"
"2334","Preparation","Punishment"
"2335","Companion","Wolf Companion"
"2336","Marked for Death","Valley of Death"
"2337","Steady Aim","Passive"
"2338","Custom Engineering","Passive"
"2339","Cull the Weak","Passive"
"2340","Awareness","Passive"
"2341","Cluster Arrow","Loaded for Bear"
"2342","Caltrops","Bait the Trap"
"2343","Sentry","Spitfire Turret"
"2344","Preparation","Punishment"
"2345","Evasive Fire","Focus"
"2346","Companion","Wolf Companion"
"2347","Custom Engineering","Passive"
"2348","Steady Aim","Passive"
"2349","Cull the Weak","Passive"
"2350","Awareness","Passive"
"2351","Evasive Fire","Focus"
"2352","Cluster Arrow","Shooting Stars"
"2353","Sentry","Polar Station"
"2354","Companion","Bat Companion"
"2355","Smoke Screen","Lingering Fog"
"2356","Marked for Death","Grim Reaper"
"2357","Ballistics","Passive"
"2358","Archery","Passive"
"2359","Cull the Weak","Passive"
"2360","Steady Aim","Passive"
"2361","Evasive Fire","Focus"
"2362","Cluster Arrow","Maelstrom"
"2363","Sentry","Polar Station"
"2364","Vault","Tumble"
"2365","Preparation","Punishment"
"2366","Companion","Wolf Companion"
"2367","Awareness","Passive"
"2368","Ballistics","Passive"
"2369","Cull the Weak","Passive"
"2370","Custom Engineering","Passive"
"2371","Cluster Arrow","Shooting Stars"
"2372","Evasive Fire","Focus"
"2373","Preparation","Punishment"
"2374","Smoke Screen","Lingering Fog"
"2375","Companion","Wolf Companion"
"2376","Sentry","Polar Station"
"2377","Custom Engineering","Passive"
"2378","Awareness","Passive"
"2379","Cull the Weak","Passive"
"2380","Ballistics","Passive"
"2381","Elemental Arrow","Frost Arrow"
"2382","Cluster Arrow","Maelstrom"
"2383","Sentry","Spitfire Turret"
"2384","Preparation","Punishment"
"2385","Companion","Wolf Companion"
"2386","Vault","Action Shot"
"2387","Awareness","Passive"
"2388","Night Stalker","Passive"
"2389","Steady Aim","Passive"
"2390","Custom Engineering","Passive"
"2391","Evasive Fire","Focus"
"2392","Cluster Arrow","Maelstrom"
"2393","Sentry","Polar Station"
"2394","Vault","Tumble"
"2395","Preparation","Punishment"
"2396","Companion","Wolf Companion"
"2397","Cull the Weak","Passive"
"2398","Awareness","Passive"
"2399","Ballistics","Passive"
"2400","Custom Engineering","Passive"
"2401","Sentry","Polar Station"
"2402","Preparation","Punishment"
"2403","Evasive Fire","Focus"
"2404","Cluster Arrow","Maelstrom"
"2405","Vault","Tumble"
"2406","Companion","Wolf Companion"
"2407","Steady Aim","Passive"
"2408","Ballistics","Passive"
"2409","Cull the Weak","Passive"
"2410","Awareness","Passive"
"2411","Evasive Fire","Focus"
"2412","Cluster Arrow","Maelstrom"
"2413","Preparation","Punishment"
"2414","Vault","Tumble"
"2415","Sentry","Polar Station"
"2416","Companion","Wolf Companion"
"2417","Tactical Advantage","Passive"
"2418","Blood Vengeance","Passive"
"2419","Cull the Weak","Passive"
"2420","Custom Engineering","Passive"
"2421","Sentry","Polar Station"
"2422","Cluster Arrow","Maelstrom"
"2423","Caltrops","Bait the Trap"
"2424","Preparation","Punishment"
"2425","Evasive Fire","Focus"
"2426","Companion","Wolf Companion"
"2427","Cull the Weak","Passive"
"2428","Custom Engineering","Passive"
"2429","Ballistics","Passive"
"2430","Awareness","Passive"
"2431","Evasive Fire","Focus"
"2432","Cluster Arrow","Loaded for Bear"
"2433","Preparation","Punishment"
"2434","Caltrops","Bait the Trap"
"2435","Companion","Bat Companion"
"2436","Sentry","Polar Station"
"2437","Cull the Weak","Passive"
"2438","Archery","Passive"
"2439","Blood Vengeance","Passive"
"2440","Single Out","Passive"
"2441","Evasive Fire","Focus"
"2442","Cluster Arrow","Maelstrom"
"2443","Vault","Tumble"
"2444","Companion","Wolf Companion"
"2445","Preparation","Punishment"
"2446","Sentry","Polar Station"
"2447","Awareness","Passive"
"2448","Ballistics","Passive"
"2449","Cull the Weak","Passive"
"2450","Custom Engineering","Passive"
"2451","Sentry","Spitfire Turret"
"2452","Marked for Death","Valley of Death"
"2453","Cluster Arrow","Loaded for Bear"
"2454","Caltrops","Bait the Trap"
"2455","Vengeance","Personal Mortar"
"2456","Companion","Wolf Companion"
"2457","Steady Aim","Passive"
"2458","Custom Engineering","Passive"
"2459","Ambush","Passive"
"2460","Cull the Weak","Passive"
"2461","Elemental Arrow","Frost Arrow"
"2462","Cluster Arrow","Maelstrom"
"2463","Sentry","Polar Station"
"2464","Vault","Tumble"
"2465","Preparation","Punishment"
"2466","Companion","Bat Companion"
"2467","Awareness","Passive"
"2468","Custom Engineering","Passive"
"2469","Cull the Weak","Passive"
"2470","Steady Aim","Passive"
"2471","Marked for Death","Contagion"
"2472","Elemental Arrow","Ball Lightning"
"2473","Caltrops","Bait the Trap"
"2474","Companion","Wolf Companion"
"2475","Vault","Tumble"
"2476","Sentry","Polar Station"
"2477","Custom Engineering","Passive"
"2478","Awareness","Passive"
"2479","Cull the Weak","Passive"
"2480","Steady Aim","Passive"
"2481","Evasive Fire","Focus"
"2482","Cluster Arrow","Loaded for Bear"
"2483","Companion","Wolf Companion"
"2484","Sentry","Spitfire Turret"
"2485","Vault","Tumble"
"2486","Preparation","Punishment"
"2487","Awareness","Passive"
"2488","Cull the Weak","Passive"
"2489","Steady Aim","Passive"
"2490","Custom Engineering","Passive"
"2491","Elemental Arrow","Ball Lightning"
"2492","Marked for Death","Mortal Enemy"
"2493","Smoke Screen","Lingering Fog"
"2494","Sentry","Polar Station"
"2495","Preparation","Punishment"
"2496","Companion","Wolf Companion"
"2497","Custom Engineering","Passive"
"2498","Awareness","Passive"
"2499","Ballistics","Passive"
"2500","Cull the Weak","Passive"
"2501","Sentry","Spitfire Turret"
"2502","Multishot","Arsenal"
"2503","Vault","Trail of Cinders"
"2504","Preparation","Punishment"
"2505","Vengeance","Seethe"
"2506","Companion","Wolf Companion"
"2507","Cull the Weak","Passive"
"2508","Custom Engineering","Passive"
"2509","Ballistics","Passive"
"2510","Tactical Advantage","Passive"
"2511","Evasive Fire","Focus"
"2512","Cluster Arrow","Maelstrom"
"2513","Sentry","Polar Station"
"2514","Smoke Screen","Lingering Fog"
"2515","Companion","Wolf Companion"
"2516","Preparation","Punishment"
"2517","Steady Aim","Passive"
"2518","Archery","Passive"
"2519","Custom Engineering","Passive"
"2520","Ballistics","Passive"
"2521","Evasive Fire","Focus"
"2522","Cluster Arrow","Maelstrom"
"2523","Vault","Tumble"
"2524","Preparation","Punishment"
"2525","Sentry","Polar Station"
"2526","Companion","Wolf Companion"
"2527","Ballistics","Passive"
"2528","Tactical Advantage","Passive"
"2529","Custom Engineering","Passive"
"2530","Cull the Weak","Passive"
"2531","Evasive Fire","Focus"
"2532","Cluster Arrow","Maelstrom"
"2533","Sentry","Polar Station"
"2534","Smoke Screen","Lingering Fog"
"2535","Preparation","Punishment"
"2536","Companion","Wolf Companion"
"2537","Cull the Weak","Passive"
"2538","Custom Engineering","Passive"
"2539","Ballistics","Passive"
"2540","Awareness","Passive"
"2541","Evasive Fire","Focus"
"2542","Cluster Arrow","Maelstrom"
"2543","Vault","Tumble"
"2544","Preparation","Punishment"
"2545","Sentry","Polar Station"
"2546","Companion","Wolf Companion"
"2547","Ballistics","Passive"
"2548","Cull the Weak","Passive"
"2549","Custom Engineering","Passive"
"2550","Blood Vengeance","Passive"
"2551","Evasive Fire","Focus"
"2552","Elemental Arrow","Frost Arrow"
"2553","Sentry","Polar Station"
"2554","Vault","Tumble"
"2555","Companion","Preparation"
"2556","Backup Plan","Cull the Weak"
"2557","Steady Aim","Passive"
"2558","Tactical Advantage","Passive"
"2559","Custom Engineering","Passive"
"2560",NA,"Passive"
"2561","Evasive Fire","Focus"
"2562","Multishot","Arsenal"
"2563","Vault","Tumble"
"2564","Sentry","Polar Station"
"2565","Companion","Wolf Companion"
"2566","Preparation","Punishment"
"2567","Awareness","Passive"
"2568","Cull the Weak","Passive"
"2569","Ballistics","Passive"
"2570","Tactical Advantage","Passive"
"2571","Evasive Fire","Focus"
"2572","Sentry","Polar Station"
"2573","Preparation","Punishment"
"2574","Companion","Wolf Companion"
"2575","Cluster Arrow","Maelstrom"
"2576","Marked for Death","Contagion"
"2577","Steady Aim","Passive"
"2578","Awareness","Passive"
"2579","Custom Engineering","Passive"
"2580","Cull the Weak","Passive"
"2581","Multishot","Arsenal"
"2582","Vengeance","Seethe"
"2583","Preparation","Punishment"
"2584","Companion","Wolf Companion"
"2585","Vault","Tumble"
"2586","Sentry","Polar Station"
