"","Spell","Rune"
"2129",NA,NA
"2130",NA,NA
"2131","Heaven's Fury","Fires of Heaven"
"2132","Consecration","Bathed in Light"
"2133","Akarat's Champion","Prophet"
"2134","Steed Charge","Endurance"
"2135","Laws of Valor","Unstoppable Force"
"2136","Falling Sword","Flurry"
"2137","Holy Cause","Passive"
"2138","Finery","Passive"
"2139","Indestructible","Passive"
"2140","Long Arm of the Law","Passive"
"2141","Shield Glare","Zealous Glare"
"2142","Phalanx","Stampede"
"2143","Steed Charge","Rejuvenation"
"2144","Provoke","Too Scared to Run"
"2145","Laws of Valor","Unstoppable Force"
"2146","Akarat's Champion","Prophet"
"2147","Lord Commander","Passive"
"2148","Indestructible","Passive"
"2149","Finery","Passive"
"2150","Heavenly Strength","Passive"
"2151","Phalanx","Stampede"
"2152","Provoke","Too Scared to Run"
"2153","Steed Charge","Endurance"
"2154","Iron Skin","Steel Skin"
"2155","Laws of Justice","Immovable Object"
"2156","Akarat's Champion","Prophet"
"2157","Heavenly Strength","Passive"
"2158","Finery","Passive"
"2159","Indestructible","Passive"
"2160","Lord Commander","Passive"
"2161","Shield Glare","Zealous Glare"
"2162","Condemn","Unleashed"
"2163","Steed Charge","Endurance"
"2164","Heaven's Fury","Ascendancy"
"2165","Laws of Valor","Unstoppable Force"
"2166","Akarat's Champion","Prophet"
"2167","Heavenly Strength","Passive"
"2168","Holy Cause","Passive"
"2169","Long Arm of the Law","Passive"
"2170","Finery","Passive"
"2171","Punish","Celerity"
"2172","Shield Bash","Shield Cross"
"2173","Steed Charge","Endurance"
"2174","Shield Glare","Zealous Glare"
"2175","Laws of Justice","Bravery"
"2176","Akarat's Champion","Prophet"
"2177","Heavenly Strength","Passive"
"2178","Finery","Passive"
"2179","Towering Shield","Passive"
"2180","Indestructible","Passive"
"2181","Shield Glare","Divine Verdict"
"2182","Heaven's Fury","Fires of Heaven"
"2183","Akarat's Champion","Prophet"
"2184","Steed Charge","Rejuvenation"
"2185","Laws of Valor","Unstoppable Force"
"2186","Provoke","Too Scared to Run"
"2187","Heavenly Strength","Passive"
"2188","Indestructible","Passive"
"2189","Finery","Passive"
"2190","Holy Cause","Passive"
"2191","Heaven's Fury","Fires of Heaven"
"2192","Provoke","Charged Up"
"2193","Steed Charge","Endurance"
"2194","Shield Glare","Zealous Glare"
"2195","Akarat's Champion","Prophet"
"2196","Laws of Valor","Unstoppable Force"
"2197","Heavenly Strength","Passive"
"2198","Holy Cause","Passive"
"2199","Indestructible","Passive"
"2200","Long Arm of the Law","Passive"
"2201","Phalanx","Stampede"
"2202","Shield Glare","Divine Verdict"
"2203","Akarat's Champion","Prophet"
"2204","Steed Charge","Endurance"
"2205","Provoke","Too Scared to Run"
"2206","Laws of Valor","Unstoppable Force"
"2207","Heavenly Strength","Passive"
"2208","Indestructible","Passive"
"2209","Finery","Passive"
"2210","Lord Commander","Passive"
"2211","Phalanx","Stampede"
"2212","Akarat's Champion","Prophet"
"2213","Laws of Valor","Unstoppable Force"
"2214","Provoke","Too Scared to Run"
"2215","Iron Skin","Steel Skin"
"2216","Steed Charge","Endurance"
"2217","Heavenly Strength","Passive"
"2218","Indestructible","Passive"
"2219","Lord Commander","Passive"
"2220","Finery","Passive"
"2221","Slash","Zeal"
"2222","Condemn","Vacuum"
"2223","Steed Charge","Endurance"
"2224","Akarat's Champion","Prophet"
"2225","Provoke","Hit Me"
"2226","Laws of Valor","Critical"
"2227","Heavenly Strength","Passive"
"2228","Indestructible","Passive"
"2229","Holy Cause","Passive"
"2230","Finery","Passive"
"2231","Judgment","Resolved"
"2232","Phalanx","Stampede"
"2233","Steed Charge","Endurance"
"2234","Provoke","Too Scared to Run"
"2235","Laws of Valor","Unstoppable Force"
"2236","Akarat's Champion","Prophet"
"2237","Finery","Passive"
"2238","Lord Commander","Passive"
"2239","Indestructible","Passive"
"2240","Heavenly Strength","Passive"
"2241","Punish","Shield Bash"
"2242","Shield Glare","Provoke"
"2243","Laws of Valor","Falling Sword"
"2244",NA,NA
"2245",NA,NA
"2246",NA,NA
"2247",NA,"Passive"
"2248",NA,"Passive"
"2249",NA,"Passive"
"2250",NA,"Passive"
"2251","Shield Glare","Zealous Glare"
"2252","Condemn","Vacuum"
"2253","Akarat's Champion","Prophet"
"2254","Laws of Valor","Unstoppable Force"
"2255","Provoke","Too Scared to Run"
"2256","Steed Charge","Endurance"
"2257","Holy Cause","Passive"
"2258","Heavenly Strength","Passive"
"2259","Finery","Passive"
"2260","Indestructible","Passive"
"2261","Phalanx","Stampede"
"2262","Akarat's Champion","Prophet"
"2263","Provoke","Too Scared to Run"
"2264","Steed Charge","Rejuvenation"
"2265","Iron Skin","Steel Skin"
"2266","Laws of Valor","Unstoppable Force"
"2267","Heavenly Strength","Passive"
"2268","Indestructible","Passive"
"2269","Lord Commander","Passive"
"2270","Finery","Passive"
"2271","Fist of the Heavens","Fissure"
"2272","Shield Glare","Divine Verdict"
"2273","Steed Charge","Endurance"
"2274","Phalanx","Bowmen"
"2275","Laws of Valor","Unstoppable Force"
"2276","Akarat's Champion","Embodiment of Power"
"2277","Indestructible","Passive"
"2278","Lord Commander","Passive"
"2279","Heavenly Strength","Passive"
"2280","Finery","Passive"
"2281","Phalanx","Stampede"
"2282","Bombardment","Impactful Bombardment"
"2283","Steed Charge","Rejuvenation"
"2284","Shield Glare","Zealous Glare"
"2285","Iron Skin","Explosive Skin"
"2286","Akarat's Champion","Embodiment of Power"
"2287","Heavenly Strength","Passive"
"2288","Lord Commander","Passive"
"2289","Finery","Passive"
"2290","Indestructible","Passive"
"2291","Shield Glare","Zealous Glare"
"2292","Heaven's Fury","Fires of Heaven"
"2293","Steed Charge","Rejuvenation"
"2294","Provoke","Charged Up"
"2295","Laws of Valor","Unstoppable Force"
"2296","Akarat's Champion","Prophet"
"2297","Heavenly Strength","Passive"
"2298","Finery","Passive"
"2299","Indestructible","Passive"
"2300","Long Arm of the Law","Passive"
"2301","Heaven's Fury","Fires of Heaven"
"2302","Steed Charge","Rejuvenation"
"2303","Shield Glare","Divine Verdict"
"2304","Provoke","Too Scared to Run"
"2305","Laws of Valor","Unstoppable Force"
"2306","Akarat's Champion","Prophet"
"2307","Holy Cause","Passive"
"2308","Heavenly Strength","Passive"
"2309","Long Arm of the Law","Passive"
"2310","Indestructible","Passive"
"2311","Phalanx","Stampede"
"2312","Laws of Valor","Unstoppable Force"
"2313","Provoke","Too Scared to Run"
"2314","Steed Charge","Rejuvenation"
"2315","Iron Skin","Flash"
"2316","Akarat's Champion","Prophet"
"2317","Finery","Passive"
"2318","Heavenly Strength","Passive"
"2319","Indestructible","Passive"
"2320","Lord Commander","Passive"
"2321","Shield Glare","Divine Verdict"
"2322","Phalanx","Bowmen"
"2323","Iron Skin","Steel Skin"
"2324","Laws of Valor","Critical"
"2325","Steed Charge","Endurance"
"2326","Akarat's Champion","Prophet"
"2327","Heavenly Strength","Passive"
"2328","Indestructible","Passive"
"2329","Lord Commander","Passive"
"2330","Finery","Passive"
"2331","Heaven's Fury","Fires of Heaven"
"2332","Steed Charge","Endurance"
"2333","Condemn","Vacuum"
"2334","Provoke","Charged Up"
"2335","Laws of Valor","Unstoppable Force"
"2336","Akarat's Champion","Prophet"
"2337","Finery","Passive"
"2338","Indestructible","Passive"
"2339","Heavenly Strength","Passive"
"2340","Holy Cause","Passive"
"2341","Shield Glare","Divine Verdict"
"2342","Phalanx","Stampede"
"2343","Akarat's Champion","Prophet"
"2344","Provoke","Too Scared to Run"
"2345","Laws of Valor","Unstoppable Force"
"2346","Steed Charge","Ramming Speed"
"2347","Heavenly Strength","Passive"
"2348","Finery","Passive"
"2349","Indestructible","Passive"
"2350","Lord Commander","Passive"
"2351","Shield Glare","Divine Verdict"
"2352","Judgment","Resolved"
"2353","Akarat's Champion","Prophet"
"2354","Iron Skin","Steel Skin"
"2355","Laws of Hope","Hopeful Cry"
"2356","Steed Charge","Draw and Quarter"
"2357","Fervor","Passive"
"2358","Indestructible","Passive"
"2359","Towering Shield","Passive"
"2360","Long Arm of the Law","Passive"
"2361","Slash","Zeal"
"2362","Condemn","Vacuum"
"2363","Steed Charge","Rejuvenation"
"2364","Provoke","Hit Me"
"2365","Laws of Valor","Critical"
"2366","Akarat's Champion","Prophet"
"2367","Heavenly Strength","Passive"
"2368","Holy Cause","Passive"
"2369","Indestructible","Passive"
"2370","Finery","Passive"
"2371","Slash","Electrify"
"2372","Shield Glare","Zealous Glare"
"2373","Steed Charge","Endurance"
"2374","Condemn","Vacuum"
"2375","Laws of Valor","Critical"
"2376","Akarat's Champion","Prophet"
"2377","Heavenly Strength","Passive"
"2378","Holy Cause","Passive"
"2379","Long Arm of the Law","Passive"
"2380","Indestructible","Passive"
"2381",NA,NA
"2382",NA,NA
"2383",NA,NA
"2384",NA,NA
"2385",NA,NA
"2386",NA,NA
"2387",NA,NA
"2388",NA,NA
"2389",NA,NA
"2390",NA,NA
"2391","Heaven's Fury","Fires of Heaven"
"2392","Provoke","Cleanse"
"2393","Shield Glare","Zealous Glare"
"2394","Laws of Valor","Unstoppable Force"
"2395","Steed Charge","Rejuvenation"
"2396","Akarat's Champion","Prophet"
"2397","Heavenly Strength","Passive"
"2398","Holy Cause","Passive"
"2399","Indestructible","Passive"
"2400","Finery","Passive"
"2401","Falling Sword","Rise Brothers"
"2402","Phalanx","Bowmen"
"2403","Akarat's Champion","Prophet"
"2404","Bombardment","Barrels of Tar"
"2405","Laws of Valor","Critical"
"2406","Steed Charge","Endurance"
"2407","Heavenly Strength","Passive"
"2408","Lord Commander","Passive"
"2409","Indestructible","Passive"
"2410","Finery","Passive"
"2411","Shield Bash","Shield Cross"
"2412","Phalanx","Bowmen"
"2413","Steed Charge","Rejuvenation"
"2414","Provoke","Hit Me"
"2415","Laws of Valor","Unstoppable Force"
"2416","Akarat's Champion","Prophet"
"2417","Indestructible","Passive"
"2418","Heavenly Strength","Passive"
"2419","Lord Commander","Passive"
"2420","Finery","Passive"
"2421","Phalanx","Stampede"
"2422","Steed Charge","Endurance"
"2423","Iron Skin","Steel Skin"
"2424","Laws of Valor","Unstoppable Force"
"2425","Akarat's Champion","Prophet"
"2426","Provoke","Too Scared to Run"
"2427","Heavenly Strength","Passive"
"2428","Indestructible","Passive"
"2429","Lord Commander","Passive"
"2430","Long Arm of the Law","Passive"
"2431","Shield Glare","Zealous Glare"
"2432","Phalanx","Stampede"
"2433","Akarat's Champion","Prophet"
"2434","Laws of Valor","Critical"
"2435","Steed Charge","Endurance"
"2436","Provoke","Too Scared to Run"
"2437","Indestructible","Passive"
"2438","Lord Commander","Passive"
"2439","Finery","Passive"
"2440","Divine Fortress","Passive"
"2441","Heaven's Fury","Fires of Heaven"
"2442","Shield Glare","Zealous Glare"
"2443","Iron Skin","Steel Skin"
"2444","Laws of Valor","Unstoppable Force"
"2445","Steed Charge","Endurance"
"2446","Akarat's Champion","Prophet"
"2447","Indestructible","Passive"
"2448","Long Arm of the Law","Passive"
"2449","Finery","Passive"
"2450","Heavenly Strength","Passive"
"2451","Slash","Guard"
"2452","Phalanx","Stampede"
"2453","Provoke","Charged Up"
"2454","Iron Skin","Steel Skin"
"2455","Akarat's Champion","Prophet"
"2456","Laws of Justice","Faith's Armor"
"2457","Heavenly Strength","Passive"
"2458","Indestructible","Passive"
"2459","Lord Commander","Passive"
"2460","Finery","Passive"
"2461","Punish","Celerity"
"2462","Shield Bash","Pound"
"2463","Steed Charge","Endurance"
"2464","Phalanx","Bowmen"
"2465","Laws of Justice","Faith's Armor"
"2466","Akarat's Champion","Prophet"
"2467","Indestructible","Passive"
"2468","Finery","Passive"
"2469","Heavenly Strength","Passive"
"2470","Lord Commander","Passive"
"2471","Phalanx","Stampede"
"2472","Shield Glare","Divine Verdict"
"2473","Steed Charge","Rejuvenation"
"2474","Laws of Valor","Unstoppable Force"
"2475","Provoke","Too Scared to Run"
"2476","Akarat's Champion","Prophet"
"2477","Heavenly Strength","Passive"
"2478","Lord Commander","Passive"
"2479","Indestructible","Passive"
"2480","Finery","Passive"
"2481","Smite","Shatter"
"2482","Steed Charge","Endurance"
"2483","Shield Glare","Divine Verdict"
"2484","Phalanx","Stampede"
"2485","Akarat's Champion","Prophet"
"2486","Judgment","Resolved"
"2487","Heavenly Strength","Passive"
"2488","Lord Commander","Passive"
"2489","Indestructible","Passive"
"2490","Finery","Passive"
"2491","Slash","Guard"
"2492","Condemn","Vacuum"
"2493","Provoke","Charged Up"
"2494","Akarat's Champion","Prophet"
"2495","Steed Charge","Endurance"
"2496","Laws of Valor","Critical"
"2497","Heavenly Strength","Passive"
"2498","Indestructible","Passive"
"2499","Holy Cause","Passive"
"2500","Finery","Passive"
"2501","Phalanx","Stampede"
"2502","Steed Charge","Endurance"
"2503","Shield Glare","Zealous Glare"
"2504","Provoke","Too Scared to Run"
"2505","Laws of Valor","Unstoppable Force"
"2506","Akarat's Champion","Prophet"
"2507","Heavenly Strength","Passive"
"2508","Lord Commander","Passive"
"2509","Indestructible","Passive"
"2510","Finery","Passive"
"2511","Phalanx","Stampede"
"2512","Punish","Retaliate"
"2513","Laws of Valor","Unstoppable Force"
"2514","Provoke","Charged Up"
"2515","Steed Charge","Endurance"
"2516","Akarat's Champion","Prophet"
"2517","Heavenly Strength","Passive"
"2518","Indestructible","Passive"
"2519","Lord Commander","Passive"
"2520","Finery","Passive"
"2521","Slash","Zeal"
"2522","Akarat's Champion","Prophet"
"2523","Condemn","Vacuum"
"2524","Laws of Valor","Unstoppable Force"
"2525","Provoke","Too Scared to Run"
"2526","Steed Charge","Endurance"
"2527","Indestructible","Passive"
"2528","Heavenly Strength","Passive"
"2529","Finery","Passive"
"2530","Holy Cause","Passive"
"2531","Punish","Shield Bash"
"2532",NA,NA
"2533",NA,NA
"2534",NA,NA
"2535",NA,NA
"2536",NA,NA
"2537",NA,"Passive"
"2538",NA,"Passive"
"2539",NA,"Passive"
"2540",NA,"Passive"
"2541","Phalanx","Stampede"
"2542","Shield Glare","Zealous Glare"
"2543","Steed Charge","Endurance"
"2544","Provoke","Charged Up"
"2545","Laws of Valor","Unstoppable Force"
"2546","Akarat's Champion","Prophet"
"2547","Finery","Passive"
"2548","Lord Commander","Passive"
"2549","Heavenly Strength","Passive"
"2550","Indestructible","Passive"
"2551","Slash","Crush"
"2552","Phalanx","Stampede"
"2553","Akarat's Champion","Prophet"
"2554","Steed Charge","Endurance"
"2555","Laws of Valor","Unstoppable Force"
"2556","Provoke","Too Scared to Run"
"2557","Heavenly Strength","Passive"
"2558","Indestructible","Passive"
"2559","Long Arm of the Law","Passive"
"2560","Lord Commander","Passive"
"2561","Fist of the Heavens","Heaven's Tempest"
"2562","Phalanx","Bowmen"
"2563","Steed Charge","Endurance"
"2564","Iron Skin","Flash"
"2565","Laws of Valor","Critical"
"2566","Akarat's Champion","Prophet"
"2567","Heavenly Strength","Passive"
"2568","Indestructible","Passive"
"2569","Lord Commander","Passive"
"2570","Finery","Passive"
"2571","Falling Sword","Flurry"
"2572","Shield Glare","Divine Verdict"
"2573","Steed Charge","Endurance"
"2574","Phalanx","Bowmen"
"2575","Laws of Valor","Critical"
"2576","Akarat's Champion","Prophet"
"2577","Indestructible","Passive"
"2578","Lord Commander","Passive"
"2579","Heavenly Strength","Passive"
"2580","Finery","Passive"
"2581","Phalanx","Stampede"
"2582","Heaven's Fury","Split Fury"
"2583","Shield Glare","Zealous Glare"
"2584","Provoke","Too Scared to Run"
"2585","Akarat's Champion","Prophet"
"2586","Laws of Valor","Unstoppable Force"
"2587","Indestructible","Passive"
"2588","Heavenly Strength","Passive"
"2589","Finery","Passive"
"2590","Lord Commander","Passive"
"2591","Shield Glare","Divine Verdict"
"2592","Steed Charge","Draw and Quarter"
"2593","Condemn","Vacuum"
"2594","Laws of Hope","Hopeful Cry"
"2595","Judgment","Resolved"
"2596","Akarat's Champion","Prophet"
"2597","Fervor","Passive"
"2598","Long Arm of the Law","Passive"
"2599","Indestructible","Passive"
"2600","Towering Shield","Passive"
"2601","Shield Bash","One on One"
"2602","Phalanx","Bowmen"
"2603","Steed Charge","Endurance"
"2604","Bombardment","Impactful Bombardment"
"2605","Laws of Valor","Critical"
"2606","Akarat's Champion","Prophet"
"2607","Heavenly Strength","Passive"
"2608","Indestructible","Passive"
"2609","Long Arm of the Law","Passive"
"2610","Lord Commander","Passive"
"2611","Phalanx","Bowmen"
"2612","Bombardment","Impactful Bombardment"
"2613","Laws of Valor","Critical"
"2614","Iron Skin","Reflective Skin"
"2615","Steed Charge","Endurance"
"2616","Akarat's Champion","Prophet"
"2617","Heavenly Strength","Passive"
"2618","Lord Commander","Passive"
"2619","Vigilant","Passive"
"2620","Indestructible","Passive"
"2621","Slash","Zeal"
"2622","Steed Charge","Endurance"
"2623","Provoke","Cleanse"
"2624","Laws of Valor","Unstoppable Force"
"2625","Condemn","Vacuum"
"2626","Akarat's Champion","Prophet"
"2627","Long Arm of the Law","Passive"
"2628","Indestructible","Passive"
"2629","Heavenly Strength","Passive"
"2630","Holy Cause","Passive"
"2631","Justice","Hammer of Pursuit"
"2632","Phalanx","Bowmen"
"2633","Falling Sword","Rise Brothers"
"2634","Akarat's Champion","Prophet"
"2635","Laws of Justice","Bravery"
"2636","Steed Charge","Endurance"
"2637","Heavenly Strength","Passive"
"2638","Finery","Passive"
"2639","Indestructible","Passive"
"2640","Lord Commander","Passive"
"2641","Heaven's Fury","Fires of Heaven"
"2642","Akarat's Champion","Prophet"
"2643","Shield Glare","Zealous Glare"
"2644","Provoke","Hit Me"
"2645","Laws of Valor","Unstoppable Force"
"2646","Phalanx","Bowmen"
"2647","Finery","Passive"
"2648","Holy Cause","Passive"
"2649","Heavenly Strength","Passive"
"2650","Long Arm of the Law","Passive"
"2651","Slash","Guard"
"2652","Provoke","Too Scared to Run"
"2653","Steed Charge","Endurance"
"2654","Condemn","Unleashed"
"2655","Laws of Valor","Unstoppable Force"
"2656","Akarat's Champion","Prophet"
"2657","Heavenly Strength","Passive"
"2658","Finery","Passive"
"2659","Indestructible","Passive"
"2660","Holy Cause","Passive"
"2661","Slash","Zeal"
"2662","Laws of Valor","Critical"
"2663","Condemn","Unleashed"
"2664","Provoke","Charged Up"
"2665","Steed Charge","Endurance"
"2666","Akarat's Champion","Prophet"
"2667","Finery","Passive"
"2668","Heavenly Strength","Passive"
"2669","Indestructible","Passive"
"2670","Holy Cause","Passive"
"2671","Slash","Guard"
"2672","Phalanx","Stampede"
"2673","Steed Charge","Rejuvenation"
"2674","Shield Glare","Divine Verdict"
"2675","Laws of Valor","Unstoppable Force"
"2676","Akarat's Champion","Prophet"
"2677","Indestructible","Passive"
"2678","Heavenly Strength","Passive"
"2679","Lord Commander","Passive"
"2680","Finery","Passive"
"2681","Slash","Zeal"
"2682","Condemn","Unleashed"
"2683","Provoke","Too Scared to Run"
"2684","Steed Charge","Endurance"
"2685","Laws of Valor","Critical"
"2686","Akarat's Champion","Prophet"
"2687","Heavenly Strength","Passive"
"2688","Indestructible","Passive"
"2689","Finery","Passive"
"2690","Holy Cause","Passive"
"2691","Slash","Zeal"
"2692","Phalanx","Stampede"
"2693","Iron Skin","Flash"
"2694","Provoke","Too Scared to Run"
"2695","Laws of Valor","Critical"
"2696","Akarat's Champion","Prophet"
"2697","Heavenly Strength","Passive"
"2698","Indestructible","Passive"
"2699","Finery","Passive"
"2700","Lord Commander","Passive"
"2701","Heaven's Fury","Fires of Heaven"
"2702","Provoke","Charged Up"
"2703","Iron Skin","Steel Skin"
"2704","Steed Charge","Endurance"
"2705","Laws of Valor","Answered Prayer"
"2706","Akarat's Champion","Prophet"
"2707","Heavenly Strength","Passive"
"2708","Holy Cause","Passive"
"2709","Finery","Passive"
"2710","Indestructible","Passive"
"2711","Justice","Burst"
"2712","Blessed Hammer","Thunderstruck"
"2713","Steed Charge","Rejuvenation"
"2714","Heaven's Fury","Thou Shalt Not Pass"
"2715","Laws of Valor","Unstoppable Force"
"2716","Akarat's Champion","Prophet"
"2717","Heavenly Strength","Passive"
"2718","Vigilant","Passive"
"2719","Blunt","Passive"
"2720","Finery","Passive"
"2721","Slash","Guard"
"2722","Sweep Attack","Trip Attack"
"2723","Steed Charge","Endurance"
"2724","Laws of Justice","Immovable Object"
"2725","Consecration","Frozen Ground"
"2726","Shield Glare","Uncertainty"
"2727","Fervor","Passive"
"2728","Indestructible","Passive"
"2729","Long Arm of the Law","Passive"
"2730","Towering Shield","Passive"
"2731","Shield Glare","Divine Verdict"
"2732","Judgment","Resolved"
"2733","Phalanx","Bowmen"
"2734","Falling Sword","Rise Brothers"
"2735","Laws of Valor","Critical"
"2736","Akarat's Champion","Hasteful"
"2737","Heavenly Strength","Passive"
"2738","Indestructible","Passive"
"2739","Lord Commander","Passive"
"2740","Finery","Passive"
"2741",NA,NA
"2742",NA,NA
"2743",NA,NA
"2744",NA,NA
"2745",NA,NA
"2746",NA,NA
"2747",NA,NA
"2748",NA,NA
"2749",NA,NA
"2750",NA,NA
"2751","Heaven's Fury","Fires of Heaven"
"2752","Akarat's Champion","Prophet"
"2753","Consecration","Shattered Ground"
"2754","Provoke","Charged Up"
"2755","Laws of Valor","Critical"
"2756","Shield Glare","Divine Verdict"
"2757","Indestructible","Passive"
"2758","Finery","Passive"
"2759","Long Arm of the Law","Passive"
"2760","Wrathful","Passive"
"2761","Phalanx","Stampede"
"2762","Laws of Valor","Unstoppable Force"
"2763","Steed Charge","Endurance"
"2764","Provoke","Charged Up"
"2765","Iron Skin","Steel Skin"
"2766","Akarat's Champion","Prophet"
"2767","Holy Cause","Passive"
"2768","Lord Commander","Passive"
"2769","Indestructible","Passive"
"2770","Finery","Passive"
"2771","Phalanx","Stampede"
"2772","Iron Skin","Steel Skin"
"2773","Steed Charge","Endurance"
"2774","Provoke","Charged Up"
"2775","Laws of Valor","Unstoppable Force"
"2776","Akarat's Champion","Prophet"
"2777","Indestructible","Passive"
"2778","Heavenly Strength","Passive"
"2779","Finery","Passive"
"2780","Lord Commander","Passive"
"2781","Justice","Hammer of Pursuit"
"2782","Phalanx","Stampede"
"2783","Steed Charge","Endurance"
"2784","Akarat's Champion","Prophet"
"2785","Laws of Valor","Unstoppable Force"
"2786","Shield Glare","Divine Verdict"
"2787","Heavenly Strength","Passive"
"2788","Indestructible","Passive"
"2789","Finery","Passive"
"2790","Lord Commander","Passive"
"2791","Bombardment","Impactful Bombardment"
"2792","Iron Skin","Steel Skin"
"2793","Phalanx","Stampede"
"2794","Steed Charge","Endurance"
"2795","Laws of Valor","Critical"
"2796","Akarat's Champion","Embodiment of Power"
"2797","Indestructible","Passive"
"2798","Heavenly Strength","Passive"
"2799","Lord Commander","Passive"
"2800","Finery","Passive"
"2801","Shield Glare","Divine Verdict"
"2802","Steed Charge","Endurance"
"2803","Provoke","Charged Up"
"2804","Akarat's Champion","Prophet"
"2805","Phalanx","Stampede"
"2806","Laws of Valor","Unstoppable Force"
"2807","Heavenly Strength","Passive"
"2808","Indestructible","Passive"
"2809","Lord Commander","Passive"
"2810","Finery","Passive"
"2811","Shield Glare","Divine Verdict"
"2812","Phalanx","Stampede"
"2813","Provoke","Too Scared to Run"
"2814","Steed Charge","Ramming Speed"
"2815","Laws of Valor","Critical"
"2816","Akarat's Champion","Prophet"
"2817","Heavenly Strength","Passive"
"2818","Lord Commander","Passive"
"2819","Vigilant","Passive"
"2820","Indestructible","Passive"
"2821","Slash","Zeal"
"2822","Condemn","Unleashed"
"2823","Provoke","Too Scared to Run"
"2824","Laws of Valor","Unstoppable Force"
"2825","Steed Charge","Endurance"
"2826","Akarat's Champion","Prophet"
"2827","Heavenly Strength","Passive"
"2828","Indestructible","Passive"
"2829","Holy Cause","Passive"
"2830","Finery","Passive"
"2831","Phalanx","Stampede"
"2832","Provoke","Too Scared to Run"
"2833","Akarat's Champion","Prophet"
"2834","Steed Charge","Endurance"
"2835","Laws of Valor","Unstoppable Force"
"2836","Shield Glare","Zealous Glare"
"2837","Indestructible","Passive"
"2838","Long Arm of the Law","Passive"
"2839","Heavenly Strength","Passive"
"2840","Lord Commander","Passive"
"2841","Heaven's Fury","Fires of Heaven"
"2842","Laws of Valor","Unstoppable Force"
"2843","Shield Glare","Divine Verdict"
"2844","Steed Charge","Nightmare"
"2845","Akarat's Champion","Prophet"
"2846","Provoke","Too Scared to Run"
"2847","Heavenly Strength","Passive"
"2848","Indestructible","Passive"
"2849","Vigilant","Passive"
"2850","Long Arm of the Law","Passive"
"2851","Judgment","Resolved"
"2852","Iron Skin","Steel Skin"
"2853","Shield Glare","Divine Verdict"
"2854","Steed Charge","Draw and Quarter"
"2855","Laws of Valor","Critical"
"2856","Akarat's Champion","Prophet"
"2857","Fervor","Passive"
"2858","Indestructible","Passive"
"2859","Towering Shield","Passive"
"2860","Long Arm of the Law","Passive"
"2861","Heaven's Fury","Fires of Heaven"
"2862","Shield Glare","Divine Verdict"
"2863","Steed Charge","Rejuvenation"
"2864","Akarat's Champion","Prophet"
"2865","Provoke","Cleanse"
"2866","Laws of Valor","Critical"
"2867","Holy Cause","Passive"
"2868","Heavenly Strength","Passive"
"2869","Finery","Passive"
"2870","Indestructible","Passive"
"2871","Slash","Zeal"
"2872","Condemn","Unleashed"
"2873","Steed Charge","Draw and Quarter"
"2874","Shield Glare","Divine Verdict"
"2875","Akarat's Champion","Prophet"
"2876","Laws of Valor","Critical"
"2877","Indestructible","Passive"
"2878","Holy Cause","Passive"
"2879","Heavenly Strength","Passive"
"2880","Finery","Passive"
"2881","Punish","Roar"
"2882","Shield Bash","Shattered Shield"
"2883","Provoke","Cleanse"
"2884","Steed Charge","Nightmare"
"2885","Laws of Valor","Frozen in Terror"
"2886","Akarat's Champion","Heavenly Strength"
"2887","Fanaticism","Passive"
"2888",NA,"Passive"
"2889",NA,"Passive"
"2890",NA,"Passive"
"2891","Justice","Burst"
"2892","Fist of the Heavens","Heaven's Tempest"
"2893","Condemn","Unleashed"
"2894","Provoke","Too Scared to Run"
"2895","Laws of Valor","Critical"
"2896","Akarat's Champion","Fire Starter"
"2897","Fervor","Passive"
"2898","Wrathful","Passive"
"2899","Finery","Passive"
"2900","Holy Cause","Passive"
"2901",NA,NA
"2902",NA,NA
"2903",NA,NA
"2904",NA,NA
"2905",NA,NA
"2906",NA,NA
"2907",NA,NA
"2908",NA,NA
"2909",NA,NA
"2910",NA,NA
"2911","Phalanx","Stampede"
"2912","Condemn","Vacuum"
"2913","Iron Skin","Steel Skin"
"2914","Steed Charge","Endurance"
"2915","Akarat's Champion","Prophet"
"2916","Laws of Valor","Unstoppable Force"
"2917","Heavenly Strength","Passive"
"2918","Lord Commander","Passive"
"2919","Wrathful","Passive"
"2920","Indestructible","Passive"
"2921","Phalanx","Stampede"
"2922","Shield Glare","Divine Verdict"
"2923","Steed Charge","Endurance"
"2924","Provoke","Too Scared to Run"
"2925","Laws of Valor","Critical"
"2926","Akarat's Champion","Prophet"
"2927","Finery","Passive"
"2928","Indestructible","Passive"
"2929","Heavenly Strength","Passive"
"2930","Lord Commander","Passive"
"2931","Phalanx","Stampede"
"2932","Akarat's Champion","Prophet"
"2933","Steed Charge","Endurance"
"2934","Bombardment","Impactful Bombardment"
"2935","Laws of Valor","Unstoppable Force"
"2936","Provoke","Too Scared to Run"
"2937","Heavenly Strength","Passive"
"2938","Lord Commander","Passive"
"2939","Indestructible","Passive"
"2940","Finery","Passive"
"2941","Phalanx","Stampede"
"2942","Shield Glare","Divine Verdict"
"2943","Steed Charge","Endurance"
"2944","Provoke","Too Scared to Run"
"2945","Laws of Valor","Unstoppable Force"
"2946","Akarat's Champion","Prophet"
"2947","Heavenly Strength","Passive"
"2948","Indestructible","Passive"
"2949","Lord Commander","Passive"
"2950","Finery","Passive"
"2951","Phalanx","Stampede"
