"","Spell","Rune"
"1993","Energy Armor","Prismatic Armor"
"1994","Hydra","Mammoth Hydra"
"1995","Teleport","Wormhole"
"1996","Magic Weapon","Force Weapon"
"1997","Dominance","Passive"
"1998","Illusionist","Passive"
"1999","Evocation","Passive"
"2000","Unstable Anomaly","Passive"
"2001","Blizzard","Apocalypse"
"2002","Black Hole","Blazar"
"2003","Teleport","Fracture"
"2004","Magic Weapon","Force Weapon"
"2005","Energy Armor","Prismatic Armor"
"2006","Hydra","Mammoth Hydra"
"2007","Blur","Passive"
"2008","Illusionist","Passive"
"2009","Dominance","Passive"
"2010","Unstable Anomaly","Passive"
"2011","Magic Missile","Ray of Frost"
"2012","Frost Nova",NA
"2013",NA,NA
"2014",NA,NA
"2015",NA,NA
"2016",NA,NA
"2017",NA,"Passive"
"2018",NA,"Passive"
"2019",NA,"Passive"
"2020",NA,"Passive"
"2021","Blizzard","Apocalypse"
"2022","Hydra","Mammoth Hydra"
"2023","Magic Weapon","Force Weapon"
"2024","Teleport","Wormhole"
"2025","Energy Armor","Prismatic Armor"
"2026","Black Hole","Blazar"
"2027","Blur","Passive"
"2028","Astral Presence","Passive"
"2029","Unstable Anomaly","Passive"
"2030","Dominance","Passive"
"2031","Magic Missile","Conflagrate"
"2032","Archon","Combustion"
"2033","Black Hole","Event Horizon"
"2034","Energy Armor","Prismatic Armor"
"2035","Magic Weapon","Deflection"
"2036","Teleport","Wormhole"
"2037","Blur","Passive"
"2038","Dominance","Passive"
"2039","Unstable Anomaly","Passive"
"2040","Unwavering Will","Passive"
"2041","Hydra","Mammoth Hydra"
"2042","Blizzard","Apocalypse"
"2043","Magic Weapon","Force Weapon"
"2044","Teleport","Wormhole"
"2045","Energy Armor","Prismatic Armor"
"2046","Black Hole","Blazar"
"2047","Dominance","Passive"
"2048","Blur","Passive"
"2049","Unstable Anomaly","Passive"
"2050","Astral Presence","Passive"
"2051","Blizzard","Apocalypse"
"2052","Black Hole","Blazar"
"2053","Teleport","Wormhole"
"2054","Magic Weapon","Force Weapon"
"2055","Hydra","Mammoth Hydra"
"2056","Energy Armor","Prismatic Armor"
"2057","Illusionist","Passive"
"2058","Dominance","Passive"
"2059","Unstable Anomaly","Passive"
"2060","Blur","Passive"
"2061","Blizzard","Apocalypse"
"2062","Black Hole","Blazar"
"2063","Hydra","Mammoth Hydra"
"2064","Teleport","Wormhole"
"2065","Energy Armor","Prismatic Armor"
"2066","Magic Weapon","Force Weapon"
"2067","Dominance","Passive"
"2068","Blur","Passive"
"2069","Illusionist","Passive"
"2070","Unstable Anomaly","Passive"
"2071","Hydra","Mammoth Hydra"
"2072","Teleport","Wormhole"
"2073","Frost Nova","Bone Chill"
"2074","Black Hole","Blazar"
"2075","Energy Armor","Pinpoint Barrier"
"2076","Magic Weapon","Force Weapon"
"2077","Unstable Anomaly","Passive"
"2078","Evocation","Passive"
"2079","Illusionist","Passive"
"2080","Blur","Passive"
"2081","Hydra","Mammoth Hydra"
"2082","Black Hole","Blazar"
"2083","Blizzard","Apocalypse"
"2084","Magic Weapon","Force Weapon"
"2085","Energy Armor","Prismatic Armor"
"2086","Teleport","Fracture"
"2087","Blur","Passive"
"2088","Illusionist","Passive"
"2089","Unstable Anomaly","Passive"
"2090","Dominance","Passive"
"2091","Hydra","Mammoth Hydra"
"2092","Blizzard","Apocalypse"
"2093","Black Hole","Blazar"
"2094","Teleport","Wormhole"
"2095","Energy Armor","Prismatic Armor"
"2096","Magic Weapon","Force Weapon"
"2097","Illusionist","Passive"
"2098","Unstable Anomaly","Passive"
"2099","Glass Cannon","Passive"
"2100","Blur","Passive"
"2101","Blizzard","Apocalypse"
"2102","Hydra","Mammoth Hydra"
"2103","Teleport","Safe Passage"
"2104","Mirror Image","Duplicates"
"2105","Black Hole","Event Horizon"
"2106","Energy Armor","Prismatic Armor"
"2107","Blur","Passive"
"2108","Illusionist","Passive"
"2109","Dominance","Passive"
"2110","Unstable Anomaly","Passive"
"2111","Frost Nova","Cold Snap"
"2112","Magic Weapon","Force Weapon"
"2113","Teleport","Wormhole"
"2114","Energy Armor","Prismatic Armor"
"2115","Explosive Blast","Chain Reaction"
"2116","Familiar","Sparkflint"
"2117","Dominance","Passive"
"2118","Blur","Passive"
"2119","Evocation","Passive"
"2120","Audacity","Passive"
"2121","Blizzard","Apocalypse"
"2122","Mirror Image","Mirror Mimics"
"2123","Hydra","Mammoth Hydra"
"2124","Black Hole","Blazar"
"2125","Teleport","Safe Passage"
"2126","Energy Armor","Force Armor"
"2127","Unstable Anomaly","Passive"
"2128","Blur","Passive"
"2129","Illusionist","Passive"
"2130","Conflagration","Passive"
"2131","Blizzard","Apocalypse"
"2132","Teleport","Safe Passage"
"2133","Hydra","Blazing Hydra"
"2134","Black Hole","Blazar"
"2135","Magic Weapon","Force Weapon"
"2136","Energy Armor","Prismatic Armor"
"2137","Unstable Anomaly","Passive"
"2138","Blur","Passive"
"2139","Illusionist","Passive"
"2140","Evocation","Passive"
"2141","Hydra","Mammoth Hydra"
"2142","Blizzard","Apocalypse"
"2143","Teleport","Wormhole"
"2144","Black Hole","Blazar"
"2145","Magic Weapon","Force Weapon"
"2146","Energy Armor","Energy Tap"
"2147","Blur","Passive"
"2148","Unstable Anomaly","Passive"
"2149","Illusionist","Passive"
"2150","Dominance","Passive"
"2151","Black Hole","Blazar"
"2152","Hydra","Mammoth Hydra"
"2153","Blizzard","Apocalypse"
"2154","Energy Armor","Prismatic Armor"
"2155","Magic Weapon","Force Weapon"
"2156","Teleport","Wormhole"
"2157","Galvanizing Ward","Passive"
"2158","Unstable Anomaly","Passive"
"2159","Blur","Passive"
"2160","Illusionist","Passive"
"2161","Blizzard","Apocalypse"
"2162","Black Hole","Event Horizon"
"2163","Teleport","Wormhole"
"2164","Hydra","Mammoth Hydra"
"2165","Mirror Image","Duplicates"
"2166","Energy Armor","Prismatic Armor"
"2167","Illusionist","Passive"
"2168","Dominance","Passive"
"2169","Unstable Anomaly","Passive"
"2170","Blur","Passive"
"2171","Black Hole","Blazar"
"2172","Blizzard","Apocalypse"
"2173","Teleport","Fracture"
"2174","Hydra","Mammoth Hydra"
"2175","Magic Weapon","Force Weapon"
"2176","Energy Armor","Prismatic Armor"
"2177","Blur","Passive"
"2178","Unstable Anomaly","Passive"
"2179","Evocation","Passive"
"2180","Dominance","Passive"
"2181","Hydra","Mammoth Hydra"
"2182","Blizzard","Apocalypse"
"2183","Teleport","Safe Passage"
"2184","Black Hole","Blazar"
"2185","Energy Armor","Prismatic Armor"
"2186","Magic Weapon","Force Weapon"
"2187","Unstable Anomaly","Passive"
"2188","Blur","Passive"
"2189","Illusionist","Passive"
"2190","Dominance","Passive"
"2191","Blizzard","Apocalypse"
"2192","Black Hole","Blazar"
"2193","Teleport","Wormhole"
"2194","Hydra","Mammoth Hydra"
"2195","Energy Armor","Prismatic Armor"
"2196","Magic Weapon","Force Weapon"
"2197","Blur","Passive"
"2198","Unstable Anomaly","Passive"
"2199","Conflagration","Passive"
"2200","Evocation","Passive"
"2201","Electrocute","Forked Lightning"
"2202","Hydra","Mammoth Hydra"
"2203","Energy Armor","Prismatic Armor"
"2204","Familiar","Sparkflint"
"2205","Magic Weapon","Force Weapon"
"2206","Teleport","Wormhole"
"2207","Unstable Anomaly","Passive"
"2208","Arcane Dynamo","Passive"
"2209","Glass Cannon","Passive"
"2210","Blur","Passive"
"2211","Hydra","Mammoth Hydra"
"2212","Blizzard","Apocalypse"
"2213","Slow Time","Point of No Return"
"2214","Teleport","Safe Passage"
"2215","Magic Weapon","Force Weapon"
"2216","Energy Armor","Prismatic Armor"
"2217","Unstable Anomaly","Passive"
"2218","Evocation","Passive"
"2219","Blur","Passive"
"2220","Illusionist","Passive"
"2221","Black Hole","Blazar"
"2222","Blizzard","Apocalypse"
"2223","Teleport","Wormhole"
"2224","Energy Armor","Prismatic Armor"
"2225","Magic Weapon","Ignite"
"2226","Hydra","Mammoth Hydra"
"2227","Blur","Passive"
"2228","Illusionist","Passive"
"2229","Unstable Anomaly","Passive"
"2230","Dominance","Passive"
"2231","Black Hole","Blazar"
"2232","Teleport","Fracture"
"2233","Frost Nova","Cold Snap"
"2234","Explosive Blast","Chain Reaction"
"2235","Magic Weapon","Force Weapon"
"2236","Energy Armor","Prismatic Armor"
"2237","Dominance","Passive"
"2238","Illusionist","Passive"
"2239","Audacity","Passive"
"2240","Evocation","Passive"
"2241","Hydra","Mammoth Hydra"
"2242","Blizzard","Apocalypse"
"2243","Teleport","Wormhole"
"2244","Magic Weapon","Force Weapon"
"2245","Energy Armor","Prismatic Armor"
"2246","Black Hole","Blazar"
"2247","Dominance","Passive"
"2248","Illusionist","Passive"
"2249","Blur","Passive"
"2250","Unstable Anomaly","Passive"
"2251","Blizzard","Apocalypse"
"2252","Black Hole","Blazar"
"2253","Energy Armor","Prismatic Armor"
"2254","Magic Weapon","Ignite"
"2255","Teleport","Wormhole"
"2256","Hydra","Mammoth Hydra"
"2257","Blur","Passive"
"2258","Dominance","Passive"
"2259","Illusionist","Passive"
"2260","Unstable Anomaly","Passive"
"2261",NA,NA
"2262",NA,NA
"2263",NA,NA
"2264",NA,NA
"2265",NA,NA
"2266",NA,NA
"2267",NA,NA
"2268",NA,NA
"2269",NA,NA
"2270",NA,NA
"2271","Blizzard","Apocalypse"
"2272","Black Hole","Blazar"
"2273","Teleport","Safe Passage"
"2274","Hydra","Mammoth Hydra"
"2275","Magic Weapon","Force Weapon"
"2276","Energy Armor","Energy Tap"
"2277","Dominance","Passive"
"2278","Illusionist","Passive"
"2279","Unstable Anomaly","Passive"
"2280","Blur","Passive"
"2281","Frost Nova","Cold Snap"
"2282","Explosive Blast","Chain Reaction"
"2283","Black Hole","Blazar"
"2284","Teleport","Wormhole"
"2285","Energy Armor","Prismatic Armor"
"2286","Magic Weapon","Deflection"
"2287","Blur","Passive"
"2288","Evocation","Passive"
"2289","Unstable Anomaly","Passive"
"2290","Dominance","Passive"
"2291","Blizzard","Apocalypse"
"2292","Hydra","Mammoth Hydra"
"2293","Teleport","Wormhole"
"2294","Black Hole","Blazar"
"2295","Mirror Image","Duplicates"
"2296","Energy Armor","Prismatic Armor"
"2297","Unstable Anomaly","Passive"
"2298","Blur","Passive"
"2299","Illusionist","Passive"
"2300","Dominance","Passive"
"2301","Hydra","Mammoth Hydra"
"2302","Blizzard","Apocalypse"
"2303","Black Hole","Blazar"
"2304","Teleport","Wormhole"
"2305","Energy Armor","Prismatic Armor"
"2306","Magic Weapon","Force Weapon"
"2307","Blur","Passive"
"2308","Unstable Anomaly","Passive"
"2309","Illusionist","Passive"
"2310","Dominance","Passive"
"2311","Hydra","Mammoth Hydra"
"2312","Blizzard","Apocalypse"
"2313","Black Hole","Blazar"
"2314","Teleport","Safe Passage"
"2315","Magic Weapon","Force Weapon"
"2316","Energy Armor","Prismatic Armor"
"2317","Blur","Passive"
"2318","Illusionist","Passive"
"2319","Unstable Anomaly","Passive"
"2320","Dominance","Passive"
"2321","Hydra","Mammoth Hydra"
"2322","Black Hole","Blazar"
"2323","Blizzard","Apocalypse"
"2324","Teleport","Safe Passage"
"2325","Energy Armor","Force Armor"
"2326","Slow Time","Point of No Return"
"2327","Dominance","Passive"
"2328","Glass Cannon","Passive"
"2329","Unstable Anomaly","Passive"
"2330","Illusionist","Passive"
"2331","Hydra","Mammoth Hydra"
"2332","Black Hole","Blazar"
"2333","Energy Armor","Energy Tap"
"2334","Teleport","Wormhole"
"2335","Magic Weapon","Force Weapon"
"2336","Blizzard","Apocalypse"
"2337","Blur","Passive"
"2338","Unstable Anomaly","Passive"
"2339","Glass Cannon","Passive"
"2340","Illusionist","Passive"
"2341","Blizzard","Apocalypse"
"2342","Teleport","Wormhole"
"2343","Hydra","Mammoth Hydra"
"2344","Black Hole","Blazar"
"2345","Magic Weapon","Force Weapon"
"2346","Energy Armor","Prismatic Armor"
"2347","Glass Cannon","Passive"
"2348","Blur","Passive"
"2349","Unstable Anomaly","Passive"
"2350","Evocation","Passive"
"2351","Blizzard","Apocalypse"
"2352","Hydra","Mammoth Hydra"
"2353","Teleport","Wormhole"
"2354","Black Hole","Blazar"
"2355","Magic Weapon","Force Weapon"
"2356","Energy Armor","Prismatic Armor"
"2357","Blur","Passive"
"2358","Illusionist","Passive"
"2359","Dominance","Passive"
"2360","Unstable Anomaly","Passive"
"2361",NA,NA
"2362",NA,NA
"2363",NA,NA
"2364",NA,NA
"2365",NA,NA
"2366",NA,NA
"2367",NA,NA
"2368",NA,NA
"2369",NA,NA
"2370",NA,NA
"2371",NA,NA
"2372",NA,NA
"2373",NA,NA
"2374",NA,NA
"2375",NA,NA
"2376",NA,NA
"2377",NA,NA
"2378",NA,NA
"2379",NA,NA
"2380",NA,NA
"2381","Blizzard","Apocalypse"
"2382","Hydra","Mammoth Hydra"
"2383","Magic Weapon","Force Weapon"
"2384","Energy Armor","Prismatic Armor"
"2385","Teleport","Safe Passage"
"2386","Black Hole","Blazar"
"2387","Blur","Passive"
"2388","Conflagration","Passive"
"2389","Dominance","Passive"
"2390","Unstable Anomaly","Passive"
"2391","Blizzard","Apocalypse"
"2392","Black Hole","Blazar"
"2393","Energy Armor","Prismatic Armor"
"2394","Magic Weapon","Force Weapon"
"2395","Hydra","Mammoth Hydra"
"2396","Teleport","Safe Passage"
"2397","Blur","Passive"
"2398","Illusionist","Passive"
"2399","Unstable Anomaly","Passive"
"2400","Dominance","Passive"
"2401",NA,NA
"2402",NA,NA
"2403",NA,NA
"2404",NA,NA
"2405",NA,NA
"2406",NA,NA
"2407",NA,NA
"2408",NA,NA
"2409",NA,NA
"2410",NA,NA
"2411","Blizzard","Apocalypse"
"2412","Black Hole","Blazar"
"2413","Hydra","Mammoth Hydra"
"2414","Mirror Image","Duplicates"
"2415","Teleport","Safe Passage"
"2416","Energy Armor","Pinpoint Barrier"
"2417","Unstable Anomaly","Passive"
"2418","Blur","Passive"
"2419","Illusionist","Passive"
"2420","Dominance","Passive"
"2421","Blizzard","Apocalypse"
"2422","Hydra","Mammoth Hydra"
"2423","Magic Weapon","Force Weapon"
"2424","Teleport","Safe Passage"
"2425","Energy Armor","Prismatic Armor"
"2426","Black Hole","Blazar"
"2427","Blur","Passive"
"2428","Evocation","Passive"
"2429","Unstable Anomaly","Passive"
"2430","Illusionist","Passive"
"2431","Blizzard","Apocalypse"
"2432","Black Hole","Blazar"
"2433","Magic Weapon","Force Weapon"
"2434","Teleport","Wormhole"
"2435","Hydra","Mammoth Hydra"
"2436","Energy Armor","Pinpoint Barrier"
"2437","Unstable Anomaly","Passive"
"2438","Illusionist","Passive"
"2439","Astral Presence","Passive"
"2440","Evocation","Passive"
"2441","Magic Missile",NA
"2442",NA,NA
"2443",NA,NA
"2444",NA,NA
"2445",NA,NA
"2446",NA,NA
"2447",NA,"Passive"
"2448",NA,"Passive"
"2449",NA,"Passive"
"2450",NA,"Passive"
"2451","Black Hole","Blazar"
"2452","Blizzard","Apocalypse"
"2453","Hydra","Mammoth Hydra"
"2454","Teleport","Wormhole"
"2455","Energy Armor","Force Armor"
"2456","Magic Weapon","Force Weapon"
"2457","Blur","Passive"
"2458","Illusionist","Passive"
"2459","Unstable Anomaly","Passive"
"2460","Unwavering Will","Passive"
"2461","Blizzard","Apocalypse"
"2462","Black Hole","Blazar"
"2463","Teleport","Wormhole"
"2464","Hydra","Mammoth Hydra"
"2465","Energy Armor","Pinpoint Barrier"
"2466","Magic Weapon","Force Weapon"
"2467","Evocation","Passive"
"2468","Dominance","Passive"
"2469","Unstable Anomaly","Passive"
"2470","Illusionist","Passive"
"2471","Blizzard","Apocalypse"
"2472","Black Hole","Blazar"
"2473","Magic Weapon","Force Weapon"
"2474","Teleport","Wormhole"
"2475","Mirror Image","Duplicates"
"2476","Energy Armor","Prismatic Armor"
"2477","Unstable Anomaly","Passive"
"2478","Illusionist","Passive"
"2479","Blur","Passive"
"2480","Dominance","Passive"
"2481",NA,NA
"2482",NA,NA
"2483",NA,NA
"2484",NA,NA
"2485",NA,NA
"2486",NA,NA
"2487",NA,NA
"2488",NA,NA
"2489",NA,NA
"2490",NA,NA
"2491","Black Hole","Blazar"
"2492","Blizzard","Apocalypse"
"2493","Teleport","Wormhole"
"2494","Familiar","Sparkflint"
"2495","Magic Weapon","Force Weapon"
"2496","Energy Armor","Prismatic Armor"
"2497","Unstable Anomaly","Passive"
"2498","Blur","Passive"
"2499","Conflagration","Passive"
"2500","Astral Presence","Passive"
"2501","Blizzard","Apocalypse"
"2502","Hydra","Mammoth Hydra"
"2503","Teleport","Wormhole"
"2504","Slow Time","Time Warp"
"2505","Magic Weapon","Force Weapon"
"2506","Energy Armor","Prismatic Armor"
"2507","Unstable Anomaly","Passive"
"2508","Blur","Passive"
"2509","Conflagration","Passive"
"2510","Illusionist","Passive"
"2511","Hydra","Blazing Hydra"
"2512","Blizzard","Apocalypse"
"2513","Meteor","Molten Impact"
"2514","Black Hole","Blazar"
"2515","Magic Weapon","Ignite"
"2516","Energy Armor","Prismatic Armor"
"2517","Unstable Anomaly","Passive"
"2518","Blur","Passive"
"2519","Dominance","Passive"
"2520","Evocation","Passive"
"2521","Hydra","Mammoth Hydra"
"2522","Black Hole","Blazar"
"2523","Blizzard","Apocalypse"
"2524","Teleport","Wormhole"
"2525","Magic Weapon","Force Weapon"
"2526","Energy Armor","Prismatic Armor"
"2527","Blur","Passive"
"2528","Dominance","Passive"
"2529","Illusionist","Passive"
"2530","Unstable Anomaly","Passive"
"2531","Blizzard","Apocalypse"
"2532","Hydra","Mammoth Hydra"
"2533","Black Hole","Blazar"
"2534","Teleport","Wormhole"
"2535","Ice Armor","Chilling Aura"
"2536","Magic Weapon","Force Weapon"
"2537","Unstable Anomaly","Passive"
"2538","Illusionist","Passive"
"2539","Blur","Passive"
"2540","Dominance","Passive"
"2541","Hydra","Mammoth Hydra"
"2542","Blizzard","Apocalypse"
"2543","Teleport","Safe Passage"
"2544","Magic Weapon","Force Weapon"
"2545","Energy Armor","Prismatic Armor"
"2546","Black Hole","Blazar"
"2547","Blur","Passive"
"2548","Unstable Anomaly","Passive"
"2549","Illusionist","Passive"
"2550","Evocation","Passive"
"2551","Ray of Frost","Sleet Storm"
"2552","Ice Armor","Crystallize"
"2553","Hydra","Frost Hydra"
"2554","Black Hole","Absolute Zero"
"2555","Teleport","Wormhole"
"2556","Magic Weapon","Force Weapon"
"2557","Audacity","Passive"
"2558","Unstable Anomaly","Passive"
"2559","Unwavering Will","Passive"
"2560","Blur","Passive"
"2561","Blizzard","Apocalypse"
"2562","Hydra","Mammoth Hydra"
"2563","Black Hole","Blazar"
"2564","Teleport","Safe Passage"
"2565","Magic Weapon","Force Weapon"
"2566","Energy Armor","Prismatic Armor"
"2567","Blur","Passive"
"2568","Illusionist","Passive"
"2569","Unstable Anomaly","Passive"
"2570","Dominance","Passive"
"2571",NA,NA
"2572",NA,NA
"2573",NA,NA
"2574",NA,NA
"2575",NA,NA
"2576",NA,NA
"2577",NA,NA
"2578",NA,NA
"2579",NA,NA
"2580",NA,NA
"2581","Blizzard","Apocalypse"
"2582","Black Hole","Blazar"
"2583","Teleport","Wormhole"
"2584","Magic Weapon","Conduit"
"2585","Energy Armor","Pinpoint Barrier"
"2586","Hydra","Mammoth Hydra"
"2587","Unstable Anomaly","Passive"
"2588","Dominance","Passive"
"2589","Illusionist","Passive"
"2590","Glass Cannon","Passive"
"2591","Blizzard","Apocalypse"
"2592","Black Hole","Blazar"
"2593","Hydra","Mammoth Hydra"
"2594","Teleport","Wormhole"
"2595","Magic Weapon","Force Weapon"
"2596","Energy Armor","Prismatic Armor"
"2597","Blur","Passive"
"2598","Evocation","Passive"
"2599","Unstable Anomaly","Passive"
"2600","Illusionist","Passive"
"2601","Blizzard","Apocalypse"
"2602","Black Hole","Blazar"
"2603","Teleport","Safe Passage"
"2604","Magic Weapon","Force Weapon"
"2605","Energy Armor","Prismatic Armor"
"2606","Hydra","Mammoth Hydra"
"2607","Blur","Passive"
"2608","Dominance","Passive"
"2609","Unstable Anomaly","Passive"
"2610","Illusionist","Passive"
"2611","Blizzard","Apocalypse"
"2612","Hydra","Mammoth Hydra"
"2613","Magic Weapon","Ignite"
"2614","Teleport","Wormhole"
"2615","Black Hole","Blazar"
"2616","Energy Armor","Prismatic Armor"
"2617","Conflagration","Passive"
"2618","Blur","Passive"
"2619","Unstable Anomaly","Passive"
"2620","Dominance","Passive"
"2621","Magic Missile",NA
"2622",NA,NA
"2623",NA,NA
"2624",NA,NA
"2625",NA,NA
"2626",NA,NA
"2627",NA,"Passive"
"2628",NA,"Passive"
"2629",NA,"Passive"
"2630",NA,"Passive"
"2631","Hydra","Mammoth Hydra"
"2632","Blizzard","Apocalypse"
"2633","Magic Weapon","Force Weapon"
"2634","Teleport","Safe Passage"
"2635","Black Hole","Blazar"
"2636","Energy Armor","Prismatic Armor"
"2637","Blur","Passive"
"2638","Unwavering Will","Passive"
"2639","Unstable Anomaly","Passive"
"2640","Illusionist","Passive"
"2641",NA,NA
"2642",NA,NA
"2643",NA,NA
"2644",NA,NA
"2645",NA,NA
"2646",NA,NA
"2647",NA,NA
"2648",NA,NA
"2649",NA,NA
"2650",NA,NA
"2651","Blizzard","Apocalypse"
"2652","Hydra","Mammoth Hydra"
"2653","Mirror Image","Duplicates"
"2654","Teleport","Wormhole"
"2655","Black Hole","Blazar"
"2656","Energy Armor","Prismatic Armor"
"2657","Evocation","Passive"
"2658","Blur","Passive"
"2659","Unstable Anomaly","Passive"
"2660","Illusionist","Passive"
"2661","Blizzard","Apocalypse"
"2662","Black Hole","Blazar"
"2663","Teleport","Wormhole"
"2664","Hydra","Mammoth Hydra"
"2665","Energy Armor","Prismatic Armor"
"2666","Magic Weapon","Force Weapon"
"2667","Conflagration","Passive"
"2668","Blur","Passive"
"2669","Dominance","Passive"
"2670","Unstable Anomaly","Passive"
"2671","Blizzard","Apocalypse"
"2672","Hydra","Mammoth Hydra"
"2673","Teleport","Wormhole"
"2674","Black Hole","Blazar"
"2675","Energy Armor","Prismatic Armor"
"2676","Magic Weapon","Force Weapon"
"2677","Blur","Passive"
"2678","Unstable Anomaly","Passive"
"2679","Dominance","Passive"
"2680","Illusionist","Passive"
"2681","Blizzard","Apocalypse"
"2682","Hydra","Mammoth Hydra"
"2683","Black Hole","Blazar"
"2684","Teleport","Wormhole"
"2685","Magic Weapon","Force Weapon"
"2686","Energy Armor","Prismatic Armor"
"2687","Blur","Passive"
"2688","Astral Presence","Passive"
"2689","Unstable Anomaly","Passive"
"2690","Dominance","Passive"
"2691","Hydra","Mammoth Hydra"
"2692","Blizzard","Apocalypse"
"2693","Energy Armor","Prismatic Armor"
"2694","Magic Weapon","Force Weapon"
"2695","Black Hole","Blazar"
"2696","Teleport","Safe Passage"
"2697","Evocation","Passive"
"2698","Blur","Passive"
"2699","Unstable Anomaly","Passive"
"2700","Illusionist","Passive"
"2701","Black Hole","Blazar"
"2702","Blizzard","Apocalypse"
"2703","Teleport","Fracture"
"2704","Hydra","Mammoth Hydra"
"2705","Magic Weapon","Force Weapon"
"2706","Energy Armor","Prismatic Armor"
"2707","Unstable Anomaly","Passive"
"2708","Dominance","Passive"
"2709","Blur","Passive"
"2710","Illusionist","Passive"
"2711","Blizzard","Apocalypse"
"2712","Hydra","Mammoth Hydra"
"2713","Teleport","Wormhole"
"2714","Mirror Image","Duplicates"
"2715","Energy Armor","Prismatic Armor"
"2716","Black Hole","Event Horizon"
"2717","Blur","Passive"
"2718","Illusionist","Passive"
"2719","Dominance","Passive"
"2720","Unstable Anomaly","Passive"
"2721","Hydra","Mammoth Hydra"
"2722","Blizzard","Apocalypse"
"2723","Black Hole","Blazar"
"2724","Teleport","Fracture"
"2725","Magic Weapon","Force Weapon"
"2726","Energy Armor","Prismatic Armor"
"2727","Conflagration","Passive"
"2728","Dominance","Passive"
"2729","Unstable Anomaly","Passive"
"2730","Blur","Passive"
"2731","Blizzard","Apocalypse"
"2732","Black Hole","Blazar"
"2733","Magic Weapon","Force Weapon"
"2734","Energy Armor","Prismatic Armor"
"2735","Teleport","Wormhole"
"2736","Hydra","Mammoth Hydra"
"2737","Blur","Passive"
"2738","Unstable Anomaly","Passive"
"2739","Astral Presence","Passive"
"2740","Conflagration","Passive"
"2741","Black Hole","Blazar"
"2742","Blizzard","Apocalypse"
"2743","Hydra","Mammoth Hydra"
"2744","Teleport","Wormhole"
"2745","Magic Weapon","Force Weapon"
"2746","Energy Armor","Prismatic Armor"
"2747","Blur","Passive"
"2748","Dominance","Passive"
"2749","Unstable Anomaly","Passive"
"2750","Astral Presence","Passive"
"2751","Blizzard","Apocalypse"
"2752","Hydra","Mammoth Hydra"
"2753","Teleport","Wormhole"
"2754","Black Hole","Blazar"
"2755","Magic Weapon","Force Weapon"
"2756","Energy Armor","Prismatic Armor"
"2757","Dominance","Passive"
"2758","Illusionist","Passive"
"2759","Unstable Anomaly","Passive"
"2760","Blur","Passive"
"2761","Hydra","Mammoth Hydra"
"2762","Blizzard","Apocalypse"
"2763","Magic Weapon","Force Weapon"
"2764","Black Hole","Blazar"
"2765","Teleport","Safe Passage"
"2766","Energy Armor","Prismatic Armor"
"2767","Unstable Anomaly","Passive"
"2768","Evocation","Passive"
"2769","Illusionist","Passive"
"2770","Dominance","Passive"
"2771","Blizzard","Apocalypse"
"2772","Energy Armor","Prismatic Armor"
"2773","Meteor","Molten Impact"
"2774","Teleport","Wormhole"
"2775","Black Hole","Blazar"
"2776","Magic Weapon","Force Weapon"
"2777","Blur","Passive"
"2778","Illusionist","Passive"
"2779","Unstable Anomaly","Passive"
"2780","Evocation","Passive"
"2781","Blizzard","Apocalypse"
"2782","Hydra","Mammoth Hydra"
"2783","Teleport","Wormhole"
"2784","Black Hole","Blazar"
"2785","Magic Weapon","Force Weapon"
"2786","Energy Armor","Force Armor"
"2787","Blur","Passive"
"2788","Glass Cannon","Passive"
"2789","Unstable Anomaly","Passive"
"2790","Illusionist","Passive"
"2791","Blizzard","Apocalypse"
"2792","Hydra","Mammoth Hydra"
"2793","Black Hole","Blazar"
"2794","Teleport","Wormhole"
"2795","Energy Armor","Prismatic Armor"
"2796","Mirror Image","Duplicates"
"2797","Dominance","Passive"
"2798","Unstable Anomaly","Passive"
"2799","Blur","Passive"
"2800","Illusionist","Passive"
"2801","Black Hole","Blazar"
"2802","Blizzard","Apocalypse"
"2803","Hydra","Mammoth Hydra"
"2804","Teleport","Wormhole"
"2805","Energy Armor","Prismatic Armor"
"2806","Magic Weapon","Force Weapon"
"2807","Blur","Passive"
"2808","Unstable Anomaly","Passive"
"2809","Dominance","Passive"
"2810","Illusionist","Passive"
"2811","Mirror Image","Duplicates"
"2812","Blizzard","Apocalypse"
"2813","Black Hole","Event Horizon"
"2814","Hydra","Mammoth Hydra"
"2815","Magic Weapon","Force Weapon"
"2816","Energy Armor","Prismatic Armor"
"2817","Unstable Anomaly","Passive"
"2818","Illusionist","Passive"
"2819","Conflagration","Passive"
"2820","Blur","Passive"
"2821","Blizzard","Apocalypse"
"2822","Black Hole","Blazar"
"2823","Teleport","Safe Passage"
"2824","Energy Armor","Prismatic Armor"
"2825","Magic Weapon","Force Weapon"
"2826","Hydra","Mammoth Hydra"
"2827","Blur","Passive"
"2828","Conflagration","Passive"
"2829","Unstable Anomaly","Passive"
"2830","Dominance","Passive"
"2831","Blizzard","Apocalypse"
"2832","Black Hole","Blazar"
"2833","Magic Weapon","Force Weapon"
"2834","Energy Armor","Prismatic Armor"
"2835","Hydra","Mammoth Hydra"
"2836","Teleport","Wormhole"
"2837","Blur","Passive"
"2838","Illusionist","Passive"
"2839","Conflagration","Passive"
"2840","Unstable Anomaly","Passive"
"2841","Blizzard","Apocalypse"
