"","Spell","Rune"
"2241","Shield Glare","Zealous Glare"
"2242","Phalanx","Stampede"
"2243","Akarat's Champion","Embodiment of Power"
"2244","Steed Charge","Endurance"
"2245","Provoke","Charged Up"
"2246","Laws of Valor","Critical"
"2247","Long Arm of the Law","Passive"
"2248","Lord Commander","Passive"
"2249","Finery","Passive"
"2250","Heavenly Strength","Passive"
"2251","Phalanx","Stampede"
"2252","Iron Skin","Steel Skin"
"2253","Akarat's Champion","Prophet"
"2254","Provoke","Too Scared to Run"
"2255","Laws of Valor","Unstoppable Force"
"2256","Steed Charge","Endurance"
"2257","Heavenly Strength","Passive"
"2258","Long Arm of the Law","Passive"
"2259","Lord Commander","Passive"
"2260","Finery","Passive"
"2261","Phalanx","Stampede"
"2262","Provoke","Charged Up"
"2263","Iron Skin","Steel Skin"
"2264","Akarat's Champion","Prophet"
"2265","Laws of Valor","Unstoppable Force"
"2266","Steed Charge","Endurance"
"2267","Heavenly Strength","Passive"
"2268","Finery","Passive"
"2269","Lord Commander","Passive"
"2270","Long Arm of the Law","Passive"
"2271","Phalanx","Stampede"
"2272","Shield Glare","Divine Verdict"
"2273","Provoke","Too Scared to Run"
"2274","Steed Charge","Endurance"
"2275","Laws of Valor","Critical"
"2276","Akarat's Champion","Prophet"
"2277","Heavenly Strength","Passive"
"2278","Lord Commander","Passive"
"2279","Long Arm of the Law","Passive"
"2280","Finery","Passive"
"2281","Phalanx","Stampede"
"2282","Akarat's Champion","Prophet"
"2283","Steed Charge","Endurance"
"2284","Laws of Valor","Unstoppable Force"
"2285","Provoke","Too Scared to Run"
"2286","Iron Skin","Steel Skin"
"2287","Heavenly Strength","Passive"
"2288","Finery","Passive"
"2289","Lord Commander","Passive"
"2290","Long Arm of the Law","Passive"
"2291","Judgment","Resolved"
"2292","Shield Glare","Divine Verdict"
"2293","Condemn","Vacuum"
"2294","Iron Skin","Steel Skin"
"2295","Laws of Valor","Critical"
"2296","Akarat's Champion","Prophet"
"2297","Towering Shield","Passive"
"2298","Indestructible","Passive"
"2299","Fervor","Passive"
"2300","Long Arm of the Law","Passive"
"2301","Phalanx","Stampede"
"2302","Steed Charge","Endurance"
"2303","Laws of Valor","Unstoppable Force"
"2304","Iron Skin","Steel Skin"
"2305","Provoke","Too Scared to Run"
"2306","Akarat's Champion","Prophet"
"2307","Heavenly Strength","Passive"
"2308","Finery","Passive"
"2309","Long Arm of the Law","Passive"
"2310","Lord Commander","Passive"
"2311","Phalanx","Stampede"
"2312","Iron Skin","Steel Skin"
"2313","Akarat's Champion","Prophet"
"2314","Steed Charge","Endurance"
"2315","Provoke","Charged Up"
"2316","Laws of Valor","Unstoppable Force"
"2317","Indestructible","Passive"
"2318","Lord Commander","Passive"
"2319","Finery","Passive"
"2320","Long Arm of the Law","Passive"
"2321","Shield Glare","Zealous Glare"
"2322","Heaven's Fury","Fires of Heaven"
"2323","Provoke","Too Scared to Run"
"2324","Akarat's Champion","Prophet"
"2325","Steed Charge","Endurance"
"2326","Laws of Valor","Unstoppable Force"
"2327","Finery","Passive"
"2328","Holy Cause","Passive"
"2329","Heavenly Strength","Passive"
"2330","Long Arm of the Law","Passive"
"2331","Phalanx","Stampede"
"2332","Iron Skin","Steel Skin"
"2333","Laws of Valor","Unstoppable Force"
"2334","Steed Charge","Endurance"
"2335","Provoke","Charged Up"
"2336","Akarat's Champion","Prophet"
"2337","Heavenly Strength","Passive"
"2338","Finery","Passive"
"2339","Lord Commander","Passive"
"2340","Long Arm of the Law","Passive"
"2341","Sweep Attack","Trip Attack"
"2342","Provoke","Charged Up"
"2343","Condemn","Vacuum"
"2344","Steed Charge","Endurance"
"2345","Iron Skin","Steel Skin"
"2346","Laws of Valor","Unstoppable Force"
"2347","Heavenly Strength","Passive"
"2348","Towering Shield","Passive"
"2349","Finery","Passive"
"2350","Holy Cause","Passive"
"2351","Phalanx","Stampede"
"2352","Akarat's Champion","Prophet"
"2353","Iron Skin","Steel Skin"
"2354","Provoke","Charged Up"
"2355","Laws of Valor","Unstoppable Force"
"2356","Steed Charge","Endurance"
"2357","Lord Commander","Passive"
"2358","Long Arm of the Law","Passive"
"2359","Finery","Passive"
"2360","Heavenly Strength","Passive"
"2361","Phalanx","Stampede"
"2362","Iron Skin","Flash"
"2363","Steed Charge","Endurance"
"2364","Provoke","Too Scared to Run"
"2365","Laws of Valor","Unstoppable Force"
"2366","Akarat's Champion","Prophet"
"2367","Heavenly Strength","Passive"
"2368","Finery","Passive"
"2369","Lord Commander","Passive"
"2370","Long Arm of the Law","Passive"
"2371","Phalanx","Stampede"
"2372","Provoke","Too Scared to Run"
"2373","Steed Charge","Endurance"
"2374","Laws of Valor","Unstoppable Force"
"2375","Akarat's Champion","Prophet"
"2376","Iron Skin","Steel Skin"
"2377","Heavenly Strength","Passive"
"2378","Lord Commander","Passive"
"2379","Long Arm of the Law","Passive"
"2380","Finery","Passive"
"2381","Phalanx","Stampede"
"2382","Laws of Valor","Unstoppable Force"
"2383","Akarat's Champion","Prophet"
"2384","Steed Charge","Endurance"
"2385","Provoke","Too Scared to Run"
"2386","Iron Skin","Steel Skin"
"2387","Holy Cause","Passive"
"2388","Long Arm of the Law","Passive"
"2389","Heavenly Strength","Passive"
"2390","Finery","Passive"
"2391","Phalanx","Stampede"
"2392","Provoke","Charged Up"
"2393","Akarat's Champion","Prophet"
"2394","Laws of Valor","Unstoppable Force"
"2395","Shield Glare","Divine Verdict"
"2396","Steed Charge","Endurance"
"2397","Heavenly Strength","Passive"
"2398","Finery","Passive"
"2399","Lord Commander","Passive"
"2400","Holy Cause","Passive"
"2401","Shield Glare","Divine Verdict"
"2402","Condemn","Vacuum"
"2403","Judgment","Resolved"
"2404","Steed Charge","Draw and Quarter"
"2405","Laws of Valor","Critical"
"2406","Akarat's Champion","Prophet"
"2407","Fervor","Passive"
"2408","Towering Shield","Passive"
"2409","Long Arm of the Law","Passive"
"2410","Indestructible","Passive"
"2411","Phalanx","Stampede"
"2412","Akarat's Champion","Prophet"
"2413","Condemn","Vacuum"
"2414","Steed Charge","Endurance"
"2415","Laws of Valor","Unstoppable Force"
"2416","Provoke","Charged Up"
"2417","Heavenly Strength","Passive"
"2418","Lord Commander","Passive"
"2419","Finery","Passive"
"2420","Long Arm of the Law","Passive"
"2421","Phalanx","Stampede"
"2422","Shield Glare","Divine Verdict"
"2423","Steed Charge","Endurance"
"2424","Provoke","Too Scared to Run"
"2425","Laws of Valor","Unstoppable Force"
"2426","Akarat's Champion","Prophet"
"2427","Lord Commander","Passive"
"2428","Long Arm of the Law","Passive"
"2429","Finery","Passive"
"2430","Heavenly Strength","Passive"
"2431","Phalanx","Stampede"
"2432","Steed Charge","Endurance"
"2433","Judgment","Resolved"
"2434","Akarat's Champion","Prophet"
"2435","Laws of Valor","Unstoppable Force"
"2436","Provoke","Charged Up"
"2437","Heavenly Strength","Passive"
"2438","Lord Commander","Passive"
"2439","Long Arm of the Law","Passive"
"2440","Finery","Passive"
"2441","Phalanx","Stampede"
"2442","Akarat's Champion","Prophet"
"2443","Iron Skin","Steel Skin"
"2444","Steed Charge","Endurance"
"2445","Laws of Valor","Unstoppable Force"
"2446","Provoke","Charged Up"
"2447","Holy Cause","Passive"
"2448","Lord Commander","Passive"
"2449","Finery","Passive"
"2450","Long Arm of the Law","Passive"
"2451","Heaven's Fury","Fires of Heaven"
"2452","Akarat's Champion","Prophet"
"2453","Provoke","Too Scared to Run"
"2454","Shield Glare","Divine Verdict"
"2455","Steed Charge","Endurance"
"2456","Laws of Valor","Unstoppable Force"
"2457","Heavenly Strength","Passive"
"2458","Finery","Passive"
"2459","Lord Commander","Passive"
"2460","Holy Cause","Passive"
"2461","Phalanx","Stampede"
"2462","Provoke","Too Scared to Run"
"2463","Iron Skin","Steel Skin"
"2464","Steed Charge","Endurance"
"2465","Laws of Valor","Unstoppable Force"
"2466","Akarat's Champion","Prophet"
"2467","Heavenly Strength","Passive"
"2468","Lord Commander","Passive"
"2469","Long Arm of the Law","Passive"
"2470","Finery","Passive"
"2471","Phalanx","Stampede"
"2472","Provoke","Charged Up"
"2473","Steed Charge","Endurance"
"2474","Akarat's Champion","Prophet"
"2475","Laws of Valor","Unstoppable Force"
"2476","Shield Glare","Divine Verdict"
"2477","Heavenly Strength","Passive"
"2478","Lord Commander","Passive"
"2479","Long Arm of the Law","Passive"
"2480","Finery","Passive"
"2481","Heaven's Fury","Fires of Heaven"
"2482","Steed Charge","Endurance"
"2483","Shield Glare","Divine Verdict"
"2484","Provoke","Hit Me"
"2485","Laws of Valor","Unstoppable Force"
"2486","Akarat's Champion","Prophet"
"2487","Heavenly Strength","Passive"
"2488","Holy Cause","Passive"
"2489","Indestructible","Passive"
"2490","Long Arm of the Law","Passive"
"2491","Heaven's Fury","Fires of Heaven"
"2492","Shield Glare","Divine Verdict"
"2493","Akarat's Champion","Prophet"
"2494","Laws of Valor","Unstoppable Force"
"2495","Provoke","Too Scared to Run"
"2496","Steed Charge","Endurance"
"2497","Heavenly Strength","Passive"
"2498","Indestructible","Passive"
"2499","Long Arm of the Law","Passive"
"2500","Holy Cause","Passive"
"2501","Phalanx","Stampede"
"2502","Akarat's Champion","Prophet"
"2503","Laws of Valor","Unstoppable Force"
"2504","Iron Skin","Steel Skin"
"2505","Provoke","Charged Up"
"2506","Steed Charge","Endurance"
"2507","Heavenly Strength","Passive"
"2508","Long Arm of the Law","Passive"
"2509","Indestructible","Passive"
"2510","Finery","Passive"
"2511","Falling Sword","Rise Brothers"
"2512","Shield Bash","Pound"
"2513","Steed Charge","Endurance"
"2514","Laws of Valor","Critical"
"2515","Phalanx","Bowmen"
"2516","Akarat's Champion","Hasteful"
"2517","Towering Shield","Passive"
"2518","Lord Commander","Passive"
"2519","Finery","Passive"
"2520","Heavenly Strength","Passive"
"2521",NA,NA
"2522",NA,NA
"2523",NA,NA
"2524",NA,NA
"2525",NA,NA
"2526",NA,NA
"2527",NA,NA
"2528",NA,NA
"2529",NA,NA
"2530",NA,NA
"2531","Phalanx","Stampede"
"2532","Iron Skin","Steel Skin"
"2533","Steed Charge","Endurance"
"2534","Provoke","Charged Up"
"2535","Laws of Valor","Unstoppable Force"
"2536","Akarat's Champion","Prophet"
"2537","Heavenly Strength","Passive"
"2538","Finery","Passive"
"2539","Lord Commander","Passive"
"2540","Long Arm of the Law","Passive"
"2541","Phalanx","Stampede"
"2542","Iron Skin","Steel Skin"
"2543","Laws of Valor","Unstoppable Force"
"2544","Provoke","Charged Up"
"2545","Akarat's Champion","Prophet"
"2546","Steed Charge","Endurance"
"2547","Heavenly Strength","Passive"
"2548","Long Arm of the Law","Passive"
"2549","Finery","Passive"
"2550","Lord Commander","Passive"
"2551","Phalanx","Stampede"
"2552","Iron Skin","Steel Skin"
"2553","Steed Charge","Endurance"
"2554","Akarat's Champion","Prophet"
"2555","Provoke","Charged Up"
"2556","Laws of Valor","Critical"
"2557","Heavenly Strength","Passive"
"2558","Finery","Passive"
"2559","Lord Commander","Passive"
"2560","Long Arm of the Law","Passive"
"2561","Phalanx","Stampede"
"2562","Akarat's Champion","Prophet"
"2563","Laws of Valor","Unstoppable Force"
"2564","Steed Charge","Endurance"
"2565","Provoke","Too Scared to Run"
"2566","Iron Skin","Steel Skin"
"2567","Heavenly Strength","Passive"
"2568","Lord Commander","Passive"
"2569","Long Arm of the Law","Passive"
"2570","Finery","Passive"
"2571","Phalanx","Stampede"
"2572","Iron Skin","Steel Skin"
"2573","Akarat's Champion","Prophet"
"2574","Laws of Valor","Unstoppable Force"
"2575","Provoke","Charged Up"
"2576","Steed Charge","Endurance"
"2577","Heavenly Strength","Passive"
"2578","Long Arm of the Law","Passive"
"2579","Finery","Passive"
"2580","Lord Commander","Passive"
"2581","Steed Charge","Endurance"
"2582","Phalanx","Stampede"
"2583","Provoke","Charged Up"
"2584","Iron Skin","Steel Skin"
"2585","Laws of Valor","Unstoppable Force"
"2586","Akarat's Champion","Prophet"
"2587","Heavenly Strength","Passive"
"2588","Long Arm of the Law","Passive"
"2589","Finery","Passive"
"2590","Lord Commander","Passive"
"2591","Phalanx","Stampede"
"2592","Akarat's Champion","Prophet"
"2593","Provoke","Charged Up"
"2594","Iron Skin","Steel Skin"
"2595","Steed Charge","Endurance"
"2596","Laws of Valor","Unstoppable Force"
"2597","Heavenly Strength","Passive"
"2598","Finery","Passive"
"2599","Lord Commander","Passive"
"2600","Long Arm of the Law","Passive"
"2601","Shield Glare","Zealous Glare"
"2602","Condemn","Vacuum"
"2603","Consecration","Frozen Ground"
"2604","Judgment","Resolved"
"2605","Laws of Valor","Critical"
"2606","Akarat's Champion","Prophet"
"2607","Towering Shield","Passive"
"2608","Fervor","Passive"
"2609","Indestructible","Passive"
"2610","Long Arm of the Law","Passive"
"2611","Phalanx","Stampede"
"2612","Iron Skin","Steel Skin"
"2613","Akarat's Champion","Prophet"
"2614","Steed Charge","Endurance"
"2615","Laws of Valor","Unstoppable Force"
"2616","Provoke","Charged Up"
"2617","Heavenly Strength","Passive"
"2618","Finery","Passive"
"2619","Lord Commander","Passive"
"2620","Long Arm of the Law","Passive"
"2621","Heaven's Fury","Fires of Heaven"
"2622","Laws of Valor","Unstoppable Force"
"2623","Shield Glare","Divine Verdict"
"2624","Provoke","Too Scared to Run"
"2625","Steed Charge","Endurance"
"2626","Akarat's Champion","Prophet"
"2627","Holy Cause","Passive"
"2628","Heavenly Strength","Passive"
"2629","Finery","Passive"
"2630","Long Arm of the Law","Passive"
"2631","Phalanx","Stampede"
"2632","Iron Skin","Steel Skin"
"2633","Steed Charge","Endurance"
"2634","Akarat's Champion","Prophet"
"2635","Laws of Valor","Unstoppable Force"
"2636","Provoke","Charged Up"
"2637","Lord Commander","Passive"
"2638","Long Arm of the Law","Passive"
"2639","Heavenly Strength","Passive"
"2640","Finery","Passive"
"2641","Shield Glare","Divine Verdict"
"2642","Akarat's Champion","Prophet"
"2643","Steed Charge","Draw and Quarter"
"2644","Condemn","Vacuum"
"2645","Laws of Valor","Critical"
"2646","Judgment","Resolved"
"2647","Indestructible","Passive"
"2648","Towering Shield","Passive"
"2649","Long Arm of the Law","Passive"
"2650","Fervor","Passive"
"2651","Phalanx","Stampede"
"2652","Steed Charge","Endurance"
"2653","Akarat's Champion","Prophet"
"2654","Provoke","Charged Up"
"2655","Laws of Valor","Unstoppable Force"
"2656","Iron Skin","Steel Skin"
"2657","Heavenly Strength","Passive"
"2658","Lord Commander","Passive"
"2659","Finery","Passive"
"2660","Long Arm of the Law","Passive"
"2661","Phalanx","Stampede"
"2662","Provoke","Charged Up"
"2663","Shield Glare","Divine Verdict"
"2664","Laws of Valor","Critical"
"2665","Steed Charge","Endurance"
"2666","Akarat's Champion","Prophet"
"2667","Heavenly Strength","Passive"
"2668","Finery","Passive"
"2669","Long Arm of the Law","Passive"
"2670","Lord Commander","Passive"
"2671","Phalanx","Stampede"
"2672","Iron Skin","Steel Skin"
"2673","Provoke","Hit Me"
"2674","Laws of Valor","Unstoppable Force"
"2675","Akarat's Champion","Prophet"
"2676","Steed Charge","Endurance"
"2677","Heavenly Strength","Passive"
"2678","Lord Commander","Passive"
"2679","Long Arm of the Law","Passive"
"2680","Finery","Passive"
"2681","Phalanx","Stampede"
"2682","Iron Skin","Steel Skin"
"2683","Steed Charge","Endurance"
"2684","Provoke","Charged Up"
"2685","Laws of Valor","Unstoppable Force"
"2686","Akarat's Champion","Prophet"
"2687","Long Arm of the Law","Passive"
"2688","Lord Commander","Passive"
"2689","Finery","Passive"
"2690","Heavenly Strength","Passive"
"2691","Phalanx","Stampede"
"2692","Provoke","Too Scared to Run"
"2693","Laws of Valor","Unstoppable Force"
"2694","Steed Charge","Endurance"
"2695","Iron Skin","Steel Skin"
"2696","Akarat's Champion","Prophet"
"2697","Wrathful","Passive"
"2698","Heavenly Strength","Passive"
"2699","Lord Commander","Passive"
"2700","Long Arm of the Law","Passive"
"2701","Phalanx","Stampede"
"2702","Akarat's Champion","Prophet"
"2703","Steed Charge","Endurance"
"2704","Laws of Valor","Unstoppable Force"
"2705","Iron Skin","Steel Skin"
"2706","Provoke","Charged Up"
"2707","Holy Cause","Passive"
"2708","Heavenly Strength","Passive"
"2709","Lord Commander","Passive"
"2710","Long Arm of the Law","Passive"
"2711","Phalanx","Stampede"
"2712","Iron Skin","Steel Skin"
"2713","Akarat's Champion","Prophet"
"2714","Provoke","Flee Fool"
"2715","Laws of Valor","Unstoppable Force"
"2716","Steed Charge","Endurance"
"2717","Heavenly Strength","Passive"
"2718","Long Arm of the Law","Passive"
"2719","Finery","Passive"
"2720","Lord Commander","Passive"
"2721","Phalanx","Stampede"
"2722","Iron Skin","Steel Skin"
"2723","Steed Charge","Endurance"
"2724","Laws of Valor","Unstoppable Force"
"2725","Provoke","Charged Up"
"2726","Akarat's Champion","Prophet"
"2727","Heavenly Strength","Passive"
"2728","Holy Cause","Passive"
"2729","Finery","Passive"
"2730","Lord Commander","Passive"
"2731","Judgment","Resolved"
"2732","Condemn","Vacuum"
"2733","Shield Glare","Divine Verdict"
"2734","Steed Charge","Draw and Quarter"
"2735","Laws of Valor","Critical"
"2736","Akarat's Champion","Prophet"
"2737","Long Arm of the Law","Passive"
"2738","Indestructible","Passive"
"2739","Fervor","Passive"
"2740","Towering Shield","Passive"
"2741","Judgment","Resolved"
"2742","Shield Glare","Divine Verdict"
"2743","Condemn","Vacuum"
"2744","Iron Skin","Steel Skin"
"2745","Laws of Valor","Critical"
"2746","Akarat's Champion","Prophet"
"2747","Fervor","Passive"
"2748","Towering Shield","Passive"
"2749","Indestructible","Passive"
"2750","Long Arm of the Law","Passive"
"2751","Shield Bash","Pound"
"2752","Shield Glare","Zealous Glare"
"2753","Provoke","Too Scared to Run"
"2754","Steed Charge","Endurance"
"2755","Laws of Valor","Unstoppable Force"
"2756","Akarat's Champion","Prophet"
"2757","Heavenly Strength","Passive"
"2758","Indestructible","Passive"
"2759","Finery","Passive"
"2760","Towering Shield","Passive"
"2761","Phalanx","Stampede"
"2762","Iron Skin","Steel Skin"
"2763","Provoke","Charged Up"
"2764","Steed Charge","Endurance"
"2765","Laws of Valor","Unstoppable Force"
"2766","Akarat's Champion","Prophet"
"2767","Heavenly Strength","Passive"
"2768","Long Arm of the Law","Passive"
"2769","Lord Commander","Passive"
"2770","Finery","Passive"
"2771","Phalanx","Stampede"
"2772","Bombardment","Impactful Bombardment"
"2773","Steed Charge","Endurance"
"2774","Akarat's Champion","Prophet"
"2775","Laws of Valor","Unstoppable Force"
"2776","Provoke","Charged Up"
"2777","Heavenly Strength","Passive"
"2778","Finery","Passive"
"2779","Long Arm of the Law","Passive"
"2780","Lord Commander","Passive"
"2781","Phalanx","Stampede"
"2782","Iron Skin","Steel Skin"
"2783","Steed Charge","Endurance"
"2784","Laws of Valor","Unstoppable Force"
"2785","Provoke","Too Scared to Run"
"2786","Akarat's Champion","Prophet"
"2787","Lord Commander","Passive"
"2788","Heavenly Strength","Passive"
"2789","Finery","Passive"
"2790","Long Arm of the Law","Passive"
"2791","Shield Glare","Divine Verdict"
"2792","Laws of Valor","Critical"
"2793","Phalanx","Stampede"
"2794","Steed Charge","Endurance"
"2795","Provoke","Too Scared to Run"
"2796","Akarat's Champion","Prophet"
"2797","Holy Cause","Passive"
"2798","Lord Commander","Passive"
"2799","Finery","Passive"
"2800","Heavenly Strength","Passive"
"2801","Phalanx","Stampede"
"2802","Shield Glare","Divine Verdict"
"2803","Steed Charge","Endurance"
"2804","Laws of Valor","Critical"
"2805","Akarat's Champion","Prophet"
"2806","Provoke","Too Scared to Run"
"2807","Heavenly Strength","Passive"
"2808","Lord Commander","Passive"
"2809","Holy Cause","Passive"
"2810","Finery","Passive"
"2811","Phalanx","Stampede"
"2812","Akarat's Champion","Prophet"
"2813","Iron Skin","Explosive Skin"
"2814","Laws of Valor","Unstoppable Force"
"2815","Provoke","Too Scared to Run"
"2816","Steed Charge","Endurance"
"2817","Lord Commander","Passive"
"2818","Heavenly Strength","Passive"
"2819","Long Arm of the Law","Passive"
"2820","Finery","Passive"
"2821","Phalanx","Stampede"
"2822","Steed Charge","Endurance"
"2823","Provoke","Too Scared to Run"
"2824","Iron Skin","Steel Skin"
"2825","Laws of Valor","Unstoppable Force"
"2826","Akarat's Champion","Prophet"
"2827","Lord Commander","Passive"
"2828","Heavenly Strength","Passive"
"2829","Long Arm of the Law","Passive"
"2830","Finery","Passive"
"2831","Phalanx","Stampede"
"2832","Steed Charge","Endurance"
"2833","Provoke","Charged Up"
"2834","Akarat's Champion","Prophet"
"2835","Laws of Valor","Unstoppable Force"
"2836","Iron Skin","Steel Skin"
"2837","Heavenly Strength","Passive"
"2838","Long Arm of the Law","Passive"
"2839","Lord Commander","Passive"
"2840","Finery","Passive"
"2841","Phalanx","Stampede"
"2842","Steed Charge","Endurance"
"2843","Laws of Valor","Unstoppable Force"
"2844","Provoke","Too Scared to Run"
"2845","Iron Skin","Steel Skin"
"2846","Akarat's Champion","Prophet"
"2847","Heavenly Strength","Passive"
"2848","Lord Commander","Passive"
"2849","Long Arm of the Law","Passive"
"2850","Finery","Passive"
"2851","Slash","Zeal"
"2852","Sweep Attack","Gathering Sweep"
"2853","Condemn","Unleashed"
"2854","Laws of Valor","Unstoppable Force"
"2855","Akarat's Champion","Prophet"
"2856","Steed Charge","Endurance"
"2857","Heavenly Strength","Passive"
"2858","Long Arm of the Law","Passive"
"2859","Finery","Passive"
"2860","Wrathful","Passive"
"2861","Shield Glare","Divine Verdict"
"2862","Condemn","Vacuum"
"2863","Laws of Valor","Critical"
"2864","Akarat's Champion","Prophet"
"2865","Judgment","Resolved"
"2866","Iron Skin","Steel Skin"
"2867","Fervor","Passive"
"2868","Towering Shield","Passive"
"2869","Long Arm of the Law","Passive"
"2870","Indestructible","Passive"
"2871","Phalanx","Stampede"
"2872","Steed Charge","Endurance"
"2873","Laws of Valor","Critical"
"2874","Judgment","Resolved"
"2875","Shield Glare","Divine Verdict"
"2876","Akarat's Champion","Prophet"
"2877","Long Arm of the Law","Passive"
"2878","Heavenly Strength","Passive"
"2879","Finery","Passive"
"2880","Lord Commander","Passive"
"2881","Judgment","Resolved"
"2882","Condemn","Vacuum"
"2883","Laws of Valor","Critical"
"2884","Iron Skin","Steel Skin"
"2885","Shield Glare","Divine Verdict"
"2886","Akarat's Champion","Prophet"
"2887","Fervor","Passive"
"2888","Towering Shield","Passive"
"2889","Long Arm of the Law","Passive"
"2890","Indestructible","Passive"
"2891","Shield Glare","Divine Verdict"
"2892","Condemn","Vacuum"
"2893","Judgment","Resolved"
"2894","Laws of Valor","Critical"
"2895","Iron Skin","Steel Skin"
"2896","Akarat's Champion","Prophet"
"2897","Fervor","Passive"
"2898","Towering Shield","Passive"
"2899","Long Arm of the Law","Passive"
"2900","Indestructible","Passive"
"2901","Phalanx","Stampede"
"2902","Laws of Valor","Critical"
"2903","Akarat's Champion","Prophet"
"2904","Provoke","Too Scared to Run"
"2905","Iron Skin","Steel Skin"
"2906","Steed Charge","Endurance"
"2907","Heavenly Strength","Passive"
"2908","Vigilant","Passive"
"2909","Lord Commander","Passive"
"2910","Long Arm of the Law","Passive"
"2911","Phalanx","Stampede"
"2912","Provoke","Charged Up"
"2913","Iron Skin","Steel Skin"
"2914","Laws of Valor","Unstoppable Force"
"2915","Akarat's Champion","Prophet"
"2916","Steed Charge","Endurance"
"2917","Heavenly Strength","Passive"
"2918","Lord Commander","Passive"
"2919","Holy Cause","Passive"
"2920","Finery","Passive"
"2921","Phalanx","Stampede"
"2922","Provoke","Too Scared to Run"
"2923","Iron Skin","Steel Skin"
"2924","Steed Charge","Endurance"
"2925","Laws of Valor","Unstoppable Force"
"2926","Akarat's Champion","Prophet"
"2927","Heavenly Strength","Passive"
"2928","Long Arm of the Law","Passive"
"2929","Finery","Passive"
"2930","Lord Commander","Passive"
"2931","Shield Glare","Divine Verdict"
"2932","Phalanx","Bowmen"
"2933","Steed Charge","Endurance"
"2934","Judgment","Conversion"
"2935","Laws of Valor","Critical"
"2936","Akarat's Champion","Prophet"
"2937","Heavenly Strength","Passive"
"2938","Long Arm of the Law","Passive"
"2939","Lord Commander","Passive"
"2940","Finery","Passive"
"2941","Phalanx","Stampede"
"2942","Laws of Valor","Unstoppable Force"
"2943","Steed Charge","Endurance"
"2944","Provoke","Charged Up"
"2945","Akarat's Champion","Prophet"
"2946","Iron Skin","Steel Skin"
"2947","Heavenly Strength","Passive"
"2948","Lord Commander","Passive"
"2949","Long Arm of the Law","Passive"
"2950","Finery","Passive"
"2951","Shield Glare","Divine Verdict"
"2952","Condemn","Vacuum"
"2953","Judgment","Resolved"
"2954","Laws of Valor","Critical"
"2955","Steed Charge","Draw and Quarter"
"2956","Akarat's Champion","Prophet"
"2957","Fervor","Passive"
"2958","Long Arm of the Law","Passive"
"2959","Vigilant","Passive"
"2960","Indestructible","Passive"
"2961","Phalanx","Stampede"
"2962","Laws of Valor","Unstoppable Force"
"2963","Steed Charge","Endurance"
"2964","Iron Skin","Steel Skin"
"2965","Provoke","Charged Up"
"2966","Akarat's Champion","Prophet"
"2967","Holy Cause","Passive"
"2968","Heavenly Strength","Passive"
"2969","Lord Commander","Passive"
"2970","Long Arm of the Law","Passive"
"2971","Phalanx","Stampede"
"2972","Iron Skin","Steel Skin"
"2973","Steed Charge","Endurance"
"2974","Laws of Valor","Unstoppable Force"
"2975","Provoke","Charged Up"
"2976","Akarat's Champion","Prophet"
"2977","Lord Commander","Passive"
"2978","Finery","Passive"
"2979","Heavenly Strength","Passive"
"2980","Long Arm of the Law","Passive"
"2981","Phalanx","Stampede"
"2982","Iron Skin","Steel Skin"
"2983","Provoke","Charged Up"
"2984","Steed Charge","Endurance"
"2985","Laws of Valor","Unstoppable Force"
"2986","Akarat's Champion","Prophet"
"2987","Lord Commander","Passive"
"2988","Heavenly Strength","Passive"
"2989","Long Arm of the Law","Passive"
"2990","Finery","Passive"
"2991","Shield Glare","Divine Verdict"
"2992","Phalanx","Stampede"
"2993","Steed Charge","Endurance"
"2994","Laws of Valor","Unstoppable Force"
"2995","Provoke","Charged Up"
"2996","Akarat's Champion","Prophet"
"2997","Finery","Passive"
"2998","Heavenly Strength","Passive"
"2999","Long Arm of the Law","Passive"
"3000","Lord Commander","Passive"
"3001","Shield Glare","Divine Verdict"
"3002","Judgment","Resolved"
"3003","Steed Charge","Draw and Quarter"
"3004","Condemn","Vacuum"
"3005","Laws of Valor","Critical"
"3006","Akarat's Champion","Prophet"
"3007","Fervor","Passive"
"3008","Indestructible","Passive"
"3009","Towering Shield","Passive"
"3010","Long Arm of the Law","Passive"
"3011","Phalanx","Stampede"
"3012","Provoke","Cleanse"
"3013","Akarat's Champion","Prophet"
"3014","Laws of Valor","Critical"
"3015","Iron Skin","Steel Skin"
"3016","Bombardment","Impactful Bombardment"
"3017","Heavenly Strength","Passive"
"3018","Long Arm of the Law","Passive"
"3019","Lord Commander","Passive"
"3020","Finery","Passive"
"3021","Phalanx","Stampede"
"3022","Iron Skin","Charged Up"
"3023","Steed Charge","Endurance"
"3024","Laws of Valor","Unstoppable Force"
"3025","Provoke","Charged Up"
"3026","Akarat's Champion","Prophet"
"3027","Finery","Passive"
"3028","Lord Commander","Passive"
"3029","Holy Cause","Passive"
"3030","Long Arm of the Law","Passive"
"3031","Phalanx","Stampede"
"3032","Akarat's Champion","Prophet"
"3033","Provoke","Too Scared to Run"
"3034","Steed Charge","Endurance"
"3035","Laws of Valor","Unstoppable Force"
"3036","Iron Skin","Steel Skin"
"3037","Heavenly Strength","Passive"
"3038","Lord Commander","Passive"
"3039","Finery","Passive"
"3040","Long Arm of the Law","Passive"
"3041","Phalanx","Stampede"
"3042","Iron Skin","Steel Skin"
"3043","Provoke","Cleanse"
