"","Spell","Rune"
"1554","War Cry","Impunity"
"1555","Furious Charge","Merciless Assault"
"1556","Overpower","Killing Spree"
"1557","Boon of Bul-Kathos","Passive"
"1558","Rampage","Passive"
"1559","Ruthless","Passive"
"1560","Berserker Rage","Passive"
"1561","Ground Stomp","Wrenching Smash"
"1562","Furious Charge","Merciless Assault"
"1563","Ignore Pain","Ignorance is Bliss"
"1564","Battle Rage","Bloodshed"
"1565","Call of the Ancients","The Council Rises"
"1566","Wrath of the Berserker","Insanity"
"1567","Boon of Bul-Kathos","Passive"
"1568","Berserker Rage","Passive"
"1569","Rampage","Passive"
"1570","Ruthless","Passive"
"1571","Ground Stomp","Wrenching Smash"
"1572","Furious Charge","Battering Ram"
"1573","Call of the Ancients","The Council Rises"
"1574","Wrath of the Berserker","Insanity"
"1575","Ignore Pain","Contempt for Weakness"
"1576","Battle Rage","Bloodshed"
"1577","Ruthless","Passive"
"1578","Boon of Bul-Kathos","Passive"
"1579","Berserker Rage","Passive"
"1580","Rampage","Passive"
"1581","Call of the Ancients","The Council Rises"
"1582","Frenzy","Maniac"
"1583","Ignore Pain","Ignorance is Bliss"
"1584","Wrath of the Berserker","Insanity"
"1585","Furious Charge","Battering Ram"
"1586","Battle Rage","Bloodshed"
"1587","Rampage","Passive"
"1588","Berserker Rage","Passive"
"1589","Ruthless","Passive"
"1590","Boon of Bul-Kathos","Passive"
"1591","Call of the Ancients","The Council Rises"
"1592","Battle Rage","Bloodshed"
"1593","Furious Charge","Stamina"
"1594","Ignore Pain","Ignorance is Bliss"
"1595","Ground Stomp","Wrenching Smash"
"1596","Wrath of the Berserker","Insanity"
"1597","Berserker Rage","Passive"
"1598","Ruthless","Passive"
"1599","Boon of Bul-Kathos","Passive"
"1600","Rampage","Passive"
"1601","Ground Stomp","Wrenching Smash"
"1602","Ignore Pain","Ignorance is Bliss"
"1603","Furious Charge","Merciless Assault"
"1604","Call of the Ancients","The Council Rises"
"1605","Wrath of the Berserker","Insanity"
"1606","Battle Rage","Bloodshed"
"1607","Boon of Bul-Kathos","Passive"
"1608","Ruthless","Passive"
"1609","Rampage","Passive"
"1610","Berserker Rage","Passive"
"1611","Call of the Ancients","The Council Rises"
"1612","Furious Charge","Stamina"
"1613","Ignore Pain","Iron Hide"
"1614","War Cry","Impunity"
"1615","Battle Rage","Bloodshed"
"1616","Wrath of the Berserker","Insanity"
"1617","Berserker Rage","Passive"
"1618","Rampage","Passive"
"1619","Ruthless","Passive"
"1620","Boon of Bul-Kathos","Passive"
"1621","Ground Stomp","Wrenching Smash"
"1622","Wrath of the Berserker","Insanity"
"1623","Battle Rage","Bloodshed"
"1624","Call of the Ancients","The Council Rises"
"1625","Ignore Pain","Ignorance is Bliss"
"1626","Furious Charge","Stamina"
"1627","Ruthless","Passive"
"1628","Berserker Rage","Passive"
"1629","Boon of Bul-Kathos","Passive"
"1630","Rampage","Passive"
"1631","Call of the Ancients","The Council Rises"
"1632","Battle Rage","Bloodshed"
"1633","War Cry","Impunity"
"1634","Wrath of the Berserker","Insanity"
"1635","Ground Stomp","Wrenching Smash"
"1636","Furious Charge","Merciless Assault"
"1637","Berserker Rage","Passive"
"1638","Rampage","Passive"
"1639","Ruthless","Passive"
"1640","Boon of Bul-Kathos","Passive"
"1641","Furious Charge","Wrath of the Berserker"
"1642","Insanity","Sprint"
"1643","Forced March","War Cry"
"1644","Impunity","Battle Rage"
"1645","Bloodshed","Call of the Ancients"
"1646","Together as One","Rampage"
"1647","Berserker Rage","Passive"
"1648","Boon of Bul-Kathos","Passive"
"1649","Brawler","Passive"
"1650",NA,"Passive"
"1651","Frenzy","Smite"
"1652","Overpower","Killing Spree"
"1653","Wrath of the Berserker","Insanity"
"1654","Battle Rage","Bloodshed"
"1655","Call of the Ancients","Together as One"
"1656","Sprint","Marathon"
"1657","Weapons Master","Passive"
"1658","Juggernaut","Passive"
"1659","Boon of Bul-Kathos","Passive"
"1660","Relentless","Passive"
"1661",NA,NA
"1662",NA,NA
"1663",NA,NA
"1664",NA,NA
"1665",NA,NA
"1666",NA,NA
"1667",NA,NA
"1668",NA,NA
"1669",NA,NA
"1670",NA,NA
"1671","Frenzy","Maniac"
"1672","Furious Charge","Battering Ram"
"1673","Battle Rage","Bloodshed"
"1674","Ignore Pain","Ignorance is Bliss"
"1675","Wrath of the Berserker","Insanity"
"1676","Call of the Ancients","The Council Rises"
"1677","Boon of Bul-Kathos","Passive"
"1678","Rampage","Passive"
"1679","Ruthless","Passive"
"1680","Berserker Rage","Passive"
"1681","Ground Stomp","Wrenching Smash"
"1682","Furious Charge","Merciless Assault"
"1683","Battle Rage","Bloodshed"
"1684","Wrath of the Berserker","Insanity"
"1685","Call of the Ancients","The Council Rises"
"1686","Ignore Pain","Ignorance is Bliss"
"1687","Berserker Rage","Passive"
"1688","Brawler","Passive"
"1689","Ruthless","Passive"
"1690","Rampage","Passive"
"1691","Call of the Ancients","The Council Rises"
"1692","Furious Charge","Stamina"
"1693","War Cry","Impunity"
"1694","Battle Rage","Bloodshed"
"1695","Ignore Pain","Ignorance is Bliss"
"1696","Wrath of the Berserker","Insanity"
"1697","Ruthless","Passive"
"1698","Berserker Rage","Passive"
"1699","Boon of Bul-Kathos","Passive"
"1700","Rampage","Passive"
"1701","Rend","Bloodbath"
"1702","Whirlwind","Dust Devils"
"1703","Sprint","Run Like the Wind"
"1704","Battle Rage","Bloodshed"
"1705","War Cry","Charge!"
"1706","Call of the Ancients","Ancients' Fury"
"1707","Brawler","Passive"
"1708","Weapons Master","Passive"
"1709","Unforgiving","Passive"
"1710","Ruthless","Passive"
"1711","Frenzy","Maniac"
"1712","Wrath of the Berserker","Insanity"
"1713","Ignore Pain","Ignorance is Bliss"
"1714","Call of the Ancients","The Council Rises"
"1715","Battle Rage","Bloodshed"
"1716","Furious Charge","Battering Ram"
"1717","Berserker Rage","Passive"
"1718","Tough as Nails","Passive"
"1719","Superstition","Passive"
"1720","Boon of Bul-Kathos","Passive"
"1721","Call of the Ancients","The Council Rises"
"1722","Ignore Pain","Contempt for Weakness"
"1723","Sprint","Marathon"
"1724","Furious Charge","Merciless Assault"
"1725","Battle Rage","Bloodshed"
"1726","Wrath of the Berserker","Insanity"
"1727","Unforgiving","Passive"
"1728","Ruthless","Passive"
"1729","Boon of Bul-Kathos","Passive"
"1730","Brawler","Passive"
"1731","Frenzy","Sidearm"
"1732","Battle Rage","Bloodshed"
"1733","Ignore Pain","Bravado"
"1734","Furious Charge","Battering Ram"
"1735","Call of the Ancients","Together as One"
"1736","Wrath of the Berserker","Insanity"
"1737","Berserker Rage","Passive"
"1738","Ruthless","Passive"
"1739","Rampage","Passive"
"1740","Boon of Bul-Kathos","Passive"
"1741","Furious Charge","Merciless Assault"
"1742","War Cry","Impunity"
"1743","Call of the Ancients","The Council Rises"
"1744","Sprint","Run Like the Wind"
"1745","Wrath of the Berserker","Insanity"
"1746","Battle Rage","Bloodshed"
"1747","Berserker Rage","Passive"
"1748","Boon of Bul-Kathos","Passive"
"1749","Relentless","Passive"
"1750","Superstition","Passive"
"1751","Ground Stomp","Wrenching Smash"
"1752","Furious Charge","Stamina"
"1753","Ignore Pain","Ignorance is Bliss"
"1754","Battle Rage","Bloodshed"
"1755","Call of the Ancients","The Council Rises"
"1756","Wrath of the Berserker","Insanity"
"1757","Rampage","Passive"
"1758","Ruthless","Passive"
"1759","Berserker Rage","Passive"
"1760","Boon of Bul-Kathos","Passive"
"1761","Call of the Ancients","Together as One"
"1762","Battle Rage","Bloodshed"
"1763","Furious Charge","Merciless Assault"
"1764","Sprint","Run Like the Wind"
"1765","War Cry","Impunity"
"1766","Wrath of the Berserker","Insanity"
"1767","Boon of Bul-Kathos","Passive"
"1768","Rampage","Passive"
"1769","Ruthless","Passive"
"1770","Berserker Rage","Passive"
"1771","Call of the Ancients","The Council Rises"
"1772","Frenzy","Maniac"
"1773","Furious Charge","Battering Ram"
"1774","Battle Rage","Bloodshed"
"1775","Ignore Pain","Iron Hide"
"1776","Wrath of the Berserker","Insanity"
"1777","Ruthless","Passive"
"1778","Berserker Rage","Passive"
"1779","Rampage","Passive"
"1780","Boon of Bul-Kathos","Passive"
"1781","Whirlwind","Wind Shear"
"1782","Wrath of the Berserker","Insanity"
"1783","Sprint","Marathon"
"1784","Call of the Ancients","Ancients' Fury"
"1785","Battle Rage","Into the Fray"
"1786","Overpower","Killing Spree"
"1787","Bloodthirst","Passive"
"1788","Boon of Bul-Kathos","Passive"
"1789","Berserker Rage","Passive"
"1790","Rampage","Passive"
"1791","Earthquake","Chilling Earth"
"1792","Leap","Call of Arreat"
"1793","Seismic Slam","Permafrost"
"1794","Battle Rage","Marauder's Rage"
"1795","Wrath of the Berserker","Insanity"
"1796","Call of the Ancients","Together as One"
"1797","Boon of Bul-Kathos","Passive"
"1798","Ruthless","Passive"
"1799","Earthen Might","Passive"
"1800","Rampage","Passive"
"1801","Earthquake","Chilling Earth"
"1802","Leap","Call of Arreat"
"1803","Ancient Spear","Harpoon"
"1804","Threatening Shout","Grim Harvest"
"1805","Ground Stomp","Wrenching Smash"
"1806","War Cry","Impunity"
"1807","Superstition","Passive"
"1808","Earthen Might","Passive"
"1809","Nerves of Steel","Passive"
"1810","Tough as Nails","Passive"
"1811","Call of the Ancients","Together as One"
"1812","Battle Rage","Bloodshed"
"1813","Furious Charge","Battering Ram"
"1814","Ignore Pain","Iron Hide"
"1815","War Cry","Impunity"
"1816","Wrath of the Berserker","Insanity"
"1817","Boon of Bul-Kathos","Passive"
"1818","Rampage","Passive"
"1819","Ruthless","Passive"
"1820","Berserker Rage","Passive"
"1821","Call of the Ancients","The Council Rises"
"1822","Furious Charge","Merciless Assault"
"1823","Ignore Pain","Iron Hide"
"1824","War Cry","Impunity"
"1825","Battle Rage","Bloodshed"
"1826","Wrath of the Berserker","Insanity"
"1827","Ruthless","Passive"
"1828","Berserker Rage","Passive"
"1829","Boon of Bul-Kathos","Passive"
"1830","Rampage","Passive"
"1831","Frenzy","Smite"
"1832","War Cry","Impunity"
"1833","Furious Charge","Dreadnought"
"1834","Battle Rage","Bloodshed"
"1835","Call of the Ancients","Together as One"
"1836","Wrath of the Berserker","Insanity"
"1837","Rampage","Passive"
"1838","Boon of Bul-Kathos","Passive"
"1839","Berserker Rage","Passive"
"1840","Ruthless","Passive"
"1841","Earthquake","Molten Fury"
"1842","Whirlwind","Volcanic Eruption"
"1843","Sprint","Marathon"
"1844","Leap","Death from Above"
"1845","War Cry","Impunity"
"1846","Wrath of the Berserker","Insanity"
"1847","Ruthless","Passive"
"1848","Boon of Bul-Kathos","Passive"
"1849","Brawler","Passive"
"1850","Weapons Master","Passive"
"1851","Frenzy","Maniac"
"1852","Furious Charge","Merciless Assault"
"1853","Ignore Pain","Ignorance is Bliss"
"1854","Battle Rage","Bloodshed"
"1855","Call of the Ancients","The Council Rises"
"1856","Wrath of the Berserker","Insanity"
"1857","Ruthless","Passive"
"1858","Rampage","Passive"
"1859","Berserker Rage","Passive"
"1860","Weapons Master","Passive"
"1861","Furious Charge","Merciless Assault"
"1862","Call of the Ancients","Together as One"
"1863","Sprint","Run Like the Wind"
"1864","Battle Rage","Bloodshed"
"1865","War Cry","Impunity"
"1866","Wrath of the Berserker","Insanity"
"1867","Berserker Rage","Passive"
"1868","Boon of Bul-Kathos","Passive"
"1869","Rampage","Passive"
"1870","Ruthless","Passive"
"1871","Call of the Ancients","Together as One"
"1872","Furious Charge","Merciless Assault"
"1873","War Cry","Impunity"
"1874","Wrath of the Berserker","Striding Giant"
"1875","Battle Rage","Bloodshed"
"1876","Ignore Pain","Ignorance is Bliss"
"1877","Brawler","Passive"
"1878","Berserker Rage","Passive"
"1879","Boon of Bul-Kathos","Passive"
"1880","Superstition","Passive"
"1881","Frenzy","Maniac"
"1882","Wrath of the Berserker","Insanity"
"1883","Furious Charge","Battering Ram"
"1884","Ignore Pain","Ignorance is Bliss"
"1885","Battle Rage","Bloodshed"
"1886","Call of the Ancients","The Council Rises"
"1887","Berserker Rage","Passive"
"1888","Ruthless","Passive"
"1889","Boon of Bul-Kathos","Passive"
"1890","Rampage","Passive"
"1891","Furious Charge","Merciless Assault"
"1892","Ground Stomp","Wrenching Smash"
"1893","Battle Rage","Bloodshed"
"1894","War Cry","Impunity"
"1895","Ignore Pain","Ignorance is Bliss"
"1896","Wrath of the Berserker","Insanity"
"1897","Berserker Rage","Passive"
"1898","Rampage","Passive"
"1899","Superstition","Passive"
"1900","Boon of Bul-Kathos","Passive"
"1901","Call of the Ancients","The Council Rises"
"1902","War Cry","Impunity"
"1903","Furious Charge","Merciless Assault"
"1904","Ignore Pain","Ignorance is Bliss"
"1905","Wrath of the Berserker","Insanity"
"1906","Battle Rage","Bloodshed"
"1907","Rampage","Passive"
"1908","Berserker Rage","Passive"
"1909","Ruthless","Passive"
"1910","Boon of Bul-Kathos","Passive"
"1911","Call of the Ancients","The Council Rises"
"1912","Furious Charge","Cold Rush"
"1913","Ground Stomp","Wrenching Smash"
"1914","Wrath of the Berserker","Insanity"
"1915","Ignore Pain","Iron Hide"
"1916","Battle Rage","Bloodshed"
"1917","Brawler","Passive"
"1918","Ruthless","Passive"
"1919","Berserker Rage","Passive"
"1920","Rampage","Passive"
"1921","Call of the Ancients","The Council Rises"
"1922","Furious Charge","Battering Ram"
"1923","Ignore Pain","Iron Hide"
"1924","Battle Rage","Bloodshed"
"1925","War Cry","Impunity"
"1926","Wrath of the Berserker","Insanity"
"1927","Rampage","Passive"
"1928","Berserker Rage","Passive"
"1929","Ruthless","Passive"
"1930","Boon of Bul-Kathos","Passive"
"1931","Furious Charge","Battering Ram"
"1932","Call of the Ancients","The Council Rises"
"1933","Sprint","Marathon"
"1934","Battle Rage","Bloodshed"
"1935","Wrath of the Berserker","Insanity"
"1936","War Cry","Impunity"
"1937","Berserker Rage","Passive"
"1938","Rampage","Passive"
"1939","Boon of Bul-Kathos","Passive"
"1940","Ruthless","Passive"
"1941","Earthquake","Molten Fury"
"1942","Leap","Death from Above"
"1943","Battle Rage","Bloodshed"
"1944","Ground Stomp","Wrenching Smash"
"1945","Call of the Ancients","The Council Rises"
"1946","Wrath of the Berserker","Insanity"
"1947","Rampage","Passive"
"1948","Ruthless","Passive"
"1949","Boon of Bul-Kathos","Passive"
"1950","Berserker Rage","Passive"
"1951","Furious Charge","Battering Ram"
"1952","Ground Stomp","Wrenching Smash"
"1953","Battle Rage","Bloodshed"
"1954","Call of the Ancients","The Council Rises"
"1955","Ignore Pain","Ignorance is Bliss"
"1956","Wrath of the Berserker","Insanity"
"1957","Rampage","Passive"
"1958","Boon of Bul-Kathos","Passive"
"1959","Berserker Rage","Passive"
"1960","Ruthless","Passive"
"1961","Call of the Ancients","The Council Rises"
"1962","Battle Rage","Bloodshed"
"1963","Wrath of the Berserker","Insanity"
"1964","Ground Stomp","Wrenching Smash"
"1965","Furious Charge","Stamina"
"1966","Ignore Pain","Iron Hide"
"1967","Berserker Rage","Passive"
"1968","Ruthless","Passive"
"1969","Rampage","Passive"
"1970","Boon of Bul-Kathos","Passive"
"1971","Frenzy","Maniac"
"1972","Furious Charge","Battering Ram"
"1973","Call of the Ancients","The Council Rises"
"1974","Ignore Pain","Ignorance is Bliss"
"1975","Battle Rage","Bloodshed"
"1976","Wrath of the Berserker","Insanity"
"1977","Boon of Bul-Kathos","Passive"
"1978","Ruthless","Passive"
"1979","Rampage","Passive"
"1980","Berserker Rage","Passive"
"1981","Frenzy","Maniac"
"1982","Furious Charge","Battering Ram"
"1983","Battle Rage","Bloodshed"
"1984","War Cry","Impunity"
"1985","Wrath of the Berserker","Insanity"
"1986","Call of the Ancients","The Council Rises"
"1987","Rampage","Passive"
"1988","Berserker Rage","Passive"
"1989","Boon of Bul-Kathos","Passive"
"1990","Ruthless","Passive"
"1991","Ground Stomp","Wrenching Smash"
"1992","Wrath of the Berserker","Insanity"
"1993","Furious Charge","Merciless Assault"
"1994","Ignore Pain","Ignorance is Bliss"
"1995","Battle Rage","Bloodshed"
"1996","Call of the Ancients","The Council Rises"
"1997","Boon of Bul-Kathos","Passive"
"1998","Rampage","Passive"
"1999","Berserker Rage","Passive"
"2000","Ruthless","Passive"
"2001","Call of the Ancients","The Council Rises"
"2002","Furious Charge","Battering Ram"
"2003","Wrath of the Berserker","Insanity"
"2004","Battle Rage","Bloodshed"
"2005","War Cry","Invigorate"
"2006","Sprint","Marathon"
"2007","Ruthless","Passive"
"2008","Rampage","Passive"
"2009","Boon of Bul-Kathos","Passive"
"2010","Berserker Rage","Passive"
"2011","Furious Charge","Stamina"
"2012","Wrath of the Berserker","Insanity"
"2013","Battle Rage","Bloodshed"
"2014","War Cry","Impunity"
"2015","Sprint","Run Like the Wind"
"2016","Overpower","Killing Spree"
"2017","Rampage","Passive"
"2018","Berserker Rage","Passive"
"2019","Ruthless","Passive"
"2020","Boon of Bul-Kathos","Passive"
"2021","Ground Stomp","Wrenching Smash"
"2022","Ignore Pain","Ignorance is Bliss"
"2023","Furious Charge","Merciless Assault"
"2024","Battle Rage","Bloodshed"
"2025","Wrath of the Berserker","Insanity"
"2026","Call of the Ancients","The Council Rises"
"2027","Berserker Rage","Passive"
"2028","Superstition","Passive"
"2029","Boon of Bul-Kathos","Passive"
"2030","Ruthless","Passive"
"2031","Call of the Ancients","The Council Rises"
"2032","Wrath of the Berserker","Insanity"
"2033","War Cry","Impunity"
"2034","Furious Charge","Merciless Assault"
"2035","Ignore Pain","Iron Hide"
"2036","Battle Rage","Bloodshed"
"2037","Brawler","Passive"
"2038","Rampage","Passive"
"2039","Ruthless","Passive"
"2040","Boon of Bul-Kathos","Passive"
"2041","Call of the Ancients","The Council Rises"
"2042","Furious Charge","Merciless Assault"
"2043","Wrath of the Berserker","Insanity"
"2044","Overpower","Killing Spree"
"2045","Battle Rage","Bloodshed"
"2046","Ignore Pain","Iron Hide"
"2047","Boon of Bul-Kathos","Passive"
"2048","Berserker Rage","Passive"
"2049","Brawler","Passive"
"2050","Rampage","Passive"
"2051","Whirlwind","Wind Shear"
"2052","Overpower","Killing Spree"
"2053","Hammer of the Ancients","Thunderstrike"
"2054","Sprint","Forced March"
"2055","Wrath of the Berserker","Insanity"
"2056","Call of the Ancients","Ancients' Fury"
"2057","Weapons Master","Passive"
"2058","Rampage","Passive"
"2059","Ruthless","Passive"
"2060","Brawler","Passive"
"2061","Ground Stomp","Wrenching Smash"
"2062","Call of the Ancients","The Council Rises"
"2063","Ignore Pain","Ignorance is Bliss"
"2064","Battle Rage","Bloodshed"
"2065","Furious Charge","Stamina"
"2066","Wrath of the Berserker","Insanity"
"2067","Ruthless","Passive"
"2068","Rampage","Passive"
"2069","Berserker Rage","Passive"
"2070","Boon of Bul-Kathos","Passive"
"2071","Ancient Spear","Boulder Toss"
"2072","Battle Rage","Bloodshed"
"2073","Ignore Pain","Ignorance is Bliss"
"2074","Furious Charge","Battering Ram"
"2075","Wrath of the Berserker","Insanity"
"2076","Call of the Ancients","The Council Rises"
"2077","Rampage","Passive"
"2078","Berserker Rage","Passive"
"2079","Ruthless","Passive"
"2080","Boon of Bul-Kathos","Passive"
"2081","Ground Stomp","Wrenching Smash"
"2082","Ignore Pain","Ignorance is Bliss"
"2083","Wrath of the Berserker","Insanity"
"2084","Battle Rage","Bloodshed"
"2085","Furious Charge","Battering Ram"
"2086","Call of the Ancients","The Council Rises"
"2087","Boon of Bul-Kathos","Passive"
"2088","Ruthless","Passive"
"2089","Berserker Rage","Passive"
"2090","Rampage","Passive"
"2091","Frenzy","Maniac"
"2092","Furious Charge","Merciless Assault"
"2093","Battle Rage","Bloodshed"
"2094","Call of the Ancients","The Council Rises"
"2095","Sprint","Marathon"
"2096","Wrath of the Berserker","Insanity"
"2097","Berserker Rage","Passive"
"2098","Boon of Bul-Kathos","Passive"
"2099","Rampage","Passive"
"2100","Ruthless","Passive"
"2101","Call of the Ancients","The Council Rises"
"2102","Furious Charge","Battering Ram"
"2103","Sprint","Run Like the Wind"
"2104","Battle Rage","Bloodshed"
"2105","Wrath of the Berserker","Insanity"
"2106","War Cry","Impunity"
"2107","Ruthless","Passive"
"2108","Berserker Rage","Passive"
"2109","Boon of Bul-Kathos","Passive"
"2110","Rampage","Passive"
"2111","Weapon Throw","Mighty Throw"
"2112","Furious Charge","Merciless Assault"
"2113","Ignore Pain","Iron Hide"
"2114","Call of the Ancients","The Council Rises"
"2115","Battle Rage","Bloodshed"
"2116","Wrath of the Berserker","Insanity"
"2117","Boon of Bul-Kathos","Passive"
"2118","Ruthless","Passive"
"2119","Rampage","Passive"
"2120","Berserker Rage","Passive"
"2121","Ground Stomp","Wrenching Smash"
"2122","Furious Charge","Merciless Assault"
"2123","Ignore Pain","Ignorance is Bliss"
"2124","Battle Rage","Bloodshed"
"2125","War Cry","Impunity"
"2126","Wrath of the Berserker","Insanity"
"2127","Rampage","Passive"
"2128","Berserker Rage","Passive"
"2129","Boon of Bul-Kathos","Passive"
"2130","Ruthless","Passive"
"2131","Call of the Ancients","The Council Rises"
"2132","Furious Charge","Merciless Assault"
"2133","War Cry","Invigorate"
"2134","Sprint","Marathon"
"2135","Battle Rage","Bloodshed"
"2136","Wrath of the Berserker","Insanity"
"2137","Boon of Bul-Kathos","Passive"
"2138","Ruthless","Passive"
"2139","Rampage","Passive"
"2140","Berserker Rage","Passive"
"2141","Frenzy","Maniac"
"2142","Wrath of the Berserker","Insanity"
"2143","War Cry","Impunity"
"2144","Furious Charge","Battering Ram"
"2145","Ignore Pain","Iron Hide"
"2146","Sprint","Marathon"
"2147","Boon of Bul-Kathos","Passive"
"2148","Brawler","Passive"
"2149","Berserker Rage","Passive"
"2150","Rampage","Passive"
"2151","Ground Stomp","Wrenching Smash"
"2152","Battle Rage","Bloodshed"
"2153","Ignore Pain","Iron Hide"
"2154","Call of the Ancients","The Council Rises"
"2155","Furious Charge","Stamina"
"2156","Wrath of the Berserker","Insanity"
"2157","Ruthless","Passive"
"2158","Berserker Rage","Passive"
"2159","Brawler","Passive"
"2160","Boon of Bul-Kathos","Passive"
"2161","Furious Charge","Merciless Assault"
"2162","Wrath of the Berserker","Insanity"
"2163","Battle Rage","Bloodshed"
"2164","War Cry","Charge!"
"2165","Sprint","Run Like the Wind"
"2166","Call of the Ancients","The Council Rises"
"2167","Rampage","Passive"
"2168","Boon of Bul-Kathos","Passive"
"2169","Ruthless","Passive"
"2170","Berserker Rage","Passive"
"2171","Call of the Ancients","The Council Rises"
"2172","Furious Charge","Merciless Assault"
"2173","Ground Stomp","Wrenching Smash"
"2174","War Cry","Impunity"
"2175","Battle Rage","Bloodshed"
"2176","Wrath of the Berserker","Insanity"
"2177","Boon of Bul-Kathos","Passive"
"2178","Ruthless","Passive"
"2179","Rampage","Passive"
"2180","Berserker Rage","Passive"
"2181","Call of the Ancients","The Council Rises"
"2182","Furious Charge","Merciless Assault"
"2183","Sprint","Run Like the Wind"
"2184","Battle Rage","Bloodshed"
"2185","War Cry","Impunity"
"2186","Wrath of the Berserker","Insanity"
"2187","Boon of Bul-Kathos","Passive"
"2188","Berserker Rage","Passive"
"2189","Ruthless","Passive"
"2190","Rampage","Passive"
"2191","Frenzy","Maniac"
"2192","Furious Charge","Battering Ram"
"2193","Battle Rage","Bloodshed"
"2194","Sprint","Marathon"
"2195","Wrath of the Berserker","Insanity"
"2196","Call of the Ancients","The Council Rises"
"2197","Ruthless","Passive"
"2198","Berserker Rage","Passive"
"2199","Rampage","Passive"
"2200","Boon of Bul-Kathos","Passive"
"2201","Frenzy","Maniac"
"2202","Furious Charge","Merciless Assault"
"2203","War Cry","Impunity"
"2204","Battle Rage","Bloodshed"
"2205","Sprint","Marathon"
"2206","Wrath of the Berserker","Insanity"
"2207","Berserker Rage","Passive"
"2208","Rampage","Passive"
"2209","Ruthless","Passive"
"2210","Boon of Bul-Kathos","Passive"
"2211","Call of the Ancients","The Council Rises"
"2212","War Cry","Impunity"
"2213","Battle Rage","Bloodshed"
"2214","Sprint","Forced March"
"2215","Furious Charge","Stamina"
"2216","Wrath of the Berserker","Insanity"
"2217","Berserker Rage","Passive"
"2218","Boon of Bul-Kathos","Passive"
"2219","Rampage","Passive"
"2220","Ruthless","Passive"
"2221","Call of the Ancients","The Council Rises"
"2222","Furious Charge","Battering Ram"
"2223","Battle Rage","Bloodshed"
"2224","Wrath of the Berserker","Insanity"
"2225","Ignore Pain","Ignorance is Bliss"
"2226","War Cry","Impunity"
"2227","Rampage","Passive"
"2228","Brawler","Passive"
"2229","Berserker Rage","Passive"
"2230","Boon of Bul-Kathos","Passive"
"2231","Ground Stomp","Wrenching Smash"
"2232","Furious Charge","Battering Ram"
"2233","Battle Rage","Bloodshed"
"2234","Ignore Pain","Ignorance is Bliss"
"2235","Wrath of the Berserker","Insanity"
"2236","Call of the Ancients","The Council Rises"
"2237","Boon of Bul-Kathos","Passive"
"2238","Rampage","Passive"
"2239","Berserker Rage","Passive"
"2240","Ruthless","Passive"
"2241","Call of the Ancients","The Council Rises"
"2242","Battle Rage","Bloodshed"
"2243","War Cry","Impunity"
"2244","Furious Charge","Stamina"
"2245","Sprint","Run Like the Wind"
"2246","Wrath of the Berserker","Insanity"
"2247","Rampage","Passive"
"2248","Ruthless","Passive"
"2249","Berserker Rage","Passive"
"2250","Boon of Bul-Kathos","Passive"
"2251","Frenzy","Maniac"
"2252","Furious Charge","Merciless Assault"
"2253","Wrath of the Berserker","Insanity"
"2254","Call of the Ancients","The Council Rises"
"2255","Battle Rage","Bloodshed"
"2256","Ignore Pain","Iron Hide"
"2257","Rampage","Passive"
"2258","Boon of Bul-Kathos","Passive"
"2259","Berserker Rage","Passive"
"2260","Ruthless","Passive"
"2261","Ground Stomp","Wrenching Smash"
"2262","Furious Charge","Merciless Assault"
"2263","Battle Rage","Bloodshed"
"2264","Wrath of the Berserker","Insanity"
"2265","Call of the Ancients","The Council Rises"
"2266","Ignore Pain","Ignorance is Bliss"
"2267","Boon of Bul-Kathos","Passive"
"2268","Rampage","Passive"
"2269","Berserker Rage","Passive"
"2270","Ruthless","Passive"
"2271","Call of the Ancients","The Council Rises"
"2272","Furious Charge","Merciless Assault"
"2273","Sprint","Run Like the Wind"
"2274","War Cry","Charge!"
"2275","Battle Rage","Bloodshed"
"2276","Wrath of the Berserker","Insanity"
"2277","Boon of Bul-Kathos","Passive"
"2278","Rampage","Passive"
"2279","Ruthless","Passive"
"2280","Berserker Rage","Passive"
"2281","Ground Stomp","Wrenching Smash"
"2282","Furious Charge","Stamina"
"2283","Battle Rage","Bloodshed"
"2284","Ignore Pain","Ignorance is Bliss"
"2285","Call of the Ancients","The Council Rises"
"2286","Wrath of the Berserker","Insanity"
"2287","Berserker Rage","Passive"
"2288","Ruthless","Passive"
"2289","Rampage","Passive"
"2290","Boon of Bul-Kathos","Passive"
"2291","Call of the Ancients","The Council Rises"
"2292","Sprint","Run Like the Wind"
"2293","Furious Charge","Stamina"
"2294","War Cry","Impunity"
"2295","Wrath of the Berserker","Insanity"
"2296","Battle Rage","Bloodshed"
"2297","Rampage","Passive"
"2298","Boon of Bul-Kathos","Passive"
"2299","Berserker Rage","Passive"
"2300","Ruthless","Passive"
"2301","Furious Charge","Merciless Assault"
"2302","War Cry","Impunity"
"2303","Sprint","Marathon"
"2304","Battle Rage","Bloodshed"
"2305","Call of the Ancients","The Council Rises"
"2306","Wrath of the Berserker","Insanity"
"2307","Boon of Bul-Kathos","Passive"
"2308","Rampage","Passive"
"2309","Ruthless","Passive"
"2310","Berserker Rage","Passive"
"2311","Frenzy","Maniac"
"2312","Furious Charge","Battering Ram"
"2313","Ignore Pain","Ignorance is Bliss"
"2314","Battle Rage","Bloodshed"
"2315","Call of the Ancients","The Council Rises"
