"","Spell","Rune"
"1865","Magic Weapon","Force Weapon"
"1866","Storm Armor","Power of the Storm"
"1867","Glass Cannon","Passive"
"1868","Illusionist","Passive"
"1869","Elemental Exposure","Passive"
"1870","Audacity","Passive"
"1871","Black Hole","Blazar"
"1872","Blizzard","Apocalypse"
"1873","Energy Armor","Pinpoint Barrier"
"1874","Magic Weapon","Force Weapon"
"1875","Teleport","Wormhole"
"1876","Familiar","Cannoneer"
"1877","Glass Cannon","Passive"
"1878","Illusionist","Passive"
"1879","Conflagration","Passive"
"1880","Elemental Exposure","Passive"
"1881","Slow Time","Point of No Return"
"1882","Blizzard","Apocalypse"
"1883","Teleport","Calamity"
"1884","Energy Armor","Force Armor"
"1885","Magic Weapon","Force Weapon"
"1886","Hydra","Mammoth Hydra"
"1887","Illusionist","Passive"
"1888","Unstable Anomaly","Passive"
"1889","Blur","Passive"
"1890","Glass Cannon","Passive"
"1891","Blizzard","Apocalypse"
"1892","Familiar","Sparkflint"
"1893","Black Hole","Blazar"
"1894","Teleport","Safe Passage"
"1895","Energy Armor","Prismatic Armor"
"1896","Magic Weapon","Force Weapon"
"1897","Glass Cannon","Passive"
"1898","Illusionist","Passive"
"1899","Unstable Anomaly","Passive"
"1900","Blur","Passive"
"1901","Blizzard","Apocalypse"
"1902","Hydra","Mammoth Hydra"
"1903","Storm Armor","Scramble"
"1904","Magic Weapon","Force Weapon"
"1905","Black Hole","Blazar"
"1906","Teleport","Safe Passage"
"1907","Unstable Anomaly","Passive"
"1908","Illusionist","Passive"
"1909","Glass Cannon","Passive"
"1910","Elemental Exposure","Passive"
"1911","Arcane Torrent","Cascade"
"1912","Black Hole","Spellsteal"
"1913","Archon","Improved Archon"
"1914","Magic Weapon","Force Weapon"
"1915","Familiar","Sparkflint"
"1916","Energy Armor","Prismatic Armor"
"1917","Evocation","Passive"
"1918","Glass Cannon","Passive"
"1919","Audacity","Passive"
"1920","Blur","Passive"
"1921","Blizzard","Apocalypse"
"1922","Hydra","Mammoth Hydra"
"1923","Black Hole","Blazar"
"1924","Teleport","Calamity"
"1925","Magic Weapon","Force Weapon"
"1926","Energy Armor","Prismatic Armor"
"1927","Glass Cannon","Passive"
"1928","Illusionist","Passive"
"1929","Unstable Anomaly","Passive"
"1930","Blur","Passive"
"1931","Black Hole","Blazar"
"1932","Blizzard","Apocalypse"
"1933","Hydra","Mammoth Hydra"
"1934","Magic Weapon","Force Weapon"
"1935","Energy Armor","Force Armor"
"1936","Teleport","Safe Passage"
"1937","Evocation","Passive"
"1938","Glass Cannon","Passive"
"1939","Blur","Passive"
"1940","Illusionist","Passive"
"1941","Hydra","Mammoth Hydra"
"1942","Disintegrate","Convergence"
"1943","Familiar","Arcanot"
"1944","Black Hole","Blazar"
"1945","Energy Armor","Pinpoint Barrier"
"1946","Magic Weapon","Force Weapon"
"1947","Unwavering Will","Passive"
"1948","Glass Cannon","Passive"
"1949","Elemental Exposure","Passive"
"1950","Dominance","Passive"
"1951","Spectral Blade","Flame Blades"
"1952","Arcane Torrent","Flame Ward"
"1953","Slow Time","Stretch Time"
"1954","Hydra","Mammoth Hydra"
"1955","Magic Weapon","Force Weapon"
"1956","Energy Armor","Force Armor"
"1957","Unstable Anomaly","Passive"
"1958","Unwavering Will","Passive"
"1959","Arcane Dynamo","Passive"
"1960","Audacity","Passive"
"1961","Black Hole","Blazar"
"1962","Teleport","Wormhole"
"1963","Explosive Blast","Chain Reaction"
"1964","Familiar","Sparkflint"
"1965","Magic Weapon","Force Weapon"
"1966","Energy Armor","Pinpoint Barrier"
"1967","Cold Blooded","Passive"
"1968","Evocation","Passive"
"1969","Glass Cannon","Passive"
"1970","Audacity","Passive"
"1971","Black Hole","Blazar"
"1972","Familiar","Arcanot"
"1973","Teleport","Wormhole"
"1974","Magic Weapon","Force Weapon"
"1975","Blizzard","Apocalypse"
"1976","Energy Armor","Force Armor"
"1977","Unstable Anomaly","Passive"
"1978","Illusionist","Passive"
"1979","Glass Cannon","Passive"
"1980","Blur","Passive"
"1981","Blizzard","Apocalypse"
"1982","Black Hole","Blazar"
"1983","Hydra","Mammoth Hydra"
"1984","Teleport","Calamity"
"1985","Magic Weapon","Force Weapon"
"1986","Energy Armor","Force Armor"
"1987","Glass Cannon","Passive"
"1988","Blur","Passive"
"1989","Unstable Anomaly","Passive"
"1990","Illusionist","Passive"
"1991","Teleport","Wormhole"
"1992","Black Hole","Blazar"
"1993","Explosive Blast","Chain Reaction"
"1994","Frost Nova","Cold Snap"
"1995","Storm Armor","Scramble"
"1996","Magic Weapon","Force Weapon"
"1997","Dominance","Passive"
"1998","Audacity","Passive"
"1999","Evocation","Passive"
"2000","Illusionist","Passive"
"2001","Blizzard","Apocalypse"
"2002","Teleport","Wormhole"
"2003","Energy Armor","Prismatic Armor"
"2004","Hydra","Mammoth Hydra"
"2005","Black Hole","Blazar"
"2006","Magic Weapon","Force Weapon"
"2007","Blur","Passive"
"2008","Unstable Anomaly","Passive"
"2009","Illusionist","Passive"
"2010","Glass Cannon","Passive"
"2011","Blizzard","Apocalypse"
"2012","Teleport","Wormhole"
"2013","Black Hole","Blazar"
"2014","Familiar","Arcanot"
"2015","Magic Weapon","Force Weapon"
"2016","Ice Armor","Frozen Storm"
"2017","Illusionist","Passive"
"2018","Glass Cannon","Passive"
"2019","Dominance","Passive"
"2020","Unstable Anomaly","Passive"
"2021","Blizzard","Apocalypse"
"2022","Hydra","Mammoth Hydra"
"2023","Teleport","Calamity"
"2024","Black Hole","Blazar"
"2025","Energy Armor","Prismatic Armor"
"2026","Magic Weapon","Force Weapon"
"2027","Unstable Anomaly","Passive"
"2028","Glass Cannon","Passive"
"2029","Elemental Exposure","Passive"
"2030","Illusionist","Passive"
"2031","Blizzard","Apocalypse"
"2032","Hydra","Mammoth Hydra"
"2033","Magic Weapon","Force Weapon"
"2034","Black Hole","Blazar"
"2035","Teleport","Wormhole"
"2036","Energy Armor","Prismatic Armor"
"2037","Glass Cannon","Passive"
"2038","Unstable Anomaly","Passive"
"2039","Blur","Passive"
"2040","Illusionist","Passive"
"2041","Blizzard","Apocalypse"
"2042","Black Hole","Blazar"
"2043","Energy Armor","Force Armor"
"2044","Magic Weapon","Force Weapon"
"2045","Hydra","Mammoth Hydra"
"2046","Teleport","Safe Passage"
"2047","Illusionist","Passive"
"2048","Blur","Passive"
"2049","Unstable Anomaly","Passive"
"2050","Evocation","Passive"
"2051","Black Hole","Blazar"
"2052","Teleport","Safe Passage"
"2053","Blizzard","Apocalypse"
"2054","Mirror Image","Duplicates"
"2055","Energy Armor","Prismatic Armor"
"2056","Magic Weapon","Force Weapon"
"2057","Audacity","Passive"
"2058","Blur","Passive"
"2059","Illusionist","Passive"
"2060","Glass Cannon","Passive"
"2061","Blizzard","Apocalypse"
"2062","Black Hole","Blazar"
"2063","Teleport","Fracture"
"2064","Slow Time","Point of No Return"
"2065","Magic Weapon","Force Weapon"
"2066","Energy Armor","Prismatic Armor"
"2067","Illusionist","Passive"
"2068","Elemental Exposure","Passive"
"2069","Unstable Anomaly","Passive"
"2070","Glass Cannon","Passive"
"2071","Blizzard","Apocalypse"
"2072","Hydra","Mammoth Hydra"
"2073","Black Hole","Blazar"
"2074","Energy Armor","Prismatic Armor"
"2075","Magic Weapon","Force Weapon"
"2076","Teleport","Wormhole"
"2077","Blur","Passive"
"2078","Dominance","Passive"
"2079","Glass Cannon","Passive"
"2080","Illusionist","Passive"
"2081","Electrocute","Forked Lightning"
"2082","Hydra","Arcane Hydra"
"2083","Archon","Improved Archon"
"2084","Magic Weapon","Force Weapon"
"2085","Storm Armor","Scramble"
"2086","Familiar","Sparkflint"
"2087","Glass Cannon","Passive"
"2088","Unstable Anomaly","Passive"
"2089",NA,"Passive"
"2090",NA,"Passive"
"2091","Blizzard","Apocalypse"
"2092","Teleport","Wormhole"
"2093","Hydra","Mammoth Hydra"
"2094","Magic Weapon","Force Weapon"
"2095","Black Hole","Blazar"
"2096","Energy Armor","Prismatic Armor"
"2097","Illusionist","Passive"
"2098","Blur","Passive"
"2099","Unstable Anomaly","Passive"
"2100","Glass Cannon","Passive"
"2101","Mirror Image","Duplicates"
"2102","Black Hole","Blazar"
"2103","Familiar","Sparkflint"
"2104","Magic Weapon","Force Weapon"
"2105","Frost Nova","Bone Chill"
"2106","Explosive Blast","Chain Reaction"
"2107","Glass Cannon","Passive"
"2108","Evocation","Passive"
"2109","Conflagration","Passive"
"2110","Audacity","Passive"
"2111","Spectral Blade","Flame Blades"
"2112","Black Hole","Event Horizon"
"2113","Frost Nova","Cold Snap"
"2114","Teleport","Safe Passage"
"2115","Explosive Blast","Chain Reaction"
"2116","Energy Armor","Prismatic Armor"
"2117","Elemental Exposure","Passive"
"2118","Illusionist","Passive"
"2119","Unstable Anomaly","Passive"
"2120","Blur","Passive"
"2121","Electrocute","Chain Lightning"
"2122","Meteor","Thunder Crash"
"2123","Energy Armor","Prismatic Armor"
"2124","Black Hole","Supermassive"
"2125","Familiar","Sparkflint"
"2126","Magic Weapon","Force Weapon"
"2127","Blur","Passive"
"2128","Prodigy","Passive"
"2129","Paralysis","Passive"
"2130","Unwavering Will","Passive"
"2131","Blizzard","Apocalypse"
"2132","Teleport","Wormhole"
"2133","Hydra","Mammoth Hydra"
"2134","Black Hole","Blazar"
"2135","Magic Weapon","Force Weapon"
"2136","Energy Armor","Prismatic Armor"
"2137","Blur","Passive"
"2138","Glass Cannon","Passive"
"2139","Illusionist","Passive"
"2140","Unstable Anomaly","Passive"
"2141","Hydra","Mammoth Hydra"
"2142","Blizzard","Apocalypse"
"2143","Teleport","Calamity"
"2144","Black Hole","Blazar"
"2145","Magic Weapon","Force Weapon"
"2146","Energy Armor","Prismatic Armor"
"2147","Illusionist","Passive"
"2148","Unstable Anomaly","Passive"
"2149","Elemental Exposure","Passive"
"2150","Glass Cannon","Passive"
"2151","Shock Pulse","Fire Bolts"
"2152","Teleport","Wormhole"
"2153","Black Hole","Blazar"
"2154","Energy Twister","Gale Force"
"2155","Blizzard","Apocalypse"
"2156","Storm Armor","Shocking Aspect"
"2157","Dominance","Passive"
"2158","Elemental Exposure","Passive"
"2159","Illusionist","Passive"
"2160","Evocation","Passive"
"2161","Blizzard","Apocalypse"
"2162","Hydra","Mammoth Hydra"
"2163","Black Hole","Blazar"
"2164","Teleport","Safe Passage"
"2165","Magic Weapon","Force Weapon"
"2166","Energy Armor","Prismatic Armor"
"2167","Illusionist","Passive"
"2168","Blur","Passive"
"2169","Unstable Anomaly","Passive"
"2170","Glass Cannon","Passive"
"2171","Frost Nova","Cold Snap"
"2172","Teleport","Wormhole"
"2173","Explosive Blast","Chain Reaction"
"2174","Familiar","Sparkflint"
"2175","Energy Armor","Prismatic Armor"
"2176","Magic Weapon","Force Weapon"
"2177","Dominance","Passive"
"2178","Evocation","Passive"
"2179","Audacity","Passive"
"2180","Illusionist","Passive"
"2181","Blizzard","Apocalypse"
"2182","Hydra","Mammoth Hydra"
"2183","Teleport","Wormhole"
"2184","Black Hole","Blazar"
"2185","Energy Armor","Prismatic Armor"
"2186","Magic Weapon","Force Weapon"
"2187","Blur","Passive"
"2188","Unstable Anomaly","Passive"
"2189","Illusionist","Passive"
"2190","Glass Cannon","Passive"
"2191","Black Hole","Blazar"
"2192","Blizzard","Apocalypse"
"2193","Teleport","Calamity"
"2194","Ice Armor","Frozen Storm"
"2195","Magic Weapon","Force Weapon"
"2196","Meteor","Molten Impact"
"2197","Unstable Anomaly","Passive"
"2198","Blur","Passive"
"2199","Illusionist","Passive"
"2200","Glass Cannon","Passive"
"2201","Blizzard","Apocalypse"
"2202","Teleport","Calamity"
"2203","Hydra","Mammoth Hydra"
"2204","Black Hole","Blazar"
"2205","Magic Weapon","Force Weapon"
"2206","Energy Armor","Prismatic Armor"
"2207","Evocation","Passive"
"2208","Illusionist","Passive"
"2209","Unstable Anomaly","Passive"
"2210","Glass Cannon","Passive"
"2211","Blizzard","Apocalypse"
"2212","Black Hole","Blazar"
"2213","Energy Armor","Prismatic Armor"
"2214","Teleport","Safe Passage"
"2215","Magic Weapon","Force Weapon"
"2216","Hydra","Mammoth Hydra"
"2217","Illusionist","Passive"
"2218","Blur","Passive"
"2219","Unstable Anomaly","Passive"
"2220","Dominance","Passive"
"2221","Black Hole","Blazar"
"2222","Explosive Blast","Chain Reaction"
"2223","Teleport","Wormhole"
"2224","Magic Weapon","Ignite"
"2225","Frost Nova","Cold Snap"
"2226","Energy Armor","Force Armor"
"2227","Evocation","Passive"
"2228","Unstable Anomaly","Passive"
"2229","Illusionist","Passive"
"2230","Blur","Passive"
"2231","Teleport","Safe Passage"
"2232","Energy Armor","Prismatic Armor"
"2233","Blizzard","Apocalypse"
"2234","Black Hole","Blazar"
"2235","Hydra","Mammoth Hydra"
"2236","Magic Weapon","Force Weapon"
"2237","Unstable Anomaly","Passive"
"2238","Glass Cannon","Passive"
"2239","Illusionist","Passive"
"2240","Elemental Exposure","Passive"
"2241","Blizzard","Apocalypse"
"2242","Black Hole","Blazar"
"2243","Hydra","Mammoth Hydra"
"2244","Teleport","Safe Passage"
"2245","Magic Weapon","Force Weapon"
"2246","Energy Armor","Prismatic Armor"
"2247","Blur","Passive"
"2248","Glass Cannon","Passive"
"2249","Unstable Anomaly","Passive"
"2250","Illusionist","Passive"
"2251","Black Hole","Blazar"
"2252","Blizzard","Apocalypse"
"2253","Hydra","Mammoth Hydra"
"2254","Familiar","Sparkflint"
"2255","Energy Armor","Pinpoint Barrier"
"2256","Magic Weapon","Force Weapon"
"2257","Dominance","Passive"
"2258","Evocation","Passive"
"2259","Glass Cannon","Passive"
"2260","Conflagration","Passive"
"2261","Arcane Torrent","Static Discharge"
"2262","Magic Weapon","Force Weapon"
"2263","Archon","Familiar"
"2264","Sparkflint","Teleport"
"2265","Wormhole","Energy Armor"
"2266","Prismatic Armor","Paralysis"
"2267","Audacity","Passive"
"2268","Evocation","Passive"
"2269","Dominance","Passive"
"2270",NA,"Passive"
"2271","Black Hole","Blazar"
"2272","Blizzard","Apocalypse"
"2273","Magic Weapon","Force Weapon"
"2274","Energy Armor","Force Armor"
"2275","Teleport","Safe Passage"
"2276","Hydra","Mammoth Hydra"
"2277","Illusionist","Passive"
"2278","Glass Cannon","Passive"
"2279","Unstable Anomaly","Passive"
"2280","Elemental Exposure","Passive"
"2281","Blizzard","Apocalypse"
"2282","Black Hole","Blazar"
"2283","Teleport","Safe Passage"
"2284","Hydra","Mammoth Hydra"
"2285","Magic Weapon","Force Weapon"
"2286","Energy Armor","Force Armor"
"2287","Conflagration","Passive"
"2288","Evocation","Passive"
"2289","Unstable Anomaly","Passive"
"2290","Illusionist","Passive"
"2291","Spectral Blade","Flame Blades"
"2292","Black Hole","Blazar"
"2293","Frost Nova","Bone Chill"
"2294","Explosive Blast","Chain Reaction"
"2295","Teleport","Wormhole"
"2296","Magic Weapon","Force Weapon"
"2297","Audacity","Passive"
"2298","Evocation","Passive"
"2299","Unstable Anomaly","Passive"
"2300","Blur","Passive"
"2301","Blizzard","Apocalypse"
"2302","Hydra","Mammoth Hydra"
"2303","Teleport","Safe Passage"
"2304","Black Hole","Blazar"
"2305","Magic Weapon","Force Weapon"
"2306","Energy Armor","Prismatic Armor"
"2307","Glass Cannon","Passive"
"2308","Illusionist","Passive"
"2309","Blur","Passive"
"2310","Elemental Exposure","Passive"
"2311","Blizzard","Apocalypse"
"2312","Hydra","Mammoth Hydra"
"2313","Energy Armor","Force Armor"
"2314","Magic Weapon","Force Weapon"
"2315","Teleport","Calamity"
"2316","Black Hole","Blazar"
"2317","Unstable Anomaly","Passive"
"2318","Elemental Exposure","Passive"
"2319","Illusionist","Passive"
"2320","Blur","Passive"
"2321","Blizzard","Apocalypse"
"2322","Teleport","Calamity"
"2323","Black Hole","Blazar"
"2324","Hydra","Mammoth Hydra"
"2325","Energy Armor","Force Armor"
"2326","Magic Weapon","Force Weapon"
"2327","Elemental Exposure","Passive"
"2328","Blur","Passive"
"2329","Illusionist","Passive"
"2330","Unstable Anomaly","Passive"
"2331","Blizzard","Apocalypse"
"2332","Black Hole","Blazar"
"2333","Teleport","Safe Passage"
"2334","Hydra","Mammoth Hydra"
"2335","Energy Armor","Prismatic Armor"
"2336","Magic Weapon","Force Weapon"
"2337","Glass Cannon","Passive"
"2338","Evocation","Passive"
"2339","Illusionist","Passive"
"2340","Unstable Anomaly","Passive"
"2341","Ray of Frost","Black Ice"
"2342","Teleport","Safe Passage"
"2343","Black Hole","Absolute Zero"
"2344","Familiar","Arcanot"
"2345","Energy Armor","Pinpoint Barrier"
"2346","Magic Weapon","Force Weapon"
"2347","Cold Blooded","Passive"
"2348","Unwavering Will","Passive"
"2349","Illusionist","Passive"
"2350","Glass Cannon","Passive"
"2351","Blizzard","Apocalypse"
"2352","Hydra","Mammoth Hydra"
"2353","Magic Weapon","Force Weapon"
"2354","Energy Armor","Energy Tap"
"2355","Black Hole","Blazar"
"2356","Teleport","Calamity"
"2357","Illusionist","Passive"
"2358","Glass Cannon","Passive"
"2359","Dominance","Passive"
"2360","Blur","Passive"
"2361","Blizzard","Apocalypse"
"2362","Teleport","Safe Passage"
"2363","Black Hole","Blazar"
"2364","Familiar","Sparkflint"
"2365","Energy Armor","Pinpoint Barrier"
"2366","Magic Weapon","Force Weapon"
"2367","Glass Cannon","Passive"
"2368","Evocation","Passive"
"2369","Illusionist","Passive"
"2370","Elemental Exposure","Passive"
"2371","Magic Missile","Conflagrate"
"2372","Black Hole","Event Horizon"
"2373","Explosive Blast","Chain Reaction"
"2374","Frost Nova","Cold Snap"
"2375","Magic Weapon","Deflection"
"2376","Energy Armor","Prismatic Armor"
"2377","Conflagration","Passive"
"2378","Evocation","Passive"
"2379","Audacity","Passive"
"2380","Blur","Passive"
"2381","Arcane Torrent","Static Discharge"
"2382","Black Hole","Supermassive"
"2383","Familiar","Arcanot"
"2384","Magic Weapon","Force Weapon"
"2385","Teleport","Calamity"
"2386","Energy Armor","Prismatic Armor"
"2387","Illusionist","Passive"
"2388","Unstable Anomaly","Passive"
"2389","Glass Cannon","Passive"
"2390","Astral Presence","Passive"
"2391","Hydra","Mammoth Hydra"
"2392","Blizzard","Apocalypse"
"2393","Black Hole","Blazar"
"2394","Energy Armor","Prismatic Armor"
"2395","Magic Weapon","Force Weapon"
"2396","Teleport","Wormhole"
"2397","Blur","Passive"
"2398","Illusionist","Passive"
"2399","Unstable Anomaly","Passive"
"2400","Glass Cannon","Passive"
"2401","Blizzard","Apocalypse"
"2402","Hydra","Mammoth Hydra"
"2403","Energy Armor","Force Armor"
"2404","Teleport","Safe Passage"
"2405","Magic Weapon","Force Weapon"
"2406","Black Hole","Blazar"
"2407","Blur","Passive"
"2408","Illusionist","Passive"
"2409","Unstable Anomaly","Passive"
"2410","Glass Cannon","Passive"
"2411","Blizzard","Apocalypse"
"2412","Hydra","Mammoth Hydra"
"2413","Black Hole","Blazar"
"2414","Teleport","Safe Passage"
"2415","Magic Weapon","Force Weapon"
"2416","Energy Armor","Prismatic Armor"
"2417","Blur","Passive"
"2418","Unstable Anomaly","Passive"
"2419","Glass Cannon","Passive"
"2420","Illusionist","Passive"
"2421","Blizzard","Apocalypse"
"2422","Hydra","Mammoth Hydra"
"2423","Teleport","Wormhole"
"2424","Black Hole","Blazar"
"2425","Magic Weapon","Force Weapon"
"2426","Energy Armor","Force Armor"
"2427","Illusionist","Passive"
"2428","Conflagration","Passive"
"2429","Elemental Exposure","Passive"
"2430","Unstable Anomaly","Passive"
"2431","Blizzard","Apocalypse"
"2432","Hydra","Mammoth Hydra"
"2433","Energy Armor","Force Armor"
"2434","Black Hole","Blazar"
"2435","Teleport","Wormhole"
"2436","Magic Weapon","Force Weapon"
"2437","Unstable Anomaly","Passive"
"2438","Illusionist","Passive"
"2439","Glass Cannon","Passive"
"2440","Elemental Exposure","Passive"
"2441","Blizzard","Apocalypse"
"2442","Hydra","Mammoth Hydra"
"2443","Black Hole","Blazar"
"2444","Teleport","Calamity"
"2445","Energy Armor","Prismatic Armor"
"2446","Magic Weapon","Force Weapon"
"2447","Illusionist","Passive"
"2448","Unstable Anomaly","Passive"
"2449","Blur","Passive"
"2450","Glass Cannon","Passive"
"2451","Hydra","Mammoth Hydra"
"2452","Blizzard","Apocalypse"
"2453","Black Hole","Blazar"
"2454","Teleport","Wormhole"
"2455","Magic Weapon","Force Weapon"
"2456","Energy Armor","Prismatic Armor"
"2457","Blur","Passive"
"2458","Glass Cannon","Passive"
"2459","Illusionist","Passive"
"2460","Unstable Anomaly","Passive"
"2461","Blizzard","Apocalypse"
"2462","Hydra","Mammoth Hydra"
"2463","Teleport","Safe Passage"
"2464","Black Hole","Blazar"
"2465","Magic Weapon","Force Weapon"
"2466","Energy Armor","Pinpoint Barrier"
"2467","Illusionist","Passive"
"2468","Unstable Anomaly","Passive"
"2469","Glass Cannon","Passive"
"2470","Dominance","Passive"
"2471","Teleport","Wormhole"
"2472","Black Hole","Blazar"
"2473","Blizzard","Apocalypse"
"2474","Mirror Image","Duplicates"
"2475","Magic Weapon","Force Weapon"
"2476","Energy Armor","Prismatic Armor"
"2477","Unstable Anomaly","Passive"
"2478","Evocation","Passive"
"2479","Illusionist","Passive"
"2480","Blur","Passive"
"2481","Blizzard","Apocalypse"
"2482","Hydra","Mammoth Hydra"
"2483","Black Hole","Blazar"
"2484","Energy Armor","Force Armor"
"2485","Magic Weapon","Force Weapon"
"2486","Teleport","Calamity"
"2487","Glass Cannon","Passive"
"2488","Blur","Passive"
"2489","Unstable Anomaly","Passive"
"2490","Illusionist","Passive"
"2491","Hydra","Mammoth Hydra"
"2492","Blizzard","Apocalypse"
"2493","Teleport","Safe Passage"
"2494","Black Hole","Blazar"
"2495","Familiar","Sparkflint"
"2496","Magic Weapon","Force Weapon"
"2497","Illusionist","Passive"
"2498","Glass Cannon","Passive"
"2499","Conflagration","Passive"
"2500","Blur","Passive"
"2501","Black Hole","Blazar"
"2502","Hydra","Mammoth Hydra"
"2503","Teleport","Safe Passage"
"2504","Blizzard","Apocalypse"
"2505","Energy Armor","Prismatic Armor"
"2506","Magic Weapon","Force Weapon"
"2507","Glass Cannon","Passive"
"2508","Blur","Passive"
"2509","Illusionist","Passive"
"2510","Unstable Anomaly","Passive"
"2511","Black Hole","Blazar"
"2512","Blizzard","Apocalypse"
"2513","Familiar","Sparkflint"
"2514","Magic Weapon","Force Weapon"
"2515","Teleport","Wormhole"
"2516","Energy Armor","Force Armor"
"2517","Conflagration","Passive"
"2518","Blur","Passive"
"2519","Illusionist","Passive"
"2520","Glass Cannon","Passive"
"2521","Hydra","Mammoth Hydra"
"2522","Blizzard","Apocalypse"
"2523","Teleport","Safe Passage"
"2524","Black Hole","Blazar"
"2525","Energy Armor","Prismatic Armor"
"2526","Magic Weapon","Force Weapon"
"2527","Illusionist","Passive"
"2528","Blur","Passive"
"2529","Evocation","Passive"
"2530","Unstable Anomaly","Passive"
"2531","Arcane Torrent","Cascade"
"2532","Black Hole","Event Horizon"
"2533","Frost Nova","Bone Chill"
"2534","Explosive Blast","Unleashed"
"2535","Energy Armor","Prismatic Armor"
"2536","Magic Weapon","Force Weapon"
"2537","Blur","Passive"
"2538","Audacity","Passive"
"2539","Astral Presence","Passive"
"2540","Evocation","Passive"
"2541","Black Hole","Blazar"
"2542","Teleport","Calamity"
"2543","Familiar","Arcanot"
"2544","Magic Weapon","Force Weapon"
"2545","Blizzard","Apocalypse"
"2546","Storm Armor","Power of the Storm"
"2547","Illusionist","Passive"
"2548","Astral Presence","Passive"
"2549","Dominance","Passive"
"2550","Evocation","Passive"
"2551","Spectral Blade","Flame Blades"
"2552","Frost Nova","Bone Chill"
"2553","Teleport","Wormhole"
"2554","Black Hole","Blazar"
"2555","Magic Weapon","Force Weapon"
"2556","Explosive Blast","Chain Reaction"
"2557","Evocation","Passive"
"2558","Glass Cannon","Passive"
"2559","Audacity","Passive"
"2560","Illusionist","Passive"
"2561","Blizzard","Apocalypse"
"2562","Black Hole","Blazar"
"2563","Energy Armor","Force Armor"
"2564","Magic Weapon","Force Weapon"
"2565","Teleport","Safe Passage"
"2566","Hydra","Mammoth Hydra"
"2567","Unstable Anomaly","Passive"
"2568","Illusionist","Passive"
"2569","Evocation","Passive"
"2570","Glass Cannon","Passive"
"2571","Black Hole","Spellsteal"
"2572","Meteor","Meteor Shower"
"2573","Frost Nova","Cold Snap"
"2574","Magic Weapon","Force Weapon"
"2575","Explosive Blast","Chain Reaction"
"2576","Familiar","Sparkflint"
"2577","Audacity","Passive"
"2578","Evocation","Passive"
"2579","Elemental Exposure","Passive"
"2580","Dominance","Passive"
"2581","Blizzard","Apocalypse"
"2582","Hydra","Mammoth Hydra"
"2583","Black Hole","Blazar"
"2584","Teleport","Safe Passage"
"2585","Magic Weapon","Force Weapon"
"2586","Energy Armor","Prismatic Armor"
"2587","Blur","Passive"
"2588","Illusionist","Passive"
"2589","Glass Cannon","Passive"
"2590","Unstable Anomaly","Passive"
"2591","Hydra","Mammoth Hydra"
"2592","Blizzard","Apocalypse"
"2593","Magic Weapon","Force Weapon"
"2594","Black Hole","Blazar"
"2595","Energy Armor","Force Armor"
"2596","Teleport","Wormhole"
"2597","Blur","Passive"
"2598","Unstable Anomaly","Passive"
"2599","Glass Cannon","Passive"
"2600","Illusionist","Passive"
"2601","Blizzard","Apocalypse"
"2602","Hydra","Mammoth Hydra"
"2603","Energy Armor","Prismatic Armor"
"2604","Teleport","Safe Passage"
"2605","Magic Weapon","Force Weapon"
"2606","Black Hole","Blazar"
"2607","Blur","Passive"
"2608","Unstable Anomaly","Passive"
"2609","Glass Cannon","Passive"
"2610","Illusionist","Passive"
"2611","Blizzard","Apocalypse"
"2612","Teleport","Fracture"
"2613","Black Hole","Blazar"
"2614","Energy Armor","Prismatic Armor"
"2615","Hydra","Mammoth Hydra"
"2616","Magic Weapon","Force Weapon"
"2617","Blur","Passive"
"2618","Unstable Anomaly","Passive"
"2619","Glass Cannon","Passive"
"2620","Illusionist","Passive"
"2621","Blizzard","Apocalypse"
"2622","Teleport","Safe Passage"
"2623","Black Hole","Blazar"
"2624","Hydra","Mammoth Hydra"
"2625","Energy Armor","Prismatic Armor"
"2626","Magic Weapon","Force Weapon"
"2627","Elemental Exposure","Passive"
"2628","Blur","Passive"
"2629","Glass Cannon","Passive"
"2630","Illusionist","Passive"
"2631","Black Hole","Absolute Zero"
"2632","Blizzard","Unrelenting Storm"
"2633","Teleport","Calamity"
"2634","Hydra","Frost Hydra"
"2635","Ice Armor","Frozen Storm"
"2636","Magic Weapon","Force Weapon"
"2637","Illusionist","Passive"
"2638","Dominance","Passive"
"2639","Blur","Passive"
"2640","Unstable Anomaly","Passive"
"2641","Blizzard","Apocalypse"
"2642","Teleport","Safe Passage"
"2643","Black Hole","Blazar"
"2644","Hydra","Mammoth Hydra"
"2645","Magic Weapon","Force Weapon"
"2646","Energy Armor","Force Armor"
"2647","Glass Cannon","Passive"
"2648","Unstable Anomaly","Passive"
"2649","Illusionist","Passive"
"2650","Blur","Passive"
"2651","Blizzard","Apocalypse"
"2652","Black Hole","Blazar"
"2653","Teleport","Wormhole"
"2654","Familiar","Sparkflint"
"2655","Magic Weapon","Force Weapon"
"2656","Energy Armor","Pinpoint Barrier"
"2657","Glass Cannon","Passive"
"2658","Illusionist","Passive"
"2659","Evocation","Passive"
"2660","Blur","Passive"
"2661","Hydra","Mammoth Hydra"
"2662","Blizzard","Apocalypse"
"2663","Teleport","Safe Passage"
"2664","Black Hole","Blazar"
"2665","Energy Armor","Force Armor"
"2666","Magic Weapon","Force Weapon"
"2667","Blur","Passive"
"2668","Dominance","Passive"
"2669","Illusionist","Passive"
"2670","Unstable Anomaly","Passive"
