"","Spell","Rune"
"2563","Preparation","Punishment"
"2564","Vault","Tumble"
"2565","Sentry","Spitfire Turret"
"2566","Companion","Boar Companion"
"2567","Custom Engineering","Passive"
"2568","Awareness","Passive"
"2569","Ballistics","Passive"
"2570","Cull the Weak","Passive"
"2571","Hungering Arrow",NA
"2572",NA,NA
"2573",NA,NA
"2574",NA,NA
"2575",NA,NA
"2576",NA,NA
"2577",NA,"Passive"
"2578",NA,"Passive"
"2579",NA,"Passive"
"2580",NA,"Passive"
"2581","Hungering Arrow","Shatter Shot"
"2582","Elemental Arrow","Ball Lightning"
"2583","Caltrops","Hooked Spines"
"2584","Vault","Action Shot"
"2585","Preparation","Invigoration"
"2586","Companion","Spider Companion"
"2587","Steady Aim","Passive"
"2588","Cull the Weak","Passive"
"2589","Archery","Passive"
"2590",NA,"Passive"
"2591","Evasive Fire","Focus"
"2592","Cluster Arrow","Maelstrom"
"2593","Sentry","Spitfire Turret"
"2594","Vault","Tumble"
"2595","Companion","Wolf Companion"
"2596","Preparation","Punishment"
"2597","Ballistics","Passive"
"2598","Cull the Weak","Passive"
"2599","Awareness","Passive"
"2600","Custom Engineering","Passive"
"2601","Evasive Fire","Focus"
"2602","Multishot","Arsenal"
"2603","Sentry","Polar Station"
"2604","Preparation","Punishment"
"2605","Vault","Tumble"
"2606","Companion","Wolf Companion"
"2607","Awareness","Passive"
"2608","Custom Engineering","Passive"
"2609","Steady Aim","Passive"
"2610","Ballistics","Passive"
"2611","Evasive Fire","Focus"
"2612","Cluster Arrow","Maelstrom"
"2613","Preparation","Punishment"
"2614","Companion","Wolf Companion"
"2615","Sentry","Polar Station"
"2616","Vault","Tumble"
"2617","Cull the Weak","Passive"
"2618","Ballistics","Passive"
"2619","Awareness","Passive"
"2620","Custom Engineering","Passive"
"2621","Multishot","Arsenal"
"2622","Preparation","Punishment"
"2623","Companion","Wolf Companion"
"2624","Vault","Tumble"
"2625","Smoke Screen","Healing Vapors"
"2626","Sentry","Spitfire Turret"
"2627","Awareness","Passive"
"2628","Ballistics","Passive"
"2629","Custom Engineering","Passive"
"2630","Steady Aim","Passive"
"2631","Grenade","Tinkerer"
"2632","Multishot","Arsenal"
"2633","Sentry","Spitfire Turret"
"2634","Marked for Death","Contagion"
"2635","Companion","Wolf Companion"
"2636","Vault","Tumble"
"2637","Hot Pursuit","Passive"
"2638","Perfectionist","Passive"
"2639","Awareness","Passive"
"2640",NA,"Passive"
"2641","Evasive Fire","Focus"
"2642","Cluster Arrow","Maelstrom"
"2643","Smoke Screen","Lingering Fog"
"2644","Sentry","Polar Station"
"2645","Preparation","Punishment"
"2646","Companion","Boar Companion"
"2647","Awareness","Passive"
"2648","Custom Engineering","Passive"
"2649","Cull the Weak","Passive"
"2650","Ballistics","Passive"
"2651","Evasive Fire","Focus"
"2652","Cluster Arrow","Maelstrom"
"2653","Sentry","Polar Station"
"2654","Preparation","Punishment"
"2655","Vault","Tumble"
"2656","Companion","Wolf Companion"
"2657","Tactical Advantage","Passive"
"2658","Ballistics","Passive"
"2659","Custom Engineering","Passive"
"2660","Awareness","Passive"
"2661","Evasive Fire","Focus"
"2662","Cluster Arrow","Maelstrom"
"2663","Companion","Wolf Companion"
"2664","Vault","Tumble"
"2665","Sentry","Polar Station"
"2666","Shadow Power","Gloom"
"2667","Steady Aim","Passive"
"2668","Custom Engineering","Passive"
"2669","Awareness","Passive"
"2670","Ballistics","Passive"
"2671","Hungering Arrow",NA
"2672",NA,NA
"2673",NA,NA
"2674",NA,NA
"2675",NA,NA
"2676",NA,NA
"2677",NA,"Passive"
"2678",NA,"Passive"
"2679",NA,"Passive"
"2680",NA,"Passive"
"2681","Elemental Arrow","Frost Arrow"
"2682","Sentry","Polar Station"
"2683","Preparation","Punishment"
"2684","Vault","Tumble"
"2685","Cluster Arrow","Maelstrom"
"2686","Companion","Wolf Companion"
"2687","Awareness","Passive"
"2688","Ballistics","Passive"
"2689","Cull the Weak","Passive"
"2690","Steady Aim","Passive"
"2691","Hungering Arrow","Devouring Arrow"
"2692","Cluster Arrow","Maelstrom"
"2693","Preparation","Punishment"
"2694","Marked for Death","Mortal Enemy"
"2695","Sentry","Spitfire Turret"
"2696","Companion","Wolf Companion"
"2697","Ballistics","Passive"
"2698","Custom Engineering","Passive"
"2699","Single Out","Passive"
"2700","Cull the Weak","Passive"
"2701","Evasive Fire","Focus"
"2702","Cluster Arrow","Maelstrom"
"2703","Sentry","Polar Station"
"2704","Companion","Wolf Companion"
"2705","Preparation","Punishment"
"2706","Vault","Tumble"
"2707","Awareness","Passive"
"2708","Ballistics","Passive"
"2709","Cull the Weak","Passive"
"2710","Custom Engineering","Passive"
"2711","Evasive Fire","Focus"
"2712","Cluster Arrow","Maelstrom"
"2713","Preparation","Punishment"
"2714","Smoke Screen","Healing Vapors"
"2715","Sentry","Polar Station"
"2716","Companion","Wolf Companion"
"2717","Awareness","Passive"
"2718","Steady Aim","Passive"
"2719","Cull the Weak","Passive"
"2720","Custom Engineering","Passive"
"2721","Multishot","Arsenal"
"2722","Marked for Death","Contagion"
"2723","Vault","Tumble"
"2724","Sentry","Spitfire Turret"
"2725","Companion","Preparation"
"2726","Punishment","Custom Engineering"
"2727","Awareness","Passive"
"2728","Blood Vengeance","Passive"
"2729","Ballistics","Passive"
"2730",NA,"Passive"
"2731","Hungering Arrow","Puncturing Arrow"
"2732","Rapid Fire","Caltrops"
"2733",NA,NA
"2734",NA,NA
"2735",NA,NA
"2736",NA,NA
"2737",NA,"Passive"
"2738",NA,"Passive"
"2739",NA,"Passive"
"2740",NA,"Passive"
"2741","Elemental Arrow","Frost Arrow"
"2742","Cluster Arrow","Maelstrom"
"2743","Sentry","Spitfire Turret"
"2744","Vault","Tumble"
"2745","Preparation","Punishment"
"2746","Companion","Boar Companion"
"2747","Steady Aim","Passive"
"2748","Awareness","Passive"
"2749","Cull the Weak","Passive"
"2750","Custom Engineering","Passive"
"2751","Evasive Fire","Hardened"
"2752","Cluster Arrow","Shooting Stars"
"2753","Smoke Screen","Healing Vapors"
"2754","Sentry","Guardian Turret"
"2755","Companion","Wolf Companion"
"2756","Vengeance","Seethe"
"2757","Awareness","Passive"
"2758","Blood Vengeance","Passive"
"2759","Custom Engineering","Passive"
"2760","Ballistics","Passive"
"2761","Evasive Fire","Focus"
"2762","Cluster Arrow","Loaded for Bear"
"2763","Preparation","Punishment"
"2764","Sentry","Polar Station"
"2765","Vault","Tumble"
"2766","Companion","Wolf Companion"
"2767","Tactical Advantage","Passive"
"2768","Cull the Weak","Passive"
"2769","Custom Engineering","Passive"
"2770","Awareness","Passive"
"2771","Chakram","Twin Chakrams"
"2772","Multishot","Arsenal"
"2773","Sentry","Spitfire Turret"
"2774","Vault","Tumble"
"2775","Companion","Boar Companion"
"2776","Preparation","Punishment"
"2777","Blood Vengeance","Passive"
"2778","Steady Aim","Passive"
"2779","Ballistics","Passive"
"2780","Custom Engineering","Passive"
"2781","Chakram","Serpentine"
"2782","Cluster Arrow","Maelstrom"
"2783","Vault","Tumble"
"2784","Sentry","Polar Station"
"2785","Companion","Bat Companion"
"2786","Preparation","Punishment"
"2787","Cull the Weak","Passive"
"2788","Awareness","Passive"
"2789","Custom Engineering","Passive"
"2790","Ballistics","Passive"
"2791","Sentry","Spitfire Turret"
"2792","Elemental Arrow","Frost Arrow"
"2793","Cluster Arrow","Maelstrom"
"2794","Multishot","Arsenal"
"2795","Companion","Wolf Companion"
"2796","Vault","Tumble"
"2797","Cull the Weak","Passive"
"2798","Perfectionist","Passive"
"2799","Steady Aim","Passive"
"2800","Ballistics","Passive"
"2801","Evasive Fire","Focus"
"2802","Sentry","Spitfire Turret"
"2803","Vault","Tumble"
"2804","Companion","Wolf Companion"
"2805","Cluster Arrow","Maelstrom"
"2806","Preparation","Punishment"
"2807","Awareness","Passive"
"2808","Custom Engineering","Passive"
"2809","Ballistics","Passive"
"2810","Cull the Weak","Passive"
"2811","Hungering Arrow",NA
"2812",NA,NA
"2813",NA,NA
"2814",NA,NA
"2815",NA,NA
"2816",NA,NA
"2817",NA,"Passive"
"2818",NA,"Passive"
"2819",NA,"Passive"
"2820",NA,"Passive"
"2821","Cluster Arrow","Loaded for Bear"
"2822","Evasive Fire","Focus"
"2823","Vault","Tumble"
"2824","Vengeance","Seethe"
"2825","Companion","Wolf Companion"
"2826","Sentry","Spitfire Turret"
"2827","Custom Engineering","Passive"
"2828","Steady Aim","Passive"
"2829","Archery","Passive"
"2830","Awareness","Passive"
"2831","Elemental Arrow","Frost Arrow"
"2832","Cluster Arrow","Loaded for Bear"
"2833","Vault","Tumble"
"2834","Companion","Wolf Companion"
"2835","Preparation","Punishment"
"2836","Sentry","Spitfire Turret"
"2837","Ballistics","Passive"
"2838","Custom Engineering","Passive"
"2839","Cull the Weak","Passive"
"2840","Awareness","Passive"
"2841",NA,NA
"2842",NA,NA
"2843",NA,NA
"2844",NA,NA
"2845",NA,NA
"2846",NA,NA
"2847",NA,NA
"2848",NA,NA
"2849",NA,NA
"2850",NA,NA
"2851","Evasive Fire","Focus"
"2852","Cluster Arrow","Maelstrom"
"2853","Sentry","Polar Station"
"2854","Vault","Rattling Roll"
"2855","Preparation","Punishment"
"2856","Companion","Wolf Companion"
"2857","Steady Aim","Passive"
"2858","Awareness","Passive"
"2859","Custom Engineering","Passive"
"2860","Ballistics","Passive"
"2861","Elemental Arrow","Frost Arrow"
"2862","Cluster Arrow","Maelstrom"
"2863","Vault","Tumble"
"2864","Multishot","Arsenal"
"2865","Sentry","Spitfire Turret"
"2866","Companion","Wolf Companion"
"2867","Awareness","Passive"
"2868","Steady Aim","Passive"
"2869","Ballistics","Passive"
"2870","Cull the Weak","Passive"
"2871","Elemental Arrow","Frost Arrow"
"2872","Cluster Arrow","Maelstrom"
"2873","Sentry","Spitfire Turret"
"2874","Vault","Tumble"
"2875","Companion","Wolf Companion"
"2876","Multishot","Arsenal"
"2877","Steady Aim","Passive"
"2878","Cull the Weak","Passive"
"2879","Ballistics","Passive"
"2880","Awareness","Passive"
"2881","Elemental Arrow","Frost Arrow"
"2882","Sentry","Spitfire Turret"
"2883","Companion","Ferret Companion"
"2884","Vault","Tumble"
"2885","Cluster Arrow","Maelstrom"
"2886","Multishot","Arsenal"
"2887","Awareness","Passive"
"2888","Steady Aim","Passive"
"2889","Ballistics","Passive"
"2890","Cull the Weak","Passive"
"2891","Hungering Arrow","Impale"
"2892","Vault","Rattling Roll"
"2893","Smoke Screen","Lingering Fog"
"2894","Marked for Death","Contagion"
"2895","Companion","Wolf Companion"
"2896","Tactical Advantage","Perfectionist"
"2897","Brooding","Passive"
"2898",NA,"Passive"
"2899",NA,"Passive"
"2900",NA,"Passive"
"2901","Hungering Arrow","Serrated Arrow"
"2902","Cluster Arrow","Loaded for Bear"
"2903","Vault","Tumble"
"2904","Companion","Boar Companion"
"2905","Sentry","Polar Station"
"2906","Preparation","Punishment"
"2907","Awareness","Passive"
"2908","Custom Engineering","Passive"
"2909","Cull the Weak","Passive"
"2910","Steady Aim","Passive"
"2911","Evasive Fire","Focus"
"2912","Cluster Arrow","Maelstrom"
"2913","Preparation","Punishment"
"2914","Smoke Screen","Healing Vapors"
"2915","Sentry","Polar Station"
"2916","Companion","Wolf Companion"
"2917","Custom Engineering","Passive"
"2918","Ballistics","Passive"
"2919","Awareness","Passive"
"2920","Cull the Weak","Passive"
"2921","Evasive Fire","Focus"
"2922","Cluster Arrow","Maelstrom"
"2923","Sentry","Polar Station"
"2924","Companion","Wolf Companion"
"2925","Vault","Tumble"
"2926","Smoke Screen","Healing Vapors"
"2927","Awareness","Passive"
"2928","Cull the Weak","Passive"
"2929","Ballistics","Passive"
"2930","Steady Aim","Passive"
"2931","Cluster Arrow","Shooting Stars"
"2932","Chakram","Razor Disk"
"2933","Vengeance","Side Cannons"
"2934","Vault","Tumble"
"2935","Sentry","Guardian Turret"
"2936","Companion","Bat Companion"
"2937","Tactical Advantage","Passive"
"2938","Brooding","Passive"
"2939","Blood Vengeance","Passive"
"2940","Awareness","Passive"
"2941","Entangling Shot","Justice is Served"
"2942","Cluster Arrow","Loaded for Bear"
"2943","Preparation","Punishment"
"2944","Vault","Tumble"
"2945","Companion","Wolf Companion"
"2946","Sentry","Polar Station"
"2947","Awareness","Passive"
"2948","Night Stalker","Passive"
"2949","Cull the Weak","Passive"
"2950","Custom Engineering","Passive"
"2951","Cluster Arrow","Maelstrom"
"2952","Elemental Arrow","Frost Arrow"
"2953","Vault","Tumble"
"2954","Companion","Boar Companion"
"2955","Sentry","Spitfire Turret"
"2956","Vengeance","Seethe"
"2957","Awareness","Passive"
"2958","Cull the Weak","Passive"
"2959","Ballistics","Passive"
"2960","Custom Engineering","Passive"
"2961","Evasive Fire","Focus"
"2962","Cluster Arrow","Maelstrom"
"2963","Companion","Wolf Companion"
"2964","Smoke Screen","Healing Vapors"
"2965","Preparation","Punishment"
"2966","Sentry","Polar Station"
"2967","Awareness","Passive"
"2968","Custom Engineering","Passive"
"2969","Cull the Weak","Passive"
"2970","Ballistics","Passive"
"2971","Evasive Fire","Focus"
"2972","Cluster Arrow","Maelstrom"
"2973","Preparation","Punishment"
"2974","Companion","Wolf Companion"
"2975","Vault","Tumble"
"2976","Sentry","Polar Station"
"2977","Awareness","Passive"
"2978","Custom Engineering","Passive"
"2979","Ballistics","Passive"
"2980","Cull the Weak","Passive"
"2981","Entangling Shot","Justice is Served"
"2982","Cluster Arrow","Loaded for Bear"
"2983","Vault","Tumble"
"2984","Sentry","Polar Station"
"2985","Preparation","Punishment"
"2986","Companion","Wolf Companion"
"2987","Custom Engineering","Passive"
"2988","Blood Vengeance","Passive"
"2989","Awareness","Passive"
"2990","Grenadier","Passive"
"2991","Evasive Fire","Focus"
"2992","Cluster Arrow","Maelstrom"
"2993","Sentry","Polar Station"
"2994","Smoke Screen","Lingering Fog"
"2995","Marked for Death","Contagion"
"2996","Companion","Wolf Companion"
"2997","Custom Engineering","Passive"
"2998","Ballistics","Passive"
"2999","Cull the Weak","Passive"
"3000","Awareness","Passive"
"3001","Evasive Fire","Focus"
"3002","Cluster Arrow","Maelstrom"
"3003","Smoke Screen","Lingering Fog"
"3004","Preparation","Punishment"
"3005","Sentry","Polar Station"
"3006","Companion","Wolf Companion"
"3007","Custom Engineering","Passive"
"3008","Cull the Weak","Passive"
"3009","Ballistics","Passive"
"3010","Awareness","Passive"
"3011","Hungering Arrow","Serrated Arrow"
"3012","Multishot","Arsenal"
"3013","Preparation","Punishment"
"3014","Vault","Tumble"
"3015","Sentry","Spitfire Turret"
"3016","Companion","Wolf Companion"
"3017","Ballistics","Passive"
"3018","Custom Engineering","Passive"
"3019","Steady Aim","Passive"
"3020","Awareness","Passive"
"3021","Chakram","Twin Chakrams"
"3022","Multishot","Arsenal"
"3023","Vault","Tumble"
"3024","Marked for Death","Contagion"
"3025","Companion","Bat Companion"
"3026","Sentry","Spitfire Turret"
"3027","Awareness","Passive"
"3028","Ambush","Passive"
"3029","Blood Vengeance","Passive"
"3030","Ballistics","Passive"
"3031","Elemental Arrow","Ball Lightning"
"3032","Marked for Death","Mortal Enemy"
"3033","Smoke Screen","Lingering Fog"
"3034","Preparation","Focused Mind"
"3035","Companion","Wolf Companion"
"3036","Sentry","Polar Station"
"3037","Awareness","Passive"
"3038","Cull the Weak","Passive"
"3039","Custom Engineering","Passive"
"3040","Steady Aim","Passive"
"3041","Elemental Arrow","Frost Arrow"
"3042","Cluster Arrow","Maelstrom"
"3043","Sentry","Spitfire Turret"
"3044","Smoke Screen","Healing Vapors"
"3045","Companion","Wolf Companion"
"3046","Multishot","Arsenal"
"3047","Cull the Weak","Passive"
"3048","Ballistics","Passive"
"3049","Steady Aim","Passive"
"3050","Awareness","Passive"
"3051","Elemental Arrow","Frost Arrow"
"3052","Cluster Arrow","Maelstrom"
"3053","Companion","Wolf Companion"
"3054","Vault","Rattling Roll"
"3055","Sentry","Polar Station"
"3056","Preparation","Punishment"
"3057","Perfectionist","Passive"
"3058","Awareness","Passive"
"3059","Cull the Weak","Passive"
"3060","Custom Engineering","Passive"
"3061","Sentry","Spitfire Turret"
"3062","Cluster Arrow","Maelstrom"
"3063","Elemental Arrow","Frost Arrow"
"3064","Multishot","Arsenal"
"3065","Marked for Death","Contagion"
"3066","Companion","Custom Engineering"
"3067","Awareness","Passive"
"3068","Ballistics","Passive"
"3069","Cull the Weak","Passive"
"3070",NA,"Passive"
"3071","Elemental Arrow","Frost Arrow"
"3072","Cluster Arrow","Maelstrom"
"3073","Sentry","Spitfire Turret"
"3074","Vault","Tumble"
"3075","Preparation","Punishment"
"3076","Companion","Boar Companion"
"3077","Cull the Weak","Passive"
"3078","Ballistics","Passive"
"3079","Custom Engineering","Passive"
"3080","Awareness","Passive"
"3081","Sentry","Spitfire Turret"
"3082","Elemental Arrow","Frost Arrow"
"3083","Companion","Wolf Companion"
"3084","Vault","Tumble"
"3085","Cluster Arrow","Maelstrom"
"3086","Multishot","Arsenal"
"3087","Steady Aim","Passive"
"3088","Cull the Weak","Passive"
"3089","Awareness","Passive"
"3090","Ballistics","Passive"
"3091","Evasive Fire","Focus"
"3092","Cluster Arrow","Maelstrom"
"3093","Preparation","Punishment"
"3094","Vault","Tumble"
"3095","Sentry","Polar Station"
"3096","Companion","Wolf Companion"
"3097","Tactical Advantage","Passive"
"3098","Awareness","Passive"
"3099","Steady Aim","Passive"
"3100","Custom Engineering","Passive"
"3101","Evasive Fire","Focus"
"3102","Cluster Arrow","Shooting Stars"
"3103","Vault","Tumble"
"3104","Preparation","Punishment"
"3105","Companion","Bat Companion"
"3106","Sentry","Polar Station"
"3107","Ballistics","Passive"
"3108","Awareness","Passive"
"3109","Custom Engineering","Passive"
"3110","Steady Aim","Passive"
"3111","Elemental Arrow","Frost Arrow"
"3112","Cluster Arrow","Maelstrom"
"3113","Companion","Wolf Companion"
"3114","Vault","Tumble"
"3115","Preparation","Punishment"
"3116","Sentry","Polar Station"
"3117","Custom Engineering","Passive"
"3118","Cull the Weak","Passive"
"3119","Ballistics","Passive"
"3120","Awareness","Passive"
"3121","Hungering Arrow","Puncturing Arrow"
"3122","Rapid Fire","Caltrops"
"3123",NA,NA
"3124",NA,NA
"3125",NA,NA
"3126",NA,NA
"3127",NA,"Passive"
"3128",NA,"Passive"
"3129",NA,"Passive"
"3130",NA,"Passive"
"3131","Elemental Arrow","Frost Arrow"
"3132","Cluster Arrow","Maelstrom"
"3133","Multishot","Arsenal"
"3134","Smoke Screen","Healing Vapors"
"3135","Companion","Wolf Companion"
"3136","Sentry","Spitfire Turret"
"3137","Awareness","Passive"
"3138","Ballistics","Passive"
"3139","Cull the Weak","Passive"
"3140","Steady Aim","Passive"
"3141",NA,NA
"3142",NA,NA
"3143",NA,NA
"3144",NA,NA
"3145",NA,NA
"3146",NA,NA
"3147",NA,NA
"3148",NA,NA
"3149",NA,NA
"3150",NA,NA
"3151","Elemental Arrow","Frost Arrow"
"3152","Multishot","Arsenal"
"3153","Companion","Wolf Companion"
"3154","Vault","Tumble"
"3155","Sentry","Spitfire Turret"
"3156","Cluster Arrow","Maelstrom"
"3157","Ballistics","Passive"
"3158","Cull the Weak","Passive"
"3159","Steady Aim","Passive"
"3160","Awareness","Passive"
"3161","Evasive Fire","Focus"
"3162","Cluster Arrow","Maelstrom"
"3163","Smoke Screen","Healing Vapors"
"3164","Sentry","Polar Station"
"3165","Preparation","Punishment"
"3166","Companion","Wolf Companion"
"3167","Cull the Weak","Passive"
"3168","Custom Engineering","Passive"
"3169","Ballistics","Passive"
"3170","Awareness","Passive"
"3171","Evasive Fire","Focus"
"3172","Cluster Arrow","Maelstrom"
"3173","Smoke Screen","Lingering Fog"
"3174","Sentry","Polar Station"
"3175","Preparation","Punishment"
"3176","Companion","Wolf Companion"
"3177","Awareness","Passive"
"3178","Steady Aim","Passive"
"3179","Custom Engineering","Passive"
"3180","Ballistics","Passive"
"3181","Evasive Fire","Focus"
"3182","Cluster Arrow","Maelstrom"
"3183","Sentry","Polar Station"
"3184","Smoke Screen","Lingering Fog"
"3185","Companion","Wolf Companion"
"3186","Marked for Death","Contagion"
"3187","Steady Aim","Passive"
"3188","Ballistics","Passive"
"3189","Awareness","Passive"
"3190","Custom Engineering","Passive"
"3191","Evasive Fire","Focus"
"3192","Cluster Arrow","Maelstrom"
"3193","Vault","Tumble"
"3194","Companion","Wolf Companion"
"3195","Sentry","Polar Station"
"3196","Marked for Death","Mortal Enemy"
"3197","Brooding","Passive"
"3198","Awareness","Passive"
"3199","Ballistics","Passive"
"3200","Cull the Weak","Passive"
"3201","Elemental Arrow","Frost Arrow"
"3202","Sentry","Spitfire Turret"
"3203","Cluster Arrow","Maelstrom"
"3204","Vault","Tumble"
"3205","Preparation","Punishment"
"3206","Companion","Wolf Companion"
"3207","Cull the Weak","Passive"
"3208","Custom Engineering","Passive"
"3209","Awareness","Passive"
"3210","Ballistics","Passive"
"3211","Evasive Fire","Focus"
"3212","Cluster Arrow","Maelstrom"
"3213","Sentry","Polar Station"
"3214","Vault","Tumble"
"3215","Smoke Screen","Healing Vapors"
"3216","Companion","Ferret Companion"
"3217","Awareness","Passive"
"3218","Ballistics","Passive"
"3219","Custom Engineering","Passive"
"3220","Night Stalker","Passive"
"3221","Entangling Shot","Justice is Served"
"3222","Multishot","Arsenal"
"3223","Preparation","Punishment"
"3224","Vault","Tumble"
"3225","Companion","Wolf Companion"
"3226","Sentry","Polar Station"
"3227","Awareness","Passive"
"3228","Ballistics","Passive"
"3229","Steady Aim","Passive"
"3230","Cull the Weak","Passive"
"3231","Elemental Arrow","Frost Arrow"
"3232","Cluster Arrow","Maelstrom"
"3233","Companion","Wolf Companion"
"3234","Smoke Screen","Displacement"
"3235","Sentry","Polar Station"
"3236","Preparation","Punishment"
"3237","Steady Aim","Passive"
"3238","Cull the Weak","Passive"
"3239","Ballistics","Passive"
"3240","Perfectionist","Passive"
"3241","Evasive Fire","Focus"
"3242","Cluster Arrow","Maelstrom"
"3243","Sentry","Polar Station"
"3244","Vault","Tumble"
"3245","Companion","Boar Companion"
"3246","Preparation","Punishment"
"3247","Cull the Weak","Passive"
"3248","Custom Engineering","Passive"
"3249","Awareness","Passive"
"3250","Ballistics","Passive"
"3251","Sentry","Spitfire Turret"
"3252","Multishot","Arsenal"
"3253","Vault","Tumble"
"3254","Vengeance","Seethe"
"3255","Preparation","Punishment"
"3256","Companion","Wolf Companion"
"3257","Awareness","Passive"
"3258","Custom Engineering","Passive"
"3259","Blood Vengeance","Passive"
"3260","Ballistics","Passive"
"3261","Evasive Fire","Focus"
"3262","Cluster Arrow","Maelstrom"
"3263","Companion","Wolf Companion"
"3264","Vault","Tumble"
"3265","Sentry","Spitfire Turret"
"3266","Preparation","Punishment"
"3267","Steady Aim","Passive"
"3268","Custom Engineering","Passive"
"3269","Ballistics","Passive"
"3270","Awareness","Passive"
"3271","Evasive Fire","Focus"
"3272","Sentry","Polar Station"
"3273","Vault","Tumble"
"3274","Cluster Arrow","Maelstrom"
"3275","Preparation","Punishment"
"3276","Companion","Wolf Companion"
"3277","Cull the Weak","Passive"
"3278","Ballistics","Passive"
"3279","Awareness","Passive"
"3280","Steady Aim","Passive"
"3281","Elemental Arrow","Frost Arrow"
"3282","Cluster Arrow","Maelstrom"
"3283","Vault","Tumble"
"3284","Multishot","Arsenal"
"3285","Sentry","Spitfire Turret"
"3286","Companion","Wolf Companion"
"3287","Ballistics","Passive"
"3288","Cull the Weak","Passive"
"3289","Awareness","Passive"
"3290","Tactical Advantage","Passive"
"3291","Entangling Shot","Justice is Served"
"3292","Cluster Arrow","Loaded for Bear"
"3293","Vault","Tumble"
"3294","Companion","Wolf Companion"
"3295","Sentry","Spitfire Turret"
"3296","Marked for Death","Mortal Enemy"
"3297","Blood Vengeance","Passive"
"3298","Custom Engineering","Passive"
"3299","Awareness","Passive"
"3300","Perfectionist","Passive"
"3301","Evasive Fire","Focus"
"3302","Cluster Arrow","Maelstrom"
"3303","Vault","Tumble"
"3304","Companion","Wolf Companion"
"3305","Sentry","Polar Station"
"3306","Preparation","Punishment"
"3307","Steady Aim","Passive"
"3308","Custom Engineering","Passive"
"3309","Awareness","Passive"
"3310","Ballistics","Passive"
"3311","Elemental Arrow","Ball Lightning"
"3312","Sentry","Polar Station"
"3313","Multishot","Fire at Will"
"3314","Companion","Bat Companion"
"3315","Smoke Screen","Lingering Fog"
"3316","Preparation","Focused Mind"
"3317","Awareness","Passive"
"3318","Night Stalker","Passive"
"3319","Custom Engineering","Passive"
"3320","Cull the Weak","Passive"
"3321","Evasive Fire","Focus"
"3322","Cluster Arrow","Loaded for Bear"
"3323","Companion","Ferret Companion"
"3324","Vault","Tumble"
"3325","Preparation","Punishment"
"3326","Sentry","Spitfire Turret"
"3327","Steady Aim","Passive"
"3328","Custom Engineering","Passive"
"3329","Blood Vengeance","Passive"
"3330","Awareness","Passive"
"3331","Cluster Arrow","Maelstrom"
"3332","Sentry","Polar Station"
"3333","Preparation","Punishment"
"3334","Smoke Screen","Healing Vapors"
"3335","Companion","Wolf Companion"
"3336","Vault","Tumble"
"3337","Cull the Weak","Passive"
"3338","Awareness","Passive"
"3339","Ballistics","Passive"
"3340","Blood Vengeance","Passive"
"3341","Evasive Fire","Focus"
"3342","Cluster Arrow","Maelstrom"
"3343","Vault","Tumble"
"3344","Preparation","Punishment"
"3345","Sentry","Polar Station"
"3346","Companion","Wolf Companion"
"3347","Cull the Weak","Passive"
"3348","Awareness","Passive"
"3349","Ballistics","Passive"
"3350","Custom Engineering","Passive"
"3351","Entangling Shot","Justice is Served"
"3352","Multishot","Arsenal"
"3353","Smoke Screen","Healing Vapors"
"3354","Preparation","Punishment"
"3355","Cluster Arrow","Loaded for Bear"
"3356","Companion","Wolf Companion"
"3357","Cull the Weak","Passive"
"3358","Archery","Passive"
"3359","Awareness","Passive"
"3360","Steady Aim","Passive"
"3361","Evasive Fire","Focus"
"3362","Cluster Arrow","Maelstrom"
"3363","Vault","Tumble"
"3364","Companion","Wolf Companion"
"3365","Sentry","Polar Station"
"3366","Preparation","Punishment"
"3367","Steady Aim","Passive"
"3368","Cull the Weak","Passive"
"3369","Custom Engineering","Passive"
"3370","Awareness","Passive"
"3371","Evasive Fire","Focus"
"3372","Preparation","Punishment"
"3373","Companion","Wolf Companion"
"3374","Vault","Tumble"
"3375","Sentry","Polar Station"
"3376","Cluster Arrow","Loaded for Bear"
"3377","Steady Aim","Passive"
"3378","Custom Engineering","Passive"
"3379","Awareness","Passive"
"3380","Cull the Weak","Passive"
"3381","Elemental Arrow","Frost Arrow"
"3382","Cluster Arrow","Maelstrom"
"3383","Vault","Tumble"
"3384","Companion","Wolf Companion"
"3385","Sentry","Spitfire Turret"
"3386","Marked for Death","Contagion"
"3387","Ballistics","Passive"
"3388","Awareness","Passive"
"3389","Custom Engineering","Passive"
"3390","Cull the Weak","Passive"
"3391","Evasive Fire","Focus"
"3392","Cluster Arrow","Maelstrom"
"3393","Vault","Tumble"
"3394","Preparation","Punishment"
"3395","Companion","Wolf Companion"
"3396","Sentry","Polar Station"
"3397","Awareness","Passive"
"3398","Steady Aim","Passive"
"3399","Ballistics","Passive"
"3400","Custom Engineering","Passive"
"3401","Evasive Fire","Focus"
"3402","Multishot","Arsenal"
"3403","Vault","Trail of Cinders"
"3404","Sentry","Spitfire Turret"
"3405","Companion","Preparation"
"3406","Punishment","Ballistics"
"3407","Steady Aim","Passive"
"3408","Custom Engineering","Passive"
"3409","Awareness","Passive"
"3410",NA,"Passive"
"3411","Evasive Fire","Focus"
"3412","Cluster Arrow","Maelstrom"
"3413","Preparation","Punishment"
"3414","Vault","Tumble"
"3415","Sentry","Polar Station"
"3416","Companion","Wolf Companion"
