"","Spell","Rune"
"1565","Caltrops","Bait the Trap"
"1566","Marked for Death","Mortal Enemy"
"1567","Custom Engineering","Passive"
"1568","Cull the Weak","Passive"
"1569","Steady Aim","Passive"
"1570","Awareness","Passive"
"1571","Elemental Arrow","Ball Lightning"
"1572","Marked for Death","Mortal Enemy"
"1573","Sentry","Polar Station"
"1574","Companion","Wolf Companion"
"1575","Smoke Screen","Lingering Fog"
"1576","Caltrops","Bait the Trap"
"1577","Night Stalker","Passive"
"1578","Cull the Weak","Passive"
"1579","Steady Aim","Passive"
"1580","Awareness","Passive"
"1581","Multishot","Arsenal"
"1582","Cluster Arrow","Loaded for Bear"
"1583","Sentry","Spitfire Turret"
"1584","Vault","Tumble"
"1585","Marked for Death","Contagion"
"1586","Companion","Bat Companion"
"1587","Perfectionist","Passive"
"1588","Ballistics","Passive"
"1589","Archery","Passive"
"1590","Awareness","Passive"
"1591","Elemental Arrow","Frost Arrow"
"1592","Vault","Tumble"
"1593","Companion","Wolf Companion"
"1594","Multishot","Arsenal"
"1595","Cluster Arrow","Maelstrom"
"1596","Sentry","Spitfire Turret"
"1597","Tactical Advantage","Passive"
"1598","Steady Aim","Passive"
"1599","Ballistics","Passive"
"1600","Awareness","Passive"
"1601","Elemental Arrow","Ball Lightning"
"1602","Sentry","Spitfire Turret"
"1603","Caltrops","Bait the Trap"
"1604","Companion","Wolf Companion"
"1605","Marked for Death","Grim Reaper"
"1606","Bolas","Thunder Ball"
"1607","Custom Engineering","Passive"
"1608","Awareness","Passive"
"1609","Cull the Weak","Passive"
"1610","Steady Aim","Passive"
"1611","Entangling Shot","Justice is Served"
"1612","Cluster Arrow","Loaded for Bear"
"1613","Vault","Tumble"
"1614","Preparation","Focused Mind"
"1615","Vengeance","Seethe"
"1616","Companion","Wolf Companion"
"1617","Awareness","Passive"
"1618","Steady Aim","Passive"
"1619","Archery","Passive"
"1620","Sharpshooter","Passive"
"1621","Elemental Arrow","Frost Arrow"
"1622","Companion","Wolf Companion"
"1623","Vault","Tumble"
"1624","Sentry","Spitfire Turret"
"1625","Multishot","Arsenal"
"1626","Cluster Arrow","Maelstrom"
"1627","Steady Aim","Passive"
"1628","Ballistics","Passive"
"1629","Cull the Weak","Passive"
"1630","Awareness","Passive"
"1631","Entangling Shot","Justice is Served"
"1632","Elemental Arrow","Ball Lightning"
"1633","Caltrops","Bait the Trap"
"1634","Marked for Death","Valley of Death"
"1635","Sentry","Spitfire Turret"
"1636","Companion","Wolf Companion"
"1637","Awareness","Passive"
"1638","Steady Aim","Passive"
"1639","Cull the Weak","Passive"
"1640","Custom Engineering","Passive"
"1641","Elemental Arrow","Ball Lightning"
"1642","Marked for Death","Valley of Death"
"1643","Caltrops","Bait the Trap"
"1644","Bolas","Thunder Ball"
"1645","Sentry","Polar Station"
"1646","Companion","Wolf Companion"
"1647","Cull the Weak","Passive"
"1648","Steady Aim","Passive"
"1649","Custom Engineering","Passive"
"1650","Awareness","Passive"
"1651","Elemental Arrow","Ball Lightning"
"1652","Bolas","Thunder Ball"
"1653","Sentry","Spitfire Turret"
"1654","Caltrops","Bait the Trap"
"1655","Marked for Death","Contagion"
"1656","Companion","Wolf Companion"
"1657","Awareness","Passive"
"1658","Single Out","Passive"
"1659","Steady Aim","Passive"
"1660","Cull the Weak","Passive"
"1661","Elemental Arrow","Frost Arrow"
"1662","Cluster Arrow","Maelstrom"
"1663","Companion","Wolf Companion"
"1664","Sentry","Spitfire Turret"
"1665","Smoke Screen","Healing Vapors"
"1666","Multishot","Arsenal"
"1667","Cull the Weak","Passive"
"1668","Awareness","Passive"
"1669","Custom Engineering","Passive"
"1670","Steady Aim","Passive"
"1671","Elemental Arrow","Frost Arrow"
"1672","Cluster Arrow","Maelstrom"
"1673","Vault","Tumble"
"1674","Companion","Wolf Companion"
"1675","Sentry","Spitfire Turret"
"1676","Multishot","Arsenal"
"1677","Ballistics","Passive"
"1678","Cull the Weak","Passive"
"1679","Tactical Advantage","Passive"
"1680","Custom Engineering","Passive"
"1681","Elemental Arrow","Frost Arrow"
"1682","Sentry","Spitfire Turret"
"1683","Multishot","Arsenal"
"1684","Companion","Wolf Companion"
"1685","Vault","Tumble"
"1686","Cluster Arrow","Maelstrom"
"1687","Ballistics","Passive"
"1688","Custom Engineering","Passive"
"1689","Cull the Weak","Passive"
"1690","Steady Aim","Passive"
"1691","Elemental Arrow","Ball Lightning"
"1692","Marked for Death","Mortal Enemy"
"1693","Preparation","Punishment"
"1694","Smoke Screen","Lingering Fog"
"1695","Companion","Wolf Companion"
"1696","Sentry","Polar Station"
"1697","Awareness","Passive"
"1698","Night Stalker","Passive"
"1699","Custom Engineering","Passive"
"1700","Cull the Weak","Passive"
"1701","Elemental Arrow","Frost Arrow"
"1702","Sentry","Spitfire Turret"
"1703","Multishot","Arsenal"
"1704","Cluster Arrow","Maelstrom"
"1705","Vault","Tumble"
"1706","Companion","Steady Aim"
"1707","Cull the Weak","Passive"
"1708","Tactical Advantage","Passive"
"1709","Awareness","Passive"
"1710",NA,"Passive"
"1711","Elemental Arrow","Frost Arrow"
"1712","Cluster Arrow","Maelstrom"
"1713","Companion","Vault"
"1714","Tumble","Multishot"
"1715","Arsenal","Sentry"
"1716","Spitfire Turret","Awareness"
"1717","Cull the Weak","Passive"
"1718","Ballistics","Passive"
"1719","Tactical Advantage","Passive"
"1720",NA,"Passive"
"1721","Elemental Arrow","Frost Arrow"
"1722","Cluster Arrow","Maelstrom"
"1723","Multishot","Arsenal"
"1724","Vault","Tumble"
"1725","Companion","Wolf Companion"
"1726","Sentry","Spitfire Turret"
"1727","Ballistics","Passive"
"1728","Cull the Weak","Passive"
"1729","Tactical Advantage","Passive"
"1730","Awareness","Passive"
"1731","Elemental Arrow","Frost Arrow"
"1732","Cluster Arrow","Maelstrom"
"1733","Vault","Tumble"
"1734","Multishot","Arsenal"
"1735","Companion","Wolf Companion"
"1736","Sentry","Spitfire Turret"
"1737","Tactical Advantage","Passive"
"1738","Steady Aim","Passive"
"1739","Cull the Weak","Passive"
"1740","Awareness","Passive"
"1741","Hungering Arrow","Serrated Arrow"
"1742","Cluster Arrow","Loaded for Bear"
"1743","Vault","Tumble"
"1744","Preparation","Backup Plan"
"1745","Companion","Bat Companion"
"1746","Marked for Death","Contagion"
"1747","Tactical Advantage","Passive"
"1748","Blood Vengeance","Passive"
"1749","Archery","Passive"
"1750","Ambush","Passive"
"1751","Elemental Arrow","Frost Arrow"
"1752","Cluster Arrow","Maelstrom"
"1753","Vault","Tumble"
"1754","Multishot","Arsenal"
"1755","Sentry","Spitfire Turret"
"1756","Companion","Wolf Companion"
"1757","Cull the Weak","Passive"
"1758","Awareness","Passive"
"1759","Tactical Advantage","Passive"
"1760","Ballistics","Passive"
"1761","Rain of Vengeance","Dark Cloud"
"1762","Vengeance","Seethe"
"1763","Vault","Action Shot"
"1764","Companion","Bat Companion"
"1765","Preparation","Punishment"
"1766","Shadow Power","Shadow Glide"
"1767","Hot Pursuit","Passive"
"1768","Ambush","Passive"
"1769","Night Stalker","Passive"
"1770","Ballistics","Passive"
"1771","Elemental Arrow","Immolation Arrow"
"1772","Multishot","Arsenal"
"1773","Sentry","Spitfire Turret"
"1774","Companion","Cluster Arrow"
"1775","Loaded for Bear","Vault"
"1776","Tumble","Awareness"
"1777","Archery","Passive"
"1778","Tactical Advantage","Passive"
"1779","Blood Vengeance","Passive"
"1780",NA,"Passive"
"1781","Elemental Arrow","Frost Arrow"
"1782","Cluster Arrow","Maelstrom"
"1783","Vault","Tumble"
"1784","Multishot","Arsenal"
"1785","Companion","Wolf Companion"
"1786","Sentry","Spitfire Turret"
"1787","Cull the Weak","Passive"
"1788","Custom Engineering","Passive"
"1789","Ambush","Passive"
"1790","Awareness","Passive"
"1791","Elemental Arrow","Frost Arrow"
"1792","Cluster Arrow","Maelstrom"
"1793","Marked for Death","Valley of Death"
"1794","Sentry","Spitfire Turret"
"1795","Multishot","Arsenal"
"1796","Companion","Wolf Companion"
"1797","Steady Aim","Passive"
"1798","Cull the Weak","Passive"
"1799","Archery","Passive"
"1800","Custom Engineering","Passive"
"1801","Multishot","Arsenal"
"1802","Elemental Arrow","Frost Arrow"
"1803","Vault","Tumble"
"1804","Companion","Wolf Companion"
"1805","Sentry","Spitfire Turret"
"1806","Cluster Arrow","Maelstrom"
"1807","Cull the Weak","Passive"
"1808","Steady Aim","Passive"
"1809","Ballistics","Passive"
"1810","Tactical Advantage","Passive"
"1811","Cluster Arrow","Maelstrom"
"1812","Multishot","Arsenal"
"1813","Sentry","Spitfire Turret"
"1814","Vault","Tumble"
"1815","Elemental Arrow","Frost Arrow"
"1816","Companion","Wolf Companion"
"1817","Steady Aim","Passive"
"1818","Cull the Weak","Passive"
"1819","Ballistics","Passive"
"1820","Tactical Advantage","Passive"
"1821","Elemental Arrow","Immolation Arrow"
"1822","Cluster Arrow","Loaded for Bear"
"1823","Companion","Wolf Companion"
"1824","Vault","Tumble"
"1825","Sentry","Spitfire Turret"
"1826","Multishot","Arsenal"
"1827","Ballistics","Passive"
"1828","Cull the Weak","Passive"
"1829","Steady Aim","Passive"
"1830","Archery","Passive"
"1831",NA,NA
"1832",NA,NA
"1833",NA,NA
"1834",NA,NA
"1835",NA,NA
"1836",NA,NA
"1837",NA,NA
"1838",NA,NA
"1839",NA,NA
"1840",NA,NA
"1841","Elemental Arrow","Frost Arrow"
"1842","Cluster Arrow","Maelstrom"
"1843","Sentry","Spitfire Turret"
"1844","Vault","Tumble"
"1845","Multishot","Arsenal"
"1846","Companion","Wolf Companion"
"1847","Steady Aim","Passive"
"1848","Custom Engineering","Passive"
"1849","Awareness","Passive"
"1850","Cull the Weak","Passive"
"1851","Sentry","Spitfire Turret"
"1852","Multishot","Arsenal"
"1853","Vault","Tumble"
"1854","Cluster Arrow","Loaded for Bear"
"1855","Companion","Ferret Companion"
"1856","Elemental Arrow","Immolation Arrow"
"1857","Custom Engineering","Passive"
"1858","Awareness","Passive"
"1859","Ballistics","Passive"
"1860","Cull the Weak","Passive"
"1861","Elemental Arrow","Frost Arrow"
"1862","Multishot","Arsenal"
"1863","Companion","Wolf Companion"
"1864","Cluster Arrow","Maelstrom"
"1865","Vault","Tumble"
"1866","Sentry","Spitfire Turret"
"1867","Cull the Weak","Passive"
"1868","Tactical Advantage","Passive"
"1869","Awareness","Passive"
"1870","Ballistics","Passive"
"1871","Bolas","Thunder Ball"
"1872","Elemental Arrow","Ball Lightning"
"1873","Caltrops","Bait the Trap"
"1874","Sentry","Spitfire Turret"
"1875","Marked for Death","Valley of Death"
"1876","Companion","Wolf Companion"
"1877","Awareness","Passive"
"1878","Cull the Weak","Passive"
"1879","Steady Aim","Passive"
"1880","Custom Engineering","Passive"
"1881","Elemental Arrow","Ball Lightning"
"1882","Marked for Death","Mortal Enemy"
"1883","Smoke Screen","Lingering Fog"
"1884","Preparation","Punishment"
"1885","Companion","Wolf Companion"
"1886","Sentry","Polar Station"
"1887","Night Stalker","Passive"
"1888","Steady Aim","Passive"
"1889","Cull the Weak","Passive"
"1890","Custom Engineering","Passive"
"1891","Elemental Arrow","Frost Arrow"
"1892","Cluster Arrow","Maelstrom"
"1893","Companion","Wolf Companion"
"1894","Multishot","Arsenal"
"1895","Smoke Screen","Lingering Fog"
"1896","Sentry","Spitfire Turret"
"1897","Cull the Weak","Passive"
"1898","Steady Aim","Passive"
"1899","Ballistics","Passive"
"1900","Custom Engineering","Passive"
"1901","Elemental Arrow","Frost Arrow"
"1902","Sentry","Spitfire Turret"
"1903","Cluster Arrow","Maelstrom"
"1904","Multishot","Arsenal"
"1905","Companion","Wolf Companion"
"1906","Vault","Tumble"
"1907","Ballistics","Passive"
"1908","Awareness","Passive"
"1909","Cull the Weak","Passive"
"1910","Custom Engineering","Passive"
"1911","Marked for Death","Contagion"
"1912","Elemental Arrow","Ball Lightning"
"1913","Preparation","Punishment"
"1914","Companion","Wolf Companion"
"1915","Smoke Screen","Lingering Fog"
"1916","Sentry","Polar Station"
"1917","Steady Aim","Passive"
"1918","Cull the Weak","Passive"
"1919","Awareness","Passive"
"1920","Custom Engineering","Passive"
"1921","Elemental Arrow","Frost Arrow"
"1922","Multishot","Arsenal"
"1923","Sentry","Spitfire Turret"
"1924","Vault","Tumble"
"1925","Cluster Arrow","Maelstrom"
"1926","Companion","Steady Aim"
"1927","Archery","Passive"
"1928","Ballistics","Passive"
"1929","Ambush","Passive"
"1930",NA,"Passive"
"1931","Elemental Arrow","Ball Lightning"
"1932","Bolas","Thunder Ball"
"1933","Marked for Death","Contagion"
"1934","Caltrops","Bait the Trap"
"1935","Companion","Wolf Companion"
"1936","Sentry","Spitfire Turret"
"1937","Awareness","Passive"
"1938","Single Out","Passive"
"1939","Steady Aim","Passive"
"1940","Custom Engineering","Passive"
"1941","Elemental Arrow","Frost Arrow"
"1942","Cluster Arrow","Maelstrom"
"1943","Sentry","Spitfire Turret"
"1944","Multishot","Arsenal"
"1945","Smoke Screen","Special Recipe"
"1946","Companion","Wolf Companion"
"1947","Cull the Weak","Passive"
"1948","Steady Aim","Passive"
"1949","Awareness","Passive"
"1950","Custom Engineering","Passive"
"1951","Sentry","Spitfire Turret"
"1952","Marked for Death","Valley of Death"
"1953","Smoke Screen","Lingering Fog"
"1954","Elemental Arrow","Ball Lightning"
"1955","Caltrops","Bait the Trap"
"1956","Companion","Wolf Companion"
"1957","Custom Engineering","Passive"
"1958","Steady Aim","Passive"
"1959","Cull the Weak","Passive"
"1960","Awareness","Passive"
"1961","Elemental Arrow","Ball Lightning"
"1962","Preparation","Invigoration"
"1963","Sentry","Polar Station"
"1964","Shadow Power","Gloom"
"1965","Marked for Death","Contagion"
"1966","Companion","Wolf Companion"
"1967","Night Stalker","Passive"
"1968","Custom Engineering","Passive"
"1969","Steady Aim","Passive"
"1970","Cull the Weak","Passive"
"1971","Elemental Arrow","Immolation Arrow"
"1972","Sentry","Spitfire Turret"
"1973","Cluster Arrow","Loaded for Bear"
"1974","Caltrops","Bait the Trap"
"1975","Companion","Wolf Companion"
"1976","Multishot","Arsenal"
"1977","Awareness","Passive"
"1978","Steady Aim","Passive"
"1979","Cull the Weak","Passive"
"1980","Ballistics","Passive"
"1981","Bolas","Thunder Ball"
"1982","Elemental Arrow","Ball Lightning"
"1983","Marked for Death","Valley of Death"
"1984","Companion","Wolf Companion"
"1985","Caltrops","Bait the Trap"
"1986","Sentry","Spitfire Turret"
"1987","Awareness","Passive"
"1988","Steady Aim","Passive"
"1989","Custom Engineering","Passive"
"1990","Cull the Weak","Passive"
"1991","Sentry","Spitfire Turret"
"1992","Marked for Death","Mortal Enemy"
"1993","Elemental Arrow","Ball Lightning"
"1994","Preparation","Punishment"
"1995","Smoke Screen","Lingering Fog"
"1996","Companion","Wolf Companion"
"1997","Awareness","Passive"
"1998","Custom Engineering","Passive"
"1999","Cull the Weak","Passive"
"2000","Night Stalker","Passive"
"2001","Marked for Death","Contagion"
"2002","Elemental Arrow","Ball Lightning"
"2003","Caltrops","Bait the Trap"
"2004","Companion","Wolf Companion"
"2005","Bolas","Thunder Ball"
"2006","Sentry","Spitfire Turret"
"2007","Cull the Weak","Passive"
"2008","Awareness","Passive"
"2009","Ambush","Passive"
"2010","Steady Aim","Passive"
"2011","Elemental Arrow","Ball Lightning"
"2012","Entangling Shot","Justice is Served"
"2013","Companion","Wolf Companion"
"2014","Marked for Death","Valley of Death"
"2015","Smoke Screen","Lingering Fog"
"2016","Sentry","Polar Station"
"2017","Custom Engineering","Passive"
"2018","Steady Aim","Passive"
"2019","Cull the Weak","Passive"
"2020","Awareness","Passive"
"2021","Elemental Arrow","Frost Arrow"
"2022","Multishot","Arsenal"
"2023","Sentry","Spitfire Turret"
"2024","Companion","Wolf Companion"
"2025","Caltrops","Bait the Trap"
"2026","Cluster Arrow","Maelstrom"
"2027","Archery","Passive"
"2028","Custom Engineering","Passive"
"2029","Ballistics","Passive"
"2030","Steady Aim","Passive"
"2031","Elemental Arrow","Frost Arrow"
"2032","Cluster Arrow","Maelstrom"
"2033","Sentry","Spitfire Turret"
"2034","Companion","Vault"
"2035","Tumble","Multishot"
"2036","Arsenal","Ballistics"
"2037","Tactical Advantage","Passive"
"2038","Cull the Weak","Passive"
"2039","Steady Aim","Passive"
"2040",NA,"Passive"
"2041","Multishot","Arsenal"
"2042","Elemental Arrow","Frost Arrow"
"2043","Sentry","Spitfire Turret"
"2044","Cluster Arrow","Maelstrom"
"2045","Smoke Screen","Displacement"
"2046","Companion","Wolf Companion"
"2047","Awareness","Passive"
"2048","Ballistics","Passive"
"2049","Cull the Weak","Passive"
"2050","Steady Aim","Passive"
"2051","Elemental Arrow","Ball Lightning"
"2052","Sentry","Polar Station"
"2053","Marked for Death","Mortal Enemy"
"2054","Smoke Screen","Lingering Fog"
"2055","Companion","Wolf Companion"
"2056","Preparation","Punishment"
"2057","Awareness","Passive"
"2058","Cull the Weak","Passive"
"2059","Night Stalker","Passive"
"2060","Custom Engineering","Passive"
"2061","Elemental Arrow","Frost Arrow"
"2062","Multishot","Arsenal"
"2063","Smoke Screen","Lingering Fog"
"2064","Cluster Arrow","Maelstrom"
"2065","Companion","Wolf Companion"
"2066","Sentry","Spitfire Turret"
"2067","Steady Aim","Passive"
"2068","Cull the Weak","Passive"
"2069","Ballistics","Passive"
"2070","Custom Engineering","Passive"
"2071","Evasive Fire","Focus"
"2072","Cluster Arrow","Maelstrom"
"2073","Vault","Tumble"
"2074","Multishot","Arsenal"
"2075","Sentry","Spitfire Turret"
"2076","Companion","Wolf Companion"
"2077","Custom Engineering","Passive"
"2078","Awareness","Passive"
"2079","Tactical Advantage","Passive"
"2080","Cull the Weak","Passive"
"2081","Elemental Arrow","Frost Arrow"
"2082","Cluster Arrow","Maelstrom"
"2083","Marked for Death","Contagion"
"2084","Multishot","Arsenal"
"2085","Companion","Wolf Companion"
"2086","Sentry","Spitfire Turret"
"2087","Ballistics","Passive"
"2088","Cull the Weak","Passive"
"2089","Custom Engineering","Passive"
"2090","Steady Aim","Passive"
"2091","Elemental Arrow","Ball Lightning"
"2092","Entangling Shot","Justice is Served"
"2093","Preparation","Punishment"
"2094","Smoke Screen","Lingering Fog"
"2095","Companion","Wolf Companion"
"2096","Sentry","Polar Station"
"2097","Night Stalker","Passive"
"2098","Custom Engineering","Passive"
"2099","Awareness","Passive"
"2100","Cull the Weak","Passive"
"2101","Elemental Arrow","Ball Lightning"
"2102","Marked for Death","Mortal Enemy"
"2103","Companion","Wolf Companion"
"2104","Vault","Tumble"
"2105","Caltrops","Bait the Trap"
"2106","Sentry","Polar Station"
"2107","Awareness","Passive"
"2108","Custom Engineering","Passive"
"2109","Cull the Weak","Passive"
"2110","Steady Aim","Passive"
"2111","Elemental Arrow","Ball Lightning"
"2112","Sentry","Spitfire Turret"
"2113","Companion","Spider Companion"
"2114","Caltrops","Bait the Trap"
"2115","Bolas","Thunder Ball"
"2116","Marked for Death","Valley of Death"
"2117","Awareness","Passive"
"2118","Custom Engineering","Passive"
"2119","Steady Aim","Passive"
"2120","Cull the Weak","Passive"
"2121","Elemental Arrow","Immolation Arrow"
"2122","Cluster Arrow","Loaded for Bear"
"2123","Multishot","Arsenal"
"2124","Vault","Tumble"
"2125","Sentry","Spitfire Turret"
"2126","Companion","Wolf Companion"
"2127","Steady Aim","Passive"
"2128","Custom Engineering","Passive"
"2129","Cull the Weak","Passive"
"2130","Archery","Passive"
"2131","Multishot","Arsenal"
"2132","Elemental Arrow","Frost Arrow"
"2133","Sentry","Spitfire Turret"
"2134","Vault","Tumble"
"2135","Companion","Wolf Companion"
"2136","Cluster Arrow","Maelstrom"
"2137","Perfectionist","Passive"
"2138","Steady Aim","Passive"
"2139","Awareness","Passive"
"2140","Cull the Weak","Passive"
"2141","Elemental Arrow","Ball Lightning"
"2142","Entangling Shot","Justice is Served"
"2143","Caltrops","Bait the Trap"
"2144","Companion","Wolf Companion"
"2145","Sentry","Spitfire Turret"
"2146","Vault","Tumble"
"2147","Awareness","Passive"
"2148","Cull the Weak","Passive"
"2149","Steady Aim","Passive"
"2150","Custom Engineering","Passive"
"2151","Elemental Arrow","Ball Lightning"
"2152","Sentry","Polar Station"
"2153","Companion","Wolf Companion"
"2154","Smoke Screen","Lingering Fog"
"2155","Cluster Arrow","Dazzling Arrow"
"2156","Marked for Death","Mortal Enemy"
"2157","Custom Engineering","Passive"
"2158","Steady Aim","Passive"
"2159","Cull the Weak","Passive"
"2160","Awareness","Passive"
"2161","Elemental Arrow","Frost Arrow"
"2162","Multishot","Arsenal"
"2163","Companion","Wolf Companion"
"2164","Sentry","Spitfire Turret"
"2165","Vault","Tumble"
"2166","Cluster Arrow","Maelstrom"
"2167","Awareness","Passive"
"2168","Steady Aim","Passive"
"2169","Custom Engineering","Passive"
"2170","Cull the Weak","Passive"
"2171","Sentry","Spitfire Turret"
"2172","Cluster Arrow","Maelstrom"
"2173","Vault","Tumble"
"2174","Elemental Arrow","Frost Arrow"
"2175","Multishot","Arsenal"
"2176","Companion","Wolf Companion"
"2177","Cull the Weak","Passive"
"2178","Ballistics","Passive"
"2179","Awareness","Passive"
"2180","Steady Aim","Passive"
"2181","Sentry","Polar Station"
"2182","Elemental Arrow","Ball Lightning"
"2183","Smoke Screen","Lingering Fog"
"2184","Preparation","Punishment"
"2185","Companion","Wolf Companion"
"2186","Marked for Death","Mortal Enemy"
"2187","Cull the Weak","Passive"
"2188","Steady Aim","Passive"
"2189","Night Stalker","Passive"
"2190","Awareness","Passive"
"2191","Elemental Arrow","Frost Arrow"
"2192","Sentry","Spitfire Turret"
"2193","Vault","Tumble"
"2194","Multishot","Arsenal"
"2195","Cluster Arrow","Maelstrom"
"2196","Companion","Cull the Weak"
"2197","Steady Aim","Passive"
"2198","Ballistics","Passive"
"2199","Awareness","Passive"
"2200",NA,"Passive"
"2201","Multishot","Arsenal"
"2202","Elemental Arrow","Immolation Arrow"
"2203","Sentry","Polar Station"
"2204","Vault","Tumble"
"2205","Companion","Wolf Companion"
"2206","Cluster Arrow","Loaded for Bear"
"2207","Archery","Passive"
"2208","Cull the Weak","Passive"
"2209","Ballistics","Passive"
"2210","Awareness","Passive"
"2211","Elemental Arrow","Frost Arrow"
"2212","Cluster Arrow","Maelstrom"
"2213","Multishot","Arsenal"
"2214","Vault","Tumble"
"2215","Sentry","Spitfire Turret"
"2216","Companion","Wolf Companion"
"2217","Steady Aim","Passive"
"2218","Ballistics","Passive"
"2219","Cull the Weak","Passive"
"2220","Awareness","Passive"
"2221","Elemental Arrow","Frost Arrow"
"2222","Multishot","Arsenal"
"2223","Vault","Tumble"
"2224","Sentry","Spitfire Turret"
"2225","Cluster Arrow","Maelstrom"
"2226","Companion","Blood Vengeance"
"2227","Awareness","Passive"
"2228","Ballistics","Passive"
"2229","Cull the Weak","Passive"
"2230",NA,"Passive"
"2231","Elemental Arrow","Frost Arrow"
"2232","Cluster Arrow","Maelstrom"
"2233","Vault","Tumble"
"2234","Companion","Wolf Companion"
"2235","Multishot","Arsenal"
"2236","Sentry","Spitfire Turret"
"2237","Steady Aim","Passive"
"2238","Cull the Weak","Passive"
"2239","Ballistics","Passive"
"2240","Awareness","Passive"
"2241","Elemental Arrow","Frost Arrow"
"2242","Cluster Arrow","Maelstrom"
"2243","Multishot","Arsenal"
"2244","Vault","Tumble"
"2245","Companion","Wolf Companion"
"2246","Sentry","Spitfire Turret"
"2247","Cull the Weak","Passive"
"2248","Steady Aim","Passive"
"2249","Custom Engineering","Passive"
"2250","Ballistics","Passive"
"2251","Elemental Arrow","Frost Arrow"
"2252","Multishot","Arsenal"
"2253","Companion","Wolf Companion"
"2254","Sentry","Spitfire Turret"
"2255","Vault","Tumble"
"2256","Cluster Arrow","Maelstrom"
"2257","Cull the Weak","Passive"
"2258","Ballistics","Passive"
"2259","Custom Engineering","Passive"
"2260","Awareness","Passive"
"2261","Elemental Arrow","Frost Arrow"
"2262","Cluster Arrow","Maelstrom"
"2263","Sentry","Spitfire Turret"
"2264","Vault","Tumble"
"2265","Companion","Wolf Companion"
"2266","Multishot","Arsenal"
"2267","Awareness","Passive"
"2268","Ballistics","Passive"
"2269","Tactical Advantage","Passive"
"2270","Steady Aim","Passive"
"2271","Elemental Arrow","Frost Arrow"
"2272","Cluster Arrow","Maelstrom"
"2273","Vault","Tumble"
"2274","Multishot","Arsenal"
"2275","Sentry","Spitfire Turret"
"2276","Companion","Wolf Companion"
"2277","Cull the Weak","Passive"
"2278","Ballistics","Passive"
"2279","Awareness","Passive"
"2280","Custom Engineering","Passive"
"2281","Elemental Arrow","Frost Arrow"
"2282","Sentry","Spitfire Turret"
"2283","Vault","Tumble"
"2284","Cluster Arrow","Maelstrom"
"2285","Multishot","Arsenal"
"2286","Companion","Wolf Companion"
"2287","Cull the Weak","Passive"
"2288","Steady Aim","Passive"
"2289","Ballistics","Passive"
"2290","Awareness","Passive"
"2291","Elemental Arrow","Frost Arrow"
"2292","Cluster Arrow","Maelstrom"
"2293","Multishot","Arsenal"
"2294","Vault","Tumble"
"2295","Sentry","Spitfire Turret"
"2296","Companion","Wolf Companion"
"2297","Steady Aim","Passive"
"2298","Ballistics","Passive"
"2299","Archery","Passive"
"2300","Awareness","Passive"
"2301","Elemental Arrow","Frost Arrow"
"2302","Cluster Arrow","Maelstrom"
"2303","Sentry","Spitfire Turret"
"2304","Companion","Wolf Companion"
"2305","Smoke Screen","Healing Vapors"
"2306","Multishot","Arsenal"
"2307","Custom Engineering","Passive"
"2308","Awareness","Passive"
"2309","Steady Aim","Passive"
"2310","Cull the Weak","Passive"
"2311","Elemental Arrow","Ball Lightning"
"2312","Evasive Fire","Focus"
"2313","Caltrops","Bait the Trap"
"2314","Cluster Arrow","Loaded for Bear"
"2315","Companion","Wolf Companion"
"2316","Sentry","Spitfire Turret"
"2317","Cull the Weak","Passive"
"2318","Ambush","Passive"
"2319","Custom Engineering","Passive"
"2320","Steady Aim","Passive"
"2321","Marked for Death","Mortal Enemy"
"2322","Sentry","Polar Station"
"2323","Elemental Arrow","Ball Lightning"
"2324","Smoke Screen","Lingering Fog"
"2325","Preparation","Punishment"
"2326","Companion","Wolf Companion"
"2327","Steady Aim","Passive"
"2328","Cull the Weak","Passive"
"2329","Ballistics","Passive"
"2330","Night Stalker","Passive"
"2331","Elemental Arrow","Frost Arrow"
"2332","Cluster Arrow","Loaded for Bear"
"2333","Sentry","Spitfire Turret"
"2334","Companion","Wolf Companion"
"2335","Vengeance","Seethe"
"2336","Smoke Screen","Displacement"
"2337","Steady Aim","Passive"
"2338","Ambush","Passive"
"2339","Archery","Passive"
"2340","Awareness","Passive"
"2341","Elemental Arrow","Frost Arrow"
"2342","Cluster Arrow","Maelstrom"
"2343","Sentry","Spitfire Turret"
"2344","Multishot","Arsenal"
"2345","Companion","Wolf Companion"
"2346","Vault","Tumble"
"2347","Awareness","Passive"
"2348","Ballistics","Passive"
"2349","Cull the Weak","Passive"
"2350","Steady Aim","Passive"
"2351","Entangling Shot","Justice is Served"
"2352","Elemental Arrow","Ball Lightning"
"2353","Caltrops","Bait the Trap"
"2354","Companion","Wolf Companion"
"2355","Marked for Death","Valley of Death"
"2356","Sentry","Spitfire Turret"
"2357","Custom Engineering","Passive"
"2358","Cull the Weak","Passive"
"2359","Steady Aim","Passive"
"2360","Awareness","Passive"
"2361","Elemental Arrow","Ball Lightning"
"2362","Bolas","Thunder Ball"
"2363","Companion","Wolf Companion"
"2364","Marked for Death","Mortal Enemy"
"2365","Smoke Screen","Lingering Fog"
"2366","Sentry","Spitfire Turret"
"2367","Cull the Weak","Passive"
"2368","Awareness","Passive"
"2369","Custom Engineering","Passive"
"2370","Steady Aim","Passive"
"2371","Elemental Arrow","Ball Lightning"
